time,v1,v2,i1
0.0206,9.82287250728689,5.12418009799537,0.939738481858304
0.0207,9.75916761938747,4.93473872481088,0.964885778915319
0.0208,9.68583161128631,4.74046269891316,0.989073782474629
0.0209,9.60293685676943,4.54154287472579,1.01227879640873
0.021,9.51056516295154,4.33817471108526,1.03447809037325
0.0211,9.40880768954225,4.13055807781473,1.0556499223455
0.0212,9.29776485888252,3.91889705795784,1.07577356018494
0.0213,9.17754625683981,3.70339974586731,1.0948293021945
0.0214,9.04827052466019,3.48427804134751,1.11279849666254
0.0215,8.91006524188368,3.26174744005348,1.12966356036604
0.0216,8.76306680043863,3.03602682035336,1.14540799601706
0.0217,8.60742027003944,2.80733822686394,1.1600164086351
0.0218,8.44327925502015,2.57590665087295,1.17347452082944
0.0219,8.27080574274562,2.3419598078642,1.18576918697628
0.022,8.09016994374947,2.10572791236518,1.19688840627686
0.0221,7.90155012375691,1.86744345033882,1.20682133468362
0.0222,7.70513242775789,1.62734094934377,1.21555829568282
0.0223,7.5011106963046,1.38565674669006,1.22309078992291
0.0224,7.28968627421411,1.14262875581822,1.22941150367918
0.0225,7.07106781186547,0.898496231132692,1.23451431614656
0.0226,6.84547105928688,0.653499531520934,1.23839430555319
0.0227,6.61311865323652,0.40787988279166,1.24104775408897
0.0228,6.3742398974869,0.161879139266314,1.24247215164412
0.0229,6.12907053652977,-0.0842604552411335,1.24266619835418
0.023,5.87785252292473,-0.330296506820396,1.24162980594903
0.0231,5.6208337785213,-0.575986711001065,1.23936409790447
0.0232,5.35826794978997,-0.821089092192469,1.23587140839649
0.0233,5.09041415750371,-1.06536224279144,1.23115528005903
0.0234,4.81753674101716,-1.30856556172157,1.22522046054775
0.0235,4.53990499739546,-1.55045949216963,1.21807289791302
0.0236,4.25779291565074,-1.79080575828369,1.20971973478689
0.0237,3.9714789063478,-2.02936760060057,1.20016930138967
0.0238,3.68124552684676,-2.26591000996948,1.18943110736325
0.0239,3.38737920245292,-2.50019995974194,1.17751583243897
0.024,3.09016994374946,-2.73200663599863,1.16443531594962
0.0241,2.7899110603923,-2.96110166558599,1.15020254519566
0.0242,2.48689887164854,-3.1872593417382,1.13483164267735
0.0243,2.18143241396542,-3.41025684706132,1.11833785220535
0.0244,1.87381314585724,-3.62987447366048,1.10073752390354
0.0245,1.5643446504023,-3.84589584019226,1.08204809811891
0.0246,1.25333233564304,-4.05810810562876,1.06228808825436
0.0247,0.941083133185141,-4.26630217952227,1.04147706254148
0.0248,0.627905195293134,-4.47027292856321,1.01963562477127
0.0249,0.314107590781267,-4.66981937922769,0.996785394001791
0.025,3.67394039744206e-15,-4.86474491631467,0.972948983262935
0.0251,-0.314107590781295,-5.05485747717732,0.948149977279205
0.0252,-0.627905195293126,-5.23996974145623,0.922412909232621
0.0253,-0.941083133185152,-5.41989931612845,0.895763236588659
0.0254,-1.25333233564305,-5.59446891568863,0.868227316009116
0.0255,-1.56434465040231,-5.76350653728572,0.83983237737668
0.0256,-1.87381314585725,-5.92684563064156,0.810606496956862
0.0257,-2.18143241396543,-6.08432526258441,0.780578569723797
0.0258,-2.48689887164855,-6.23579027603479,0.749778280877249
0.0259,-2.78991106039231,-6.38109144328703,0.718236076578945
0.026,-3.09016994374949,-6.52008561343518,0.685983133937139
0.0261,-3.38737920245293,-6.6526358537982,0.653051330269056
0.0262,-3.68124552684679,-6.77861158520453,0.619473211671549
0.0263,-3.97147890634781,-6.89788871100296,0.58528196093103
0.0264,-4.25779291565073,-7.01034973967244,0.550511364804342
0.0265,-4.53990499739547,-7.1158839009099,0.515195780702886
0.0266,-4.81753674101716,-7.21438725508169,0.479370102812907
0.0267,-5.09041415750371,-7.30576279593059,0.443069727685376
0.0268,-5.35826794978997,-7.38992054643725,0.406330519329457
0.0269,-5.6208337785213,-7.46677764774135,0.36918877384401
0.027,-5.87785252292473,-7.53625844103507,0.331681183622069
0.0271,-6.12907053652977,-7.59829454234783,0.293844801163612
0.0272,-6.37423989748691,-7.65282491014876,0.25571700253237
0.0273,-6.61311865323652,-7.69979590570026,0.217335450492748
0.0274,-6.84547105928689,-7.73916134610309,0.178738057363239
0.0275,-7.07106781186548,-7.77088254998063,0.13996294762303
0.0276,-7.28968627421412,-7.79492837575754,0.101048420308685
0.0277,-7.5011106963046,-7.81127525249486,0.0620329112380536
0.0278,-7.70513242775789,-7.81990720325133,0.0229549550986881
0.0279,-7.9015501237569,-7.82081586094785,-0.0161468525618099
0.028,-8.09016994374947,-7.81400047671958,-0.0552338934059785
0.0281,-8.27080574274562,-7.79946792074739,-0.0942675643996459
0.0282,-8.44327925502016,-7.77723267556799,-0.133209315890434
0.0283,-8.60742027003944,-7.7473168218693,-0.172020689634028
0.0284,-8.76306680043864,-7.70975001678532,-0.210663356730664
0.0285,-8.91006524188368,-7.66456946471165,-0.249099155434406
0.0286,-9.0482705246602,-7.61181988067088,-0.287290128797863
0.0287,-9.17754625683981,-7.55155344626381,-0.3251985621152
0.0288,-9.29776485888252,-7.4838297582501,-0.362787020126484
0.0289,-9.40880768954225,-7.40871576980909,-0.400018383946632
0.029,-9.51056516295153,-7.32628572453902,-0.436855887682503
0.0291,-9.60293685676943,-7.23662108325944,-0.473263154701999
0.0292,-9.68583161128631,-7.13981044368945,-0.509204233519371
0.0293,-9.75916761938748,-7.03594945308099,-0.544643633261297
0.0294,-9.82287250728689,-6.92514071389323,-0.579546358678733
0.0295,-9.87688340595138,-6.80749368260153,-0.613877944669969
0.0296,-9.92114701314478,-6.68312456174066,-0.647604490280825
0.0297,-9.9556196460308,-6.55215618528881,-0.680692692148399
0.0298,-9.98026728428272,-6.41471789750579,-0.713109877355385
0.0299,-9.99506560365732,-6.27094542534476,-0.744824035662512
0.03,-10,-6.12098074456359,-0.775803851087282
0.0301,-9.99506560365731,-5.96497193966801,-0.806018732797861
0.0302,-9.98026728428271,-5.80307305782475,-0.835438845291593
0.0303,-9.9556196460308,-5.63544395688891,-0.864035137828377
0.0304,-9.92114701314478,-5.46225014769559,-0.891779373089838
0.0305,-9.87688340595138,-5.28366263077135,-0.918644155036006
0.0306,-9.82287250728689,-5.09985772762688,-0.944602955932001
0.0307,-9.75916761938747,-4.91101690679717,-0.969630142518061
0.0308,-9.68583161128631,-4.71732660480103,-0.993701001297057
0.0309,-9.60293685676943,-4.51897804219668,-1.01679176291455
0.031,-9.51056516295154,-4.31616703491489,-1.03887962560733
0.0311,-9.40880768954225,-4.10909380105596,-1.05994277769726
0.0312,-9.29776485888251,-3.89796276334126,-1.07996041910825
0.0313,-9.17754625683981,-3.68298234741411,-1.09891278188514
0.0314,-9.04827052466019,-3.46436477618945,-1.11678114969415
0.0315,-8.91006524188368,-3.24232586045488,-1.13354787628576
0.0316,-8.76306680043863,-3.01708478593003,-1.14919640290172
0.0317,-8.60742027003944,-2.78886389699428,-1.16371127460903
0.0318,-8.44327925502015,-2.55788847729636,-1.17707815554476
0.0319,-8.27080574274561,-2.32438652746234,-1.18928384305665
0.032,-8.09016994374948,-2.08858854012141,-1.20031628072561
0.0321,-7.9015501237569,-1.85072727247142,-1.2101645702571
0.0322,-7.7051324277579,-1.61103751660892,-1.2188189822298
0.0323,-7.50111069630459,-1.36975586784987,-1.22627096569094
0.0324,-7.28968627421412,-1.1271204912704,-1.23251315658874
0.0325,-7.07106781186547,-0.883370886697155,-1.23753938503366
0.0326,-6.84547105928687,-0.638747652380089,-1.24134468138136
0.0327,-6.61311865323652,-0.393492247580231,-1.24392528113126
0.0328,-6.37423989748688,-0.147846754307007,-1.24527862863598
0.0329,-6.12907053652977,0.0979463615594543,-1.24540337961784
0.033,-5.87785252292472,0.343644489525934,-1.24429940249013
0.0331,-5.6208337785213,0.589005113886699,-1.2419677784816
0.0332,-5.35826794978996,0.83378605303156,-1.2384108005643
0.0333,-5.09041415750371,1.07774569842461,-1.23363197118566
0.0334,-4.81753674101715,1.32064325301813,-1.22763599880706
0.0335,-4.53990499739546,1.56223896886626,-1.22042879325234
0.0336,-4.25779291565071,1.80229438370389,-1.21201745987092
0.0337,-3.97147890634781,2.04057255625728,-1.20241029252102
0.0338,-3.68124552684676,2.27683830005442,-1.19161676538024
0.0339,-3.38737920245292,2.5108584155038,-1.17964752359134
0.034,-3.09016994374946,2.74240192001329,-1.16651437275255
0.0341,-2.7899110603923,2.97124027592127,-1.15223026726271
0.0342,-2.48689887164854,3.19714761601581,-1.13680929753287
0.0343,-2.18143241396542,3.4199009664185,-1.12026667607678
0.0344,-1.87381314585724,3.63928046661378,-1.1026187224942
0.0345,-1.5643446504023,3.85506958640597,-1.08388284736165
0.0346,-1.25333233564304,4.06705533959028,-1.06407753504666
0.0347,-0.941083133185143,4.27502849412672,-1.04322232546237
0.0348,-0.627905195293117,4.47878377860954,-1.02133779478053
0.0349,-0.314107590781286,4.67812008482839,-0.998445535121936
0.035,1.28649811974131e-14,4.87284066622157,-0.974568133244311
0.0351,0.314107590781276,5.06275333202475,-0.949729148248695
0.0352,0.627905195293143,5.24767063692475,-0.923953088326322
0.0353,0.941083133185151,5.42741006602983,-0.897265386568935
0.0354,1.25333233564305,5.60179421497516,-0.869692375866423
0.0355,1.56434465040231,5.77065096498492,-0.841261262916522
0.0356,1.87381314585725,5.93381365271857,-0.812000101372264
0.0357,2.18143241396543,6.09112123473359,-0.781937764153633
0.0358,2.48689887164855,6.24241844640251,-0.751103914950793
0.0359,2.78991106039229,6.38755595512713,-0.719528978946969
0.036,3.09016994374949,6.526390507699,-0.687244112789903
0.0361,3.38737920245291,6.65878507166043,-0.654281173841505
0.0362,3.68124552684679,6.78460897052697,-0.620672688736036
0.0363,3.9714789063478,6.90373801273718,-0.586451821277876
0.0364,4.25779291565073,7.01605461420335,-0.551652339710525
0.0365,4.53990499739549,7.1214479143413,-0.516308583389163
0.0366,4.81753674101715,7.21981388546539,-0.480455428889647
0.0367,5.09041415750373,7.31105543544064,-0.444128255587382
0.0368,5.35826794978996,7.39508250349024,-0.407362910740054
0.0369,5.62083377852132,7.47181214906465,-0.370195674108667
0.037,5.87785252292474,7.54116863368372,-0.332663222151796
0.0371,6.12907053652977,7.60308349567181,-0.294802591828407
0.0372,6.3742398974869,7.65749561771165,-0.256651144044949
0.0373,6.61311865323652,7.70435128715049,-0.218246526782793
0.0374,6.84547105928689,7.74360424899899,-0.17962663794242
0.0375,7.07106781186548,7.77521575157046,-0.140829587940996
0.0376,7.28968627421412,7.79915458471552,-0.101893662100281
0.0377,7.50111069630461,7.81539711061439,-0.0628572828619563
0.0378,7.70513242775789,7.82392728709629,-0.0237589718676796
0.0379,7.90155012375691,7.82473668346331,0.0153626880587194
0.038,8.09016994374947,7.81782448880255,0.054469090989384
0.0381,8.27080574274562,7.80319751277894,0.0935216459933377
0.0382,8.44327925502015,7.78087017890739,0.132481815222554
0.0383,8.60742027003944,7.75086451031144,0.171311151945601
0.0384,8.76306680043864,7.71321010798197,0.209971338491334
0.0385,8.91006524188368,7.66794412155776,0.248424224065183
0.0386,9.0482705246602,7.6151112126566,0.286631862400719
0.0387,9.17754625683982,7.5547635107931,0.324556549209344
0.0388,9.29776485888251,7.4869605619268,0.362160859391143
0.0389,9.40880768954226,7.41176926969132,0.399407683970189
0.039,9.51056516295153,7.32926382936242,0.436260266717823
0.0391,9.60293685676943,7.23952565463041,0.472682240427805
0.0392,9.68583161128631,7.14264329724879,0.508637662807503
0.0393,9.75916761938748,7.03871235963886,0.544091051949722
0.0394,9.82287250728689,6.92783540053609,0.57900742135016
0.0395,9.87688340595138,6.81012183377173,0.613352314435929
0.0396,9.92114701314478,6.68568782028937,0.647091838571082
0.0397,9.9556196460308,6.55465615350299,0.680192698505563
0.0398,9.98026728428272,6.41715613810974,0.712622229234595
0.0399,9.99506560365732,6.27332346247701,0.744348428236062
0.04,10,6.12330006472961,0.775339987054078
0.0401,9.99506560365731,5.96723399266944,0.805566322197576
0.0402,9.98026728428272,5.80527925766565,0.834997605323413
0.0403,9.9556196460308,5.63759568265967,0.863604792674227
0.0404,9.92114701314478,5.46434874443496,0.891359653741963
0.0405,9.87688340595138,5.28570941030728,0.918234799128819
0.0406,9.82287250728688,5.10185396939649,0.944203707578078
0.0407,9.75916761938747,4.91296385864655,0.969240752148186
0.0408,9.68583161128631,4.71922548376523,0.993321225504215
0.0409,9.60293685676943,4.52083003526053,1.01642136430178
0.041,9.51056516295153,4.31797329975494,1.03851837263932
0.0411,9.40880768954225,4.11085546676417,1.05959044455562
0.0412,9.29776485888251,3.89968093113074,1.07961678555035
0.0413,9.17754625683981,3.68465809130756,1.09857763310645
0.0414,9.04827052466019,3.46599914369047,1.11645427619394
0.0415,8.91006524188368,3.24391987320279,1.13322907373618
0.0416,8.76306680043863,3.01863944033848,1.14888547202003
0.0417,8.60742027003944,2.79038016487413,1.16340802103306
0.0418,8.44327925502014,2.55936730646312,1.17678238971141
0.0419,8.27080574274562,2.3258288423287,1.18899538008338
0.042,8.09016994374947,2.089995242275,1.20003494029489
0.0421,7.9015501237569,1.85209924123851,1.20989017650368
0.0422,7.70513242775789,1.61237560960397,1.21855136363078
0.0423,7.50111069630459,1.37106092151173,1.22600995495857
0.0424,7.28968627421411,1.12839332138504,1.23225859056581
0.0425,7.07106781186547,0.884612288907741,1.23729110459155
0.0426,6.84547105928689,0.639958402684254,1.24110253132053
0.0427,6.61311865323652,0.394673102815144,1.24368911008428
0.0428,6.37423989748689,0.148998452622539,1.24504828897287
0.0429,6.12907053652977,-0.0968231002393656,1.24517872735383
0.043,5.87785252292472,-0.342548963053257,1.2440802971956
0.0431,5.62083377852131,-0.58793663745037,1.24175408319434
0.0432,5.35826794978996,-0.832743958729474,1.23820238170389
0.0433,5.09041415750369,-1.07672933484605,1.23342869846995
0.0434,4.81753674101715,-1.31965198483656,1.22743774517074
0.0435,4.53990499739545,-1.56127217644227,1.22023543476754
0.0436,4.25779291565073,-1.80135146269775,1.21182887566969
0.0437,3.97147890634779,-2.03965291725132,1.20222636471982
0.0438,3.68124552684678,-2.27594136818438,1.19143737900623
0.0439,3.3873792024529,-2.50998363009971,1.17947256651052
0.044,3.09016994374946,-2.74154873424879,1.16634373559965
0.0441,2.78991106039228,-2.97040815647196,1.15206384337285
0.0442,2.48689887164854,-3.19633604272573,1.13664698287485
0.0443,2.18143241396544,-3.41910943197508,1.1201083691881
0.0444,1.87381314585724,-3.6385084762307,1.10246432441759
0.0445,1.56434465040229,-3.85431665751385,1.08373226158323
0.0446,1.25333233564304,-4.06632100153498,1.06393066743561
0.0447,0.941083133185126,-4.27431228787527,1.04307908421208
0.0448,0.627905195293136,-4.47808525646303,1.02119809035123
0.0449,0.31410759078127,-4.67743881014233,0.998309280184721
0.045,-1.16403343982657e-14,-4.87217621313268,0.974435242626533
0.0451,-0.314107590781293,-5.06210528518499,0.949599538880739
0.0452,-0.627905195293142,-5.2470385912415,0.923826679189673
0.0453,-0.941083133185149,-5.42679362641283,0.897142098645537
0.0454,-1.25333233564305,-5.60119299608945,0.869572132089281
0.0455,-1.56434465040231,-5.77006459100997,0.841143988121532
0.0456,-1.87381314585725,-5.93324175711337,0.811885722251224
0.0457,-2.18143241396544,-6.09056346000755,0.781826209208422
0.0458,-2.48689887164855,-6.24187444389191,0.750995114448673
0.0459,-2.78991106039231,-6.38702538477731,0.719422864877
0.046,-3.09016994374945,-6.52587303785159,0.687140618820428
