time,v1,v2,i12
0.0351,0.314107590781276,-2.57227775519688,2.88638534597816
0.0352,0.627905195293143,-2.28244116965078,2.91034636494392
0.0353,0.941083133185151,-1.99035209023269,2.93143522341784
0.0354,1.25333233564305,-1.69629877359966,2.94963110924271
0.0355,1.56434465040231,-1.40057141487373,2.96491606527604
0.0356,1.87381314585725,-1.10346186125435,2.97727500711159
0.0357,2.18143241396543,-0.805263324000471,2.9866957379659
0.0358,2.48689887164855,-0.506270089066427,2.99316896071497
0.0359,2.78991106039229,-0.206777226677204,2.99668828706949
0.036,3.09016994374949,0.0929196998702335,2.99725024387925
0.0361,3.38737920245291,0.39252492589223,2.99485427656068
0.0362,3.68124552684679,0.691742777202479,2.98950274964431
0.0363,3.9714789063478,0.990277961906747,2.98120094444105
0.0364,4.25779291565073,1.28783586182032,2.96995705383041
0.0365,4.53990499739549,1.58412282322059,2.9557821741749
0.0366,4.81753674101715,1.8788464466478,2.93869029436936
0.0367,5.09041415750373,2.17171587546805,2.91869828203568
0.0368,5.35826794978996,2.46244208291365,2.89582586687632
0.0369,5.62083377852132,2.75073815731765,2.87009562120367
0.037,5.87785252292474,3.03631958526102,2.84153293766372
0.0371,6.12907053652977,3.31890453235304,2.81016600417673
0.0372,6.3742398974869,3.59821412136783,2.77602577611907
0.0373,6.61311865323652,3.87397270746249,2.73914594577404
0.0374,6.84547105928689,4.14590815020527,2.69956290908162
0.0375,7.07106781186548,4.41375208214536,2.65731572972012
0.0376,7.28968627421412,4.67724017365911,2.612446100555
0.0377,7.50111069630461,4.93611239381152,2.56499830249309
0.0378,7.70513242775789,5.1901132669753,2.51501916078259
0.0379,7.90155012375691,5.43899212495455,2.46255799880236
0.038,8.09016994374947,5.68250335436394,2.40766658938553
0.0381,8.27080574274562,5.92040663901953,2.3503991037261
0.0382,8.44327925502015,6.15246719710175,2.2908120579184
0.0383,8.60742027003944,6.3784560128568,2.22896425718264
0.0384,8.76306680043864,6.59815006260749,2.16491673783115
0.0385,8.91006524188368,6.8113325348507,2.09873270703298
0.0386,9.0482705246602,7.01779304422415,2.03047748043605
0.0387,9.17754625683982,7.21732783913138,1.96021841770844
0.0388,9.29776485888251,7.40974000281993,1.88802485606258
0.0389,9.40880768954226,7.59483964771445,1.81396804182781
0.039,9.51056516295153,7.77244410281278,1.73812106013876
0.0391,9.60293685676943,7.94237809396018,1.66055876280926
0.0392,9.68583161128631,8.10447391682377,1.58135769446254
0.0393,9.75916761938748,8.25857160239645,1.50059601699103
0.0394,9.82287250728689,8.40451907486699,1.4183534324199
0.0395,9.87688340595138,8.54217230170053,1.33471110425085
0.0396,9.92114701314478,8.67139543578125,1.24975157736353
0.0397,9.9556196460308,8.79206094947711,1.16355869655369
0.0398,9.98026728428272,8.90404976049422,1.0762175237885
0.0399,9.99506560365732,9.00725134939667,0.987814254260643
0.04,10,9.10156386867591,0.89843613132409
0.0401,9.99506560365731,9.18689424326189,0.808171360395429
0.0402,9.98026728428272,9.26315826237695,0.71710902190577
0.0403,9.9556196460308,9.33028066264169,0.62533898338911
0.0404,9.92114701314478,9.38819520235084,0.532951810793932
0.0405,9.87688340595138,9.43684472684582,0.440038679105559
0.0406,9.82287250728688,9.47618122491947,0.346691282367416
0.0407,9.75916761938747,9.50616587619734,0.253001743190131
0.0408,9.68583161128631,9.52676908944873,0.159062521837578
0.0409,9.60293685676943,9.5379705317896,0.0649663249798316
0.041,9.51056516295153,9.53975914874873,-0.0291939857971997
0.0411,9.40880768954225,9.53213317517713,-0.123325485634878
0.0412,9.29776485888251,9.51510013699001,-0.217335278107498
0.0413,9.17754625683981,9.48867684373964,-0.311130586899834
0.0414,9.04827052466019,9.45288937202634,-0.404618847366152
0.0415,8.91006524188368,9.40777303976402,-0.497707797880343
0.0416,8.76306680043863,9.35337237132565,-0.590305570887024
0.0417,8.60742027003944,9.28974105360312,-0.682320783563679
0.0418,8.44327925502014,9.2169418830247,-0.773662628004562
0.0419,8.27080574274562,9.13504670358263,-0.864240960837005
0.042,8.09016994374947,9.04413633593166,-0.953966392182197
0.0421,7.9015501237569,8.94430049762895,-1.04275037387205
0.0422,7.70513242775789,8.83563771459356,-1.13050528683568
0.0423,7.50111069630459,8.71825522387334,-1.21714452756875
0.0424,7.28968627421411,8.59226886781487,-1.30258259360076
0.0425,7.07106781186547,8.45780297974105,-1.38673516787558
0.0426,6.84547105928689,8.31499026124916,-1.46951920196227
0.0427,6.61311865323652,8.16397165125036,-1.55085299801384
0.0428,6.37423989748689,8.00489618688001,-1.63065628939312
0.0429,6.12907053652977,7.83792085641604,-1.70885031988627
0.043,5.87785252292472,7.66321044435044,-1.78535792142572
0.0431,5.62083377852131,7.48093736876687,-1.86010359024556
0.0432,5.35826794978996,7.29128151118485,-1.93301356139489
0.0433,5.09041415750369,7.09443003903837,-2.00401588153468
0.0434,4.81753674101715,6.89057722096428,-2.07304047994714
0.0435,4.53990499739545,6.67992423508257,-2.14001923768712
0.0436,4.25779291565073,6.46267897045786,-2.20488605480713
0.0437,3.97147890634779,6.23905582193799,-2.2675769155902
0.0438,3.68124552684678,6.00927547857221,-2.32802995172543
0.0439,3.3873792024529,5.7735647058177,-2.3861855033648
0.044,3.09016994374946,5.53215612174946,-2.441986178
0.0441,2.78991106039228,5.28528796749436,-2.49537690710207
0.0442,2.48689887164854,5.03320387211588,-2.54630500046734
0.0443,2.18143241396544,4.7761526121817,-2.59472019821627
0.0444,1.87381314585724,4.51438786625119,-2.64057472039395
0.0445,1.56434465040229,4.24816796452534,-2.68382331412305
0.0446,1.25333233564304,3.97775563390604,-2.724423298263
0.0447,0.941083133185126,3.70341773871633,-2.7623346055312
0.0448,0.627905195293136,3.42542501733755,-2.79751982204441
0.0449,0.31410759078127,3.14405181502323,-2.82994422424196
0.045,-1.16403343982657e-14,2.85957581315346,-2.85957581315347
0.0451,-0.314107590781293,2.57227775519688,-2.88638534597817
0.0452,-0.627905195293142,2.28244116965077,-2.91034636494392
0.0453,-0.941083133185149,1.99035209023269,-2.93143522341784
0.0454,-1.25333233564305,1.69629877359966,-2.94963110924271
0.0455,-1.56434465040231,1.40057141487372,-2.96491606527603
0.0456,-1.87381314585725,1.10346186125434,-2.97727500711159
0.0457,-2.18143241396544,0.805263324000466,-2.98669573796591
0.0458,-2.48689887164855,0.506270089066422,-2.99316896071497
0.0459,-2.78991106039231,0.206777226677199,-2.9966882870695
0.046,-3.09016994374945,-0.0929196998702374,-2.99725024387921
