time,     delta,   omega,   eq_t,    ed_t,    eq_s,    ed_s,    tg1,     tg2,     tg3,  theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf,     pm,      p,       q,       omega_ref_tg
 6.12600, 0.99414, 1.00023, 0.91793, 0.40224, 0.88720, 0.57088, 0.50596, 0.53136, 0.41090, 0.28981, 0.00000, 1.03739, 1.00000, 1.50719, 0.53842, 0.60129, 0.06142, 1.00000  
 6.12700, 0.99422, 1.00022, 0.91792, 0.40228, 0.88718, 0.57095, 0.50619, 0.53130, 0.41090, 0.28983, 0.00000, 1.03740, 1.00000, 1.50719, 0.53841, 0.60134, 0.06145, 1.00000  
 6.12800, 0.99431, 1.00022, 0.91792, 0.40231, 0.88716, 0.57102, 0.50642, 0.53125, 0.41090, 0.28985, 0.00000, 1.03741, 1.00000, 1.50719, 0.53840, 0.60139, 0.06148, 1.00000  
 6.12900, 0.99439, 1.00021, 0.91791, 0.40234, 0.88715, 0.57109, 0.50665, 0.53119, 0.41090, 0.28986, 0.00000, 1.03743, 1.00000, 1.50719, 0.53838, 0.60143, 0.06152, 1.00000  
 6.13000, 0.99446, 1.00020, 0.91790, 0.40238, 0.88713, 0.57115, 0.50689, 0.53114, 0.41090, 0.28988, 0.00000, 1.03744, 1.00000, 1.50719, 0.53837, 0.60147, 0.06155, 1.00000  
 6.13100, 0.99454, 1.00019, 0.91790, 0.40241, 0.88711, 0.57122, 0.50713, 0.53108, 0.41090, 0.28989, 0.00000, 1.03746, 1.00000, 1.50719, 0.53836, 0.60150, 0.06158, 1.00000  
 6.13200, 0.99461, 1.00018, 0.91789, 0.40244, 0.88710, 0.57128, 0.50737, 0.53103, 0.41090, 0.28990, 0.00000, 1.03747, 1.00000, 1.50719, 0.53835, 0.60153, 0.06162, 1.00000  
 6.13300, 0.99467, 1.00017, 0.91789, 0.40248, 0.88708, 0.57135, 0.50761, 0.53098, 0.41090, 0.28990, 0.00000, 1.03749, 1.00000, 1.50719, 0.53833, 0.60156, 0.06165, 1.00000  
 6.13400, 0.99474, 1.00017, 0.91788, 0.40251, 0.88707, 0.57141, 0.50785, 0.53093, 0.41090, 0.28991, 0.00000, 1.03750, 1.00000, 1.50719, 0.53832, 0.60158, 0.06168, 1.00000  
 6.13500, 0.99480, 1.00016, 0.91788, 0.40254, 0.88705, 0.57147, 0.50810, 0.53088, 0.41090, 0.28991, 0.00000, 1.03751, 1.00000, 1.50719, 0.53831, 0.60160, 0.06171, 1.00000  
 6.13600, 0.99486, 1.00015, 0.91787, 0.40257, 0.88704, 0.57153, 0.50834, 0.53083, 0.41090, 0.28992, 0.00000, 1.03753, 1.00000, 1.50719, 0.53830, 0.60162, 0.06174, 1.00000  
 6.13700, 0.99491, 1.00014, 0.91787, 0.40261, 0.88702, 0.57160, 0.50859, 0.53078, 0.41090, 0.28992, 0.00000, 1.03754, 1.00000, 1.50719, 0.53828, 0.60163, 0.06177, 1.00000  
 6.13800, 0.99496, 1.00013, 0.91786, 0.40264, 0.88701, 0.57166, 0.50884, 0.53073, 0.41090, 0.28991, 0.00000, 1.03756, 1.00000, 1.50719, 0.53827, 0.60164, 0.06180, 1.00000  
 6.13900, 0.99501, 1.00012, 0.91785, 0.40267, 0.88699, 0.57172, 0.50910, 0.53068, 0.41090, 0.28991, 0.00000, 1.03757, 1.00000, 1.50719, 0.53826, 0.60164, 0.06183, 1.00000  
 6.14000, 0.99505, 1.00011, 0.91785, 0.40270, 0.88698, 0.57178, 0.50935, 0.53063, 0.41090, 0.28990, 0.00000, 1.03759, 1.00000, 1.50719, 0.53825, 0.60165, 0.06186, 1.00000  
 6.14100, 0.99509, 1.00011, 0.91784, 0.40274, 0.88696, 0.57184, 0.50961, 0.53058, 0.41090, 0.28990, 0.00000, 1.03760, 1.00000, 1.50719, 0.53824, 0.60164, 0.06188, 1.00000  
 6.14200, 0.99513, 1.00010, 0.91784, 0.40277, 0.88695, 0.57189, 0.50986, 0.53054, 0.41090, 0.28989, 0.00000, 1.03762, 1.00000, 1.50719, 0.53823, 0.60164, 0.06191, 1.00000  
 6.14300, 0.99517, 1.00009, 0.91783, 0.40280, 0.88694, 0.57195, 0.51012, 0.53049, 0.41090, 0.28988, 0.00000, 1.03763, 1.00000, 1.50719, 0.53821, 0.60163, 0.06194, 1.00000  
 6.14400, 0.99520, 1.00008, 0.91783, 0.40283, 0.88692, 0.57201, 0.51038, 0.53045, 0.41090, 0.28986, 0.00000, 1.03764, 1.00000, 1.50719, 0.53820, 0.60161, 0.06196, 1.00000  
 6.14500, 0.99523, 1.00007, 0.91782, 0.40287, 0.88691, 0.57207, 0.51065, 0.53040, 0.41090, 0.28985, 0.00000, 1.03766, 1.00000, 1.50719, 0.53819, 0.60160, 0.06199, 1.00000  
 6.14600, 0.99525, 1.00006, 0.91782, 0.40290, 0.88690, 0.57212, 0.51091, 0.53036, 0.41090, 0.28983, 0.00000, 1.03767, 1.00000, 1.50719, 0.53818, 0.60158, 0.06201, 1.00000  
 6.14700, 0.99527, 1.00005, 0.91781, 0.40293, 0.88688, 0.57218, 0.51118, 0.53032, 0.41090, 0.28981, 0.00000, 1.03769, 1.00000, 1.50719, 0.53817, 0.60155, 0.06204, 1.00000  
 6.14800, 0.99529, 1.00005, 0.91780, 0.40296, 0.88687, 0.57223, 0.51144, 0.53027, 0.41090, 0.28979, 0.00000, 1.03770, 1.00000, 1.50719, 0.53816, 0.60152, 0.06206, 1.00000  
 6.14900, 0.99531, 1.00004, 0.91780, 0.40299, 0.88686, 0.57228, 0.51171, 0.53023, 0.41090, 0.28977, 0.00000, 1.03772, 1.00000, 1.50719, 0.53815, 0.60149, 0.06209, 1.00000  
 6.15000, 0.99532, 1.00003, 0.91779, 0.40303, 0.88685, 0.57234, 0.51198, 0.53019, 0.41090, 0.28975, 0.00000, 1.03773, 1.00000, 1.50719, 0.53814, 0.60146, 0.06211, 1.00000  
 6.15100, 0.99533, 1.00002, 0.91779, 0.40306, 0.88683, 0.57239, 0.51226, 0.53015, 0.41090, 0.28972, 0.00000, 1.03775, 1.00000, 1.50719, 0.53813, 0.60142, 0.06213, 1.00000  
 6.15200, 0.99533, 1.00001, 0.91778, 0.40309, 0.88682, 0.57244, 0.51253, 0.53011, 0.41090, 0.28970, 0.00000, 1.03776, 1.00000, 1.50719, 0.53812, 0.60138, 0.06215, 1.00000  
 6.15300, 0.99534, 1.00000, 0.91778, 0.40312, 0.88681, 0.57249, 0.51281, 0.53007, 0.41089, 0.28967, 0.00000, 1.03778, 1.00000, 1.50719, 0.53811, 0.60133, 0.06217, 1.00000  
 6.15400, 0.99534, 0.99999, 0.91777, 0.40315, 0.88680, 0.57254, 0.51308, 0.53004, 0.41089, 0.28964, 0.00000, 1.03779, 1.00000, 1.50719, 0.53810, 0.60128, 0.06220, 1.00000  
 6.15500, 0.99533, 0.99999, 0.91777, 0.40318, 0.88679, 0.57259, 0.51336, 0.53000, 0.41089, 0.28960, 0.00000, 1.03780, 1.00000, 1.50719, 0.53809, 0.60123, 0.06222, 1.00000  
 6.15600, 0.99533, 0.99998, 0.91776, 0.40321, 0.88678, 0.57264, 0.51364, 0.52996, 0.41089, 0.28957, 0.00000, 1.03782, 1.00000, 1.50719, 0.53809, 0.60117, 0.06224, 1.00000  
 6.15700, 0.99532, 0.99997, 0.91775, 0.40324, 0.88677, 0.57269, 0.51392, 0.52993, 0.41089, 0.28953, 0.00000, 1.03783, 1.00000, 1.50719, 0.53808, 0.60111, 0.06225, 1.00000  
 6.15800, 0.99530, 0.99996, 0.91775, 0.40328, 0.88676, 0.57274, 0.51421, 0.52989, 0.41089, 0.28950, 0.00000, 1.03785, 1.00000, 1.50719, 0.53807, 0.60104, 0.06227, 1.00000  
 6.15900, 0.99528, 0.99995, 0.91774, 0.40331, 0.88674, 0.57278, 0.51449, 0.52986, 0.41089, 0.28946, 0.00000, 1.03786, 1.00000, 1.50719, 0.53806, 0.60098, 0.06229, 1.00000  
 6.16000, 0.99526, 0.99994, 0.91774, 0.40334, 0.88673, 0.57283, 0.51478, 0.52982, 0.41089, 0.28941, 0.00000, 1.03788, 1.00000, 1.50719, 0.53805, 0.60091, 0.06231, 1.00000  
 6.16100, 0.99524, 0.99993, 0.91773, 0.40337, 0.88673, 0.57287, 0.51506, 0.52979, 0.41089, 0.28937, 0.00000, 1.03789, 1.00000, 1.50719, 0.53804, 0.60083, 0.06233, 1.00000  
 6.16200, 0.99522, 0.99993, 0.91773, 0.40340, 0.88672, 0.57292, 0.51535, 0.52976, 0.41089, 0.28933, 0.00000, 1.03791, 1.00000, 1.50719, 0.53804, 0.60075, 0.06234, 1.00000  
 6.16300, 0.99519, 0.99992, 0.91772, 0.40343, 0.88671, 0.57296, 0.51564, 0.52972, 0.41089, 0.28928, 0.00000, 1.03792, 1.00000, 1.50719, 0.53803, 0.60067, 0.06236, 1.00000  
 6.16400, 0.99515, 0.99991, 0.91772, 0.40346, 0.88670, 0.57301, 0.51593, 0.52969, 0.41089, 0.28923, 0.00000, 1.03794, 1.00000, 1.50719, 0.53802, 0.60058, 0.06237, 1.00000  
 6.16500, 0.99512, 0.99990, 0.91771, 0.40349, 0.88669, 0.57305, 0.51622, 0.52966, 0.41089, 0.28918, 0.00000, 1.03795, 1.00000, 1.50719, 0.53801, 0.60049, 0.06239, 1.00000  
 6.16600, 0.99508, 0.99989, 0.91770, 0.40352, 0.88668, 0.57309, 0.51652, 0.52963, 0.41089, 0.28913, 0.00000, 1.03797, 1.00000, 1.50719, 0.53800, 0.60040, 0.06240, 1.00000  
 6.16700, 0.99504, 0.99988, 0.91770, 0.40355, 0.88667, 0.57313, 0.51681, 0.52961, 0.41089, 0.28907, 0.00000, 1.03798, 1.00000, 1.50719, 0.53800, 0.60031, 0.06242, 1.00000  
 6.16800, 0.99499, 0.99988, 0.91769, 0.40358, 0.88666, 0.57317, 0.51711, 0.52958, 0.41089, 0.28902, 0.00000, 1.03799, 1.00000, 1.50719, 0.53799, 0.60021, 0.06243, 1.00000  
 6.16900, 0.99494, 0.99987, 0.91769, 0.40361, 0.88665, 0.57321, 0.51741, 0.52955, 0.41089, 0.28896, 0.00000, 1.03801, 1.00000, 1.50719, 0.53798, 0.60010, 0.06244, 1.00000  
 6.17000, 0.99489, 0.99986, 0.91768, 0.40364, 0.88665, 0.57325, 0.51770, 0.52952, 0.41089, 0.28890, 0.00000, 1.03802, 1.00000, 1.50719, 0.53798, 0.59999, 0.06245, 1.00000  
 6.17100, 0.99483, 0.99985, 0.91768, 0.40367, 0.88664, 0.57329, 0.51800, 0.52950, 0.41089, 0.28884, 0.00000, 1.03804, 1.00000, 1.50719, 0.53797, 0.59988, 0.06247, 1.00000  
 6.17200, 0.99478, 0.99984, 0.91767, 0.40369, 0.88663, 0.57333, 0.51830, 0.52947, 0.41089, 0.28878, 0.00000, 1.03805, 1.00000, 1.50719, 0.53797, 0.59977, 0.06248, 1.00000  
 6.17300, 0.99472, 0.99983, 0.91767, 0.40372, 0.88662, 0.57336, 0.51861, 0.52945, 0.41089, 0.28871, 0.00000, 1.03807, 1.00000, 1.50719, 0.53796, 0.59965, 0.06249, 1.00000  
 6.17400, 0.99465, 0.99982, 0.91766, 0.40375, 0.88662, 0.57340, 0.51891, 0.52942, 0.41089, 0.28865, 0.00000, 1.03808, 1.00000, 1.50719, 0.53795, 0.59953, 0.06250, 1.00000  
 6.17500, 0.99458, 0.99982, 0.91766, 0.40378, 0.88661, 0.57343, 0.51921, 0.52940, 0.41089, 0.28858, 0.00000, 1.03810, 1.00000, 1.50719, 0.53795, 0.59941, 0.06251, 1.00000  
 6.17600, 0.99451, 0.99981, 0.91765, 0.40381, 0.88660, 0.57347, 0.51952, 0.52938, 0.41089, 0.28851, 0.00000, 1.03811, 1.00000, 1.50719, 0.53794, 0.59928, 0.06252, 1.00000  
 6.17700, 0.99444, 0.99980, 0.91764, 0.40384, 0.88660, 0.57350, 0.51983, 0.52936, 0.41089, 0.28844, 0.00000, 1.03813, 1.00000, 1.50719, 0.53794, 0.59915, 0.06253, 1.00000  
 6.17800, 0.99436, 0.99979, 0.91764, 0.40387, 0.88659, 0.57354, 0.52013, 0.52934, 0.41089, 0.28837, 0.00000, 1.03814, 1.00000, 1.50719, 0.53793, 0.59901, 0.06253, 1.00000  
 6.17900, 0.99428, 0.99978, 0.91763, 0.40389, 0.88659, 0.57357, 0.52044, 0.52932, 0.41089, 0.28829, 0.00000, 1.03815, 1.00000, 1.50719, 0.53793, 0.59887, 0.06254, 1.00000  
 6.18000, 0.99420, 0.99978, 0.91763, 0.40392, 0.88658, 0.57360, 0.52075, 0.52930, 0.41089, 0.28822, 0.00000, 1.03817, 1.00000, 1.50719, 0.53792, 0.59873, 0.06255, 1.00000  
 6.18100, 0.99411, 0.99977, 0.91762, 0.40395, 0.88658, 0.57363, 0.52106, 0.52928, 0.41089, 0.28814, 0.00000, 1.03818, 1.00000, 1.50719, 0.53792, 0.59859, 0.06255, 1.00000  
 6.18200, 0.99402, 0.99976, 0.91762, 0.40398, 0.88657, 0.57366, 0.52138, 0.52926, 0.41089, 0.28806, 0.00000, 1.03820, 1.00000, 1.50719, 0.53791, 0.59844, 0.06256, 1.00000  
 6.18300, 0.99393, 0.99975, 0.91761, 0.40401, 0.88657, 0.57369, 0.52169, 0.52924, 0.41089, 0.28798, 0.00000, 1.03821, 1.00000, 1.50719, 0.53791, 0.59829, 0.06257, 1.00000  
 6.18400, 0.99383, 0.99974, 0.91761, 0.40403, 0.88656, 0.57372, 0.52200, 0.52923, 0.41089, 0.28789, 0.00000, 1.03823, 1.00000, 1.50719, 0.53790, 0.59813, 0.06257, 1.00000  
 6.18500, 0.99374, 0.99973, 0.91760, 0.40406, 0.88656, 0.57375, 0.52232, 0.52921, 0.41089, 0.28781, 0.00000, 1.03824, 1.00000, 1.50719, 0.53790, 0.59797, 0.06257, 1.00000  
 6.18600, 0.99363, 0.99973, 0.91760, 0.40409, 0.88655, 0.57377, 0.52263, 0.52920, 0.41089, 0.28772, 0.00000, 1.03826, 1.00000, 1.50719, 0.53790, 0.59781, 0.06258, 1.00000  
 6.18700, 0.99353, 0.99972, 0.91759, 0.40411, 0.88655, 0.57380, 0.52295, 0.52918, 0.41089, 0.28764, 0.00000, 1.03827, 1.00000, 1.50719, 0.53789, 0.59764, 0.06258, 1.00000  
 6.18800, 0.99342, 0.99971, 0.91759, 0.40414, 0.88655, 0.57383, 0.52327, 0.52917, 0.41089, 0.28755, 0.00000, 1.03828, 1.00000, 1.50719, 0.53789, 0.59747, 0.06258, 1.00000  
 6.18900, 0.99331, 0.99970, 0.91758, 0.40417, 0.88654, 0.57385, 0.52358, 0.52916, 0.41089, 0.28745, 0.00000, 1.03830, 1.00000, 1.50719, 0.53789, 0.59730, 0.06259, 1.00000  
 6.19000, 0.99320, 0.99969, 0.91758, 0.40419, 0.88654, 0.57388, 0.52390, 0.52914, 0.41089, 0.28736, 0.00000, 1.03831, 1.00000, 1.50719, 0.53788, 0.59713, 0.06259, 1.00000  
 6.19100, 0.99308, 0.99969, 0.91757, 0.40422, 0.88654, 0.57390, 0.52422, 0.52913, 0.41089, 0.28727, 0.00000, 1.03833, 1.00000, 1.50719, 0.53788, 0.59695, 0.06259, 1.00000  
 6.19200, 0.99296, 0.99968, 0.91757, 0.40425, 0.88653, 0.57392, 0.52454, 0.52912, 0.41089, 0.28717, 0.00000, 1.03834, 1.00000, 1.50719, 0.53788, 0.59677, 0.06259, 1.00000  
 6.19300, 0.99284, 0.99967, 0.91756, 0.40427, 0.88653, 0.57394, 0.52486, 0.52911, 0.41089, 0.28707, 0.00000, 1.03836, 1.00000, 1.50719, 0.53788, 0.59658, 0.06259, 1.00000  
 6.19400, 0.99271, 0.99966, 0.91756, 0.40430, 0.88653, 0.57397, 0.52519, 0.52910, 0.41089, 0.28697, 0.00000, 1.03837, 1.00000, 1.50719, 0.53787, 0.59639, 0.06259, 1.00000  
 6.19500, 0.99258, 0.99965, 0.91755, 0.40432, 0.88653, 0.57399, 0.52551, 0.52909, 0.41089, 0.28687, 0.00000, 1.03838, 1.00000, 1.50719, 0.53787, 0.59620, 0.06259, 1.00000  
 6.19600, 0.99245, 0.99965, 0.91755, 0.40435, 0.88653, 0.57401, 0.52583, 0.52909, 0.41089, 0.28677, 0.00000, 1.03840, 1.00000, 1.50719, 0.53787, 0.59600, 0.06259, 1.00000  
 6.19700, 0.99232, 0.99964, 0.91754, 0.40437, 0.88652, 0.57403, 0.52616, 0.52908, 0.41089, 0.28667, 0.00000, 1.03841, 1.00000, 1.50719, 0.53787, 0.59581, 0.06258, 1.00000  
 6.19800, 0.99218, 0.99963, 0.91754, 0.40440, 0.88652, 0.57404, 0.52648, 0.52907, 0.41089, 0.28656, 0.00000, 1.03843, 1.00000, 1.50719, 0.53787, 0.59560, 0.06258, 1.00000  
 6.19900, 0.99204, 0.99962, 0.91753, 0.40442, 0.88652, 0.57406, 0.52681, 0.52907, 0.41089, 0.28645, 0.00000, 1.03844, 1.00000, 1.50719, 0.53786, 0.59540, 0.06258, 1.00000  
 6.20000, 0.99190, 0.99962, 0.91753, 0.40445, 0.88652, 0.57408, 0.52713, 0.52906, 0.41089, 0.28635, 0.00000, 1.03846, 1.00000, 1.50719, 0.53786, 0.59519, 0.06258, 1.00000  
 6.20100, 0.99175, 0.99961, 0.91752, 0.40447, 0.88652, 0.57409, 0.52746, 0.52906, 0.41089, 0.28624, 0.00000, 1.03847, 1.00000, 1.50719, 0.53786, 0.59498, 0.06257, 1.00000  
 6.20200, 0.99160, 0.99960, 0.91752, 0.40450, 0.88652, 0.57411, 0.52779, 0.52906, 0.41089, 0.28612, 0.00000, 1.03848, 1.00000, 1.50719, 0.53786, 0.59477, 0.06257, 1.00000  
 6.20300, 0.99145, 0.99959, 0.91751, 0.40452, 0.88652, 0.57412, 0.52811, 0.52905, 0.41089, 0.28601, 0.00000, 1.03850, 1.00000, 1.50719, 0.53786, 0.59455, 0.06256, 1.00000  
 6.20400, 0.99129, 0.99958, 0.91751, 0.40455, 0.88652, 0.57414, 0.52844, 0.52905, 0.41089, 0.28590, 0.00000, 1.03851, 1.00000, 1.50719, 0.53786, 0.59433, 0.06256, 1.00000  
 6.20500, 0.99113, 0.99958, 0.91750, 0.40457, 0.88652, 0.57415, 0.52877, 0.52905, 0.41089, 0.28578, 0.00000, 1.03852, 1.00000, 1.50719, 0.53786, 0.59410, 0.06255, 1.00000  
 6.20600, 0.99097, 0.99957, 0.91750, 0.40459, 0.88652, 0.57416, 0.52910, 0.52905, 0.41089, 0.28566, 0.00000, 1.03854, 1.00000, 1.50719, 0.53786, 0.59388, 0.06254, 1.00000  
 6.20700, 0.99081, 0.99956, 0.91749, 0.40462, 0.88652, 0.57417, 0.52943, 0.52905, 0.41089, 0.28554, 0.00000, 1.03855, 1.00000, 1.50719, 0.53786, 0.59365, 0.06254, 1.00000  
 6.20800, 0.99064, 0.99955, 0.91749, 0.40464, 0.88652, 0.57419, 0.52976, 0.52905, 0.41089, 0.28542, 0.00000, 1.03857, 1.00000, 1.50719, 0.53786, 0.59342, 0.06253, 1.00000  
 6.20900, 0.99047, 0.99955, 0.91748, 0.40466, 0.88652, 0.57420, 0.53009, 0.52906, 0.41089, 0.28530, 0.00000, 1.03858, 1.00000, 1.50719, 0.53786, 0.59318, 0.06252, 1.00000  
 6.21000, 0.99030, 0.99954, 0.91748, 0.40469, 0.88653, 0.57420, 0.53042, 0.52906, 0.41089, 0.28518, 0.00000, 1.03859, 1.00000, 1.50719, 0.53786, 0.59294, 0.06251, 1.00000  
 6.21100, 0.99013, 0.99953, 0.91748, 0.40471, 0.88653, 0.57421, 0.53076, 0.52906, 0.41088, 0.28505, 0.00000, 1.03861, 1.00000, 1.50719, 0.53786, 0.59270, 0.06250, 1.00000  
 6.21200, 0.98995, 0.99952, 0.91747, 0.40473, 0.88653, 0.57422, 0.53109, 0.52907, 0.41088, 0.28492, 0.00000, 1.03862, 1.00000, 1.50719, 0.53786, 0.59245, 0.06249, 1.00000  
 6.21300, 0.98977, 0.99952, 0.91747, 0.40475, 0.88653, 0.57423, 0.53142, 0.52907, 0.41088, 0.28480, 0.00000, 1.03863, 1.00000, 1.50719, 0.53786, 0.59221, 0.06248, 1.00000  
 6.21400, 0.98958, 0.99951, 0.91746, 0.40478, 0.88654, 0.57423, 0.53175, 0.52908, 0.41088, 0.28467, 0.00000, 1.03865, 1.00000, 1.50719, 0.53786, 0.59195, 0.06247, 1.00000  
 6.21500, 0.98940, 0.99950, 0.91746, 0.40480, 0.88654, 0.57424, 0.53209, 0.52908, 0.41088, 0.28454, 0.00000, 1.03866, 1.00000, 1.50719, 0.53786, 0.59170, 0.06246, 1.00000  
 6.21600, 0.98921, 0.99950, 0.91745, 0.40482, 0.88654, 0.57424, 0.53242, 0.52909, 0.41088, 0.28440, 0.00000, 1.03867, 1.00000, 1.50719, 0.53787, 0.59144, 0.06245, 1.00000  
 6.21700, 0.98902, 0.99949, 0.91745, 0.40484, 0.88654, 0.57425, 0.53275, 0.52910, 0.41088, 0.28427, 0.00000, 1.03869, 1.00000, 1.50719, 0.53787, 0.59118, 0.06244, 1.00000  
 6.21800, 0.98882, 0.99948, 0.91744, 0.40486, 0.88655, 0.57425, 0.53309, 0.52911, 0.41088, 0.28413, 0.00000, 1.03870, 1.00000, 1.50719, 0.53787, 0.59092, 0.06243, 1.00000  
 6.21900, 0.98863, 0.99947, 0.91744, 0.40488, 0.88655, 0.57425, 0.53342, 0.52911, 0.41088, 0.28400, 0.00000, 1.03871, 1.00000, 1.50719, 0.53787, 0.59066, 0.06241, 1.00000  
 6.22000, 0.98843, 0.99947, 0.91744, 0.40490, 0.88656, 0.57426, 0.53376, 0.52912, 0.41088, 0.28386, 0.00000, 1.03873, 1.00000, 1.50719, 0.53787, 0.59039, 0.06240, 1.00000  
 6.22100, 0.98822, 0.99946, 0.91743, 0.40492, 0.88656, 0.57426, 0.53409, 0.52914, 0.41088, 0.28372, 0.00000, 1.03874, 1.00000, 1.50719, 0.53788, 0.59012, 0.06239, 1.00000  
 6.22200, 0.98802, 0.99945, 0.91743, 0.40495, 0.88656, 0.57426, 0.53442, 0.52915, 0.41088, 0.28358, 0.00000, 1.03875, 1.00000, 1.50719, 0.53788, 0.58984, 0.06237, 1.00000  
 6.22300, 0.98781, 0.99945, 0.91742, 0.40497, 0.88657, 0.57426, 0.53476, 0.52916, 0.41088, 0.28344, 0.00000, 1.03877, 1.00000, 1.50719, 0.53788, 0.58956, 0.06236, 1.00000  
 6.22400, 0.98760, 0.99944, 0.91742, 0.40499, 0.88657, 0.57425, 0.53509, 0.52917, 0.41088, 0.28329, 0.00000, 1.03878, 1.00000, 1.50719, 0.53788, 0.58929, 0.06234, 1.00000  
 6.22500, 0.98739, 0.99943, 0.91742, 0.40501, 0.88658, 0.57425, 0.53543, 0.52919, 0.41088, 0.28315, 0.00000, 1.03879, 1.00000, 1.50719, 0.53789, 0.58900, 0.06233, 1.00000  
 6.22600, 0.98717, 0.99942, 0.91741, 0.40503, 0.88659, 0.57425, 0.53577, 0.52920, 0.41088, 0.28300, 0.00000, 1.03881, 1.00000, 1.50719, 0.53789, 0.58872, 0.06231, 1.00000  
 6.22700, 0.98695, 0.99942, 0.91741, 0.40504, 0.88659, 0.57425, 0.53610, 0.52921, 0.41088, 0.28286, 0.00000, 1.03882, 1.00000, 1.50719, 0.53789, 0.58843, 0.06229, 1.00000  
 6.22800, 0.98673, 0.99941, 0.91740, 0.40506, 0.88660, 0.57424, 0.53644, 0.52923, 0.41088, 0.28271, 0.00000, 1.03883, 1.00000, 1.50719, 0.53790, 0.58814, 0.06228, 1.00000  
 6.22900, 0.98651, 0.99940, 0.91740, 0.40508, 0.88660, 0.57424, 0.53677, 0.52925, 0.41088, 0.28256, 0.00000, 1.03884, 1.00000, 1.50719, 0.53790, 0.58785, 0.06226, 1.00000  
 6.23000, 0.98628, 0.99940, 0.91740, 0.40510, 0.88661, 0.57423, 0.53711, 0.52926, 0.41088, 0.28241, 0.00000, 1.03886, 1.00000, 1.50719, 0.53790, 0.58755, 0.06224, 1.00000  
 6.23100, 0.98606, 0.99939, 0.91739, 0.40512, 0.88662, 0.57422, 0.53744, 0.52928, 0.41088, 0.28225, 0.00000, 1.03887, 1.00000, 1.50719, 0.53791, 0.58725, 0.06222, 1.00000  
 6.23200, 0.98582, 0.99938, 0.91739, 0.40514, 0.88662, 0.57422, 0.53778, 0.52930, 0.41088, 0.28210, 0.00000, 1.03888, 1.00000, 1.50719, 0.53791, 0.58695, 0.06220, 1.00000  
 6.23300, 0.98559, 0.99938, 0.91739, 0.40516, 0.88663, 0.57421, 0.53811, 0.52932, 0.41088, 0.28194, 0.00000, 1.03889, 1.00000, 1.50719, 0.53792, 0.58665, 0.06218, 1.00000  
 6.23400, 0.98536, 0.99937, 0.91738, 0.40517, 0.88664, 0.57420, 0.53845, 0.52934, 0.41088, 0.28179, 0.00000, 1.03891, 1.00000, 1.50719, 0.53792, 0.58634, 0.06216, 1.00000  
 6.23500, 0.98512, 0.99936, 0.91738, 0.40519, 0.88665, 0.57419, 0.53878, 0.52936, 0.41088, 0.28163, 0.00000, 1.03892, 1.00000, 1.50719, 0.53793, 0.58603, 0.06214, 1.00000  
 6.23600, 0.98488, 0.99936, 0.91738, 0.40521, 0.88665, 0.57418, 0.53912, 0.52938, 0.41088, 0.28147, 0.00000, 1.03893, 1.00000, 1.50719, 0.53793, 0.58572, 0.06212, 1.00000  
 6.23700, 0.98463, 0.99935, 0.91737, 0.40523, 0.88666, 0.57417, 0.53946, 0.52940, 0.41088, 0.28131, 0.00000, 1.03894, 1.00000, 1.50719, 0.53794, 0.58540, 0.06210, 1.00000  
 6.23800, 0.98439, 0.99935, 0.91737, 0.40524, 0.88667, 0.57416, 0.53979, 0.52943, 0.41088, 0.28115, 0.00000, 1.03895, 1.00000, 1.50719, 0.53794, 0.58509, 0.06208, 1.00000  
 6.23900, 0.98414, 0.99934, 0.91737, 0.40526, 0.88668, 0.57414, 0.54012, 0.52945, 0.41088, 0.28099, 0.00000, 1.03897, 1.00000, 1.50719, 0.53795, 0.58477, 0.06206, 1.00000  
 6.24000, 0.98389, 0.99933, 0.91736, 0.40528, 0.88669, 0.57413, 0.54046, 0.52947, 0.41088, 0.28082, 0.00000, 1.03898, 1.00000, 1.50719, 0.53795, 0.58445, 0.06204, 1.00000  
 6.24100, 0.98364, 0.99933, 0.91736, 0.40529, 0.88670, 0.57412, 0.54079, 0.52950, 0.41088, 0.28066, 0.00000, 1.03899, 1.00000, 1.50719, 0.53796, 0.58412, 0.06201, 1.00000  
 6.24200, 0.98338, 0.99932, 0.91736, 0.40531, 0.88670, 0.57410, 0.54113, 0.52952, 0.41088, 0.28049, 0.00000, 1.03900, 1.00000, 1.50719, 0.53797, 0.58380, 0.06199, 1.00000  
 6.24300, 0.98312, 0.99931, 0.91735, 0.40533, 0.88671, 0.57409, 0.54146, 0.52955, 0.41088, 0.28033, 0.00000, 1.03901, 1.00000, 1.50719, 0.53797, 0.58347, 0.06197, 1.00000  
 6.24400, 0.98286, 0.99931, 0.91735, 0.40534, 0.88672, 0.57407, 0.54180, 0.52958, 0.41088, 0.28016, 0.00000, 1.03903, 1.00000, 1.50719, 0.53798, 0.58314, 0.06194, 1.00000  
 6.24500, 0.98260, 0.99930, 0.91735, 0.40536, 0.88673, 0.57405, 0.54213, 0.52960, 0.41088, 0.27999, 0.00000, 1.03904, 1.00000, 1.50719, 0.53798, 0.58280, 0.06192, 1.00000  
