time,  		delta,  omega,  eq_t,     ed_t,   tg1,     tg2,     tg3,  theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf,     pm,      p,       q,    omega_ref_tg
 5.46800, 1.12112, 0.99843, 0.90877, 0.41874, 0.50330, 0.49775, 0.41106, 0.35595, 0.00000, 1.03367, 1.00000, 1.50719, 0.53052, 0.73058, 0.07834, 1.00000  
 5.46900, 1.12052, 0.99840, 0.90874, 0.41883, 0.50446, 0.49776, 0.41106, 0.35557, 0.00000, 1.03370, 1.00000, 1.50719, 0.53053, 0.72985, 0.07824, 1.00000  
 5.47000, 1.11991, 0.99837, 0.90871, 0.41892, 0.50562, 0.49778, 0.41106, 0.35518, 0.00000, 1.03374, 1.00000, 1.50719, 0.53053, 0.72910, 0.07814, 1.00000  
 5.47100, 1.11930, 0.99835, 0.90868, 0.41901, 0.50678, 0.49780, 0.41106, 0.35478, 0.00000, 1.03377, 1.00000, 1.50719, 0.53053, 0.72835, 0.07804, 1.00000  
 5.47200, 1.11867, 0.99832, 0.90866, 0.41909, 0.50794, 0.49782, 0.41106, 0.35438, 0.00000, 1.03380, 1.00000, 1.50719, 0.53054, 0.72758, 0.07793, 1.00000  
 5.47300, 1.11803, 0.99829, 0.90863, 0.41918, 0.50911, 0.49784, 0.41106, 0.35397, 0.00000, 1.03383, 1.00000, 1.50719, 0.53054, 0.72680, 0.07782, 1.00000  
 5.47400, 1.11738, 0.99827, 0.90860, 0.41927, 0.51028, 0.49787, 0.41106, 0.35356, 0.00000, 1.03387, 1.00000, 1.50719, 0.53055, 0.72601, 0.07771, 1.00000  
 5.47500, 1.11673, 0.99824, 0.90858, 0.41935, 0.51145, 0.49790, 0.41106, 0.35314, 0.00000, 1.03390, 1.00000, 1.50719, 0.53055, 0.72521, 0.07760, 1.00000  
 5.47600, 1.11606, 0.99822, 0.90855, 0.41944, 0.51262, 0.49793, 0.41106, 0.35271, 0.00000, 1.03394, 1.00000, 1.50719, 0.53056, 0.72440, 0.07749, 1.00000  
 5.47700, 1.11538, 0.99819, 0.90852, 0.41952, 0.51379, 0.49796, 0.41106, 0.35228, 0.00000, 1.03397, 1.00000, 1.50719, 0.53057, 0.72357, 0.07737, 1.00000  
 5.47800, 1.11469, 0.99816, 0.90850, 0.41961, 0.51496, 0.49800, 0.41106, 0.35185, 0.00000, 1.03400, 1.00000, 1.50719, 0.53058, 0.72274, 0.07725, 1.00000  
 5.47900, 1.11400, 0.99814, 0.90847, 0.41969, 0.51614, 0.49804, 0.41106, 0.35141, 0.00000, 1.03404, 1.00000, 1.50719, 0.53059, 0.72189, 0.07714, 1.00000  
 5.48000, 1.11329, 0.99811, 0.90844, 0.41977, 0.51731, 0.49808, 0.41106, 0.35096, 0.00000, 1.03407, 1.00000, 1.50719, 0.53059, 0.72104, 0.07702, 1.00000  
 5.48100, 1.11257, 0.99809, 0.90842, 0.41986, 0.51849, 0.49812, 0.41106, 0.35051, 0.00000, 1.03411, 1.00000, 1.50719, 0.53060, 0.72017, 0.07689, 1.00000  
 5.48200, 1.11185, 0.99806, 0.90839, 0.41994, 0.51967, 0.49817, 0.41105, 0.35006, 0.00000, 1.03414, 1.00000, 1.50719, 0.53062, 0.71930, 0.07677, 1.00000  
 5.48300, 1.11111, 0.99804, 0.90837, 0.42002, 0.52085, 0.49822, 0.41105, 0.34959, 0.00000, 1.03417, 1.00000, 1.50719, 0.53063, 0.71841, 0.07664, 1.00000  
 5.48400, 1.11036, 0.99801, 0.90834, 0.42010, 0.52203, 0.49827, 0.41105, 0.34913, 0.00000, 1.03421, 1.00000, 1.50719, 0.53064, 0.71751, 0.07652, 1.00000  
 5.48500, 1.10961, 0.99798, 0.90832, 0.42018, 0.52321, 0.49832, 0.41105, 0.34866, 0.00000, 1.03424, 1.00000, 1.50719, 0.53065, 0.71661, 0.07639, 1.00000  
 5.48600, 1.10884, 0.99796, 0.90829, 0.42026, 0.52439, 0.49838, 0.41105, 0.34818, 0.00000, 1.03428, 1.00000, 1.50719, 0.53066, 0.71569, 0.07626, 1.00000  
 5.48700, 1.10807, 0.99793, 0.90827, 0.42034, 0.52557, 0.49844, 0.41105, 0.34770, 0.00000, 1.03431, 1.00000, 1.50719, 0.53068, 0.71476, 0.07613, 1.00000  
 5.48800, 1.10729, 0.99791, 0.90824, 0.42042, 0.52675, 0.49850, 0.41105, 0.34721, 0.00000, 1.03435, 1.00000, 1.50719, 0.53069, 0.71382, 0.07599, 1.00000  
 5.48900, 1.10649, 0.99789, 0.90822, 0.42050, 0.52794, 0.49856, 0.41105, 0.34672, 0.00000, 1.03438, 1.00000, 1.50719, 0.53071, 0.71287, 0.07586, 1.00000  
 5.49000, 1.10569, 0.99786, 0.90819, 0.42058, 0.52912, 0.49863, 0.41105, 0.34622, 0.00000, 1.03441, 1.00000, 1.50719, 0.53072, 0.71192, 0.07572, 1.00000  
 5.49100, 1.10488, 0.99784, 0.90817, 0.42066, 0.53030, 0.49870, 0.41105, 0.34572, 0.00000, 1.03445, 1.00000, 1.50719, 0.53074, 0.71095, 0.07558, 1.00000  
 5.49200, 1.10406, 0.99781, 0.90814, 0.42073, 0.53149, 0.49877, 0.41105, 0.34521, 0.00000, 1.03448, 1.00000, 1.50719, 0.53075, 0.70997, 0.07544, 1.00000  
 5.49300, 1.10323, 0.99779, 0.90812, 0.42081, 0.53267, 0.49885, 0.41105, 0.34470, 0.00000, 1.03452, 1.00000, 1.50719, 0.53077, 0.70898, 0.07530, 1.00000  
 5.49400, 1.10239, 0.99776, 0.90810, 0.42088, 0.53386, 0.49892, 0.41105, 0.34418, 0.00000, 1.03455, 1.00000, 1.50719, 0.53079, 0.70798, 0.07516, 1.00000  
 5.49500, 1.10155, 0.99774, 0.90807, 0.42096, 0.53504, 0.49900, 0.41105, 0.34366, 0.00000, 1.03459, 1.00000, 1.50719, 0.53081, 0.70697, 0.07501, 1.00000  
 5.49600, 1.10069, 0.99772, 0.90805, 0.42103, 0.53623, 0.49908, 0.41105, 0.34313, 0.00000, 1.03462, 1.00000, 1.50719, 0.53083, 0.70595, 0.07486, 1.00000  
 5.49700, 1.09982, 0.99769, 0.90802, 0.42111, 0.53741, 0.49917, 0.41104, 0.34260, 0.00000, 1.03465, 1.00000, 1.50719, 0.53084, 0.70493, 0.07472, 1.00000  
 5.49800, 1.09895, 0.99767, 0.90800, 0.42118, 0.53860, 0.49925, 0.41104, 0.34207, 0.00000, 1.03469, 1.00000, 1.50719, 0.53086, 0.70389, 0.07457, 1.00000  
 5.49900, 1.09807, 0.99765, 0.90798, 0.42125, 0.53978, 0.49934, 0.41104, 0.34153, 0.00000, 1.03472, 1.00000, 1.50719, 0.53089, 0.70284, 0.07442, 1.00000  
 5.50000, 1.09717, 0.99762, 0.90796, 0.42132, 0.54097, 0.49943, 0.41104, 0.34098, 0.00000, 1.03476, 1.00000, 1.50719, 0.53091, 0.70178, 0.07426, 1.00000  
 5.50100, 1.09627, 0.99760, 0.90793, 0.42140, 0.54215, 0.49953, 0.41104, 0.34043, 0.00000, 1.03479, 1.00000, 1.50719, 0.53093, 0.70072, 0.07411, 1.00000  
 5.50200, 1.09536, 0.99758, 0.90791, 0.42147, 0.54334, 0.49962, 0.41104, 0.33988, 0.00000, 1.03482, 1.00000, 1.50719, 0.53095, 0.69964, 0.07395, 1.00000  
 5.50300, 1.09445, 0.99755, 0.90789, 0.42154, 0.54452, 0.49972, 0.41104, 0.33932, 0.00000, 1.03486, 1.00000, 1.50719, 0.53097, 0.69856, 0.07380, 1.00000  
 5.50400, 1.09352, 0.99753, 0.90787, 0.42161, 0.54570, 0.49982, 0.41104, 0.33876, 0.00000, 1.03489, 1.00000, 1.50719, 0.53100, 0.69746, 0.07364, 1.00000  
 5.50500, 1.09259, 0.99751, 0.90785, 0.42168, 0.54688, 0.49992, 0.41104, 0.33819, 0.00000, 1.03492, 1.00000, 1.50719, 0.53102, 0.69636, 0.07348, 1.00000  
 5.50600, 1.09164, 0.99749, 0.90782, 0.42174, 0.54807, 0.50003, 0.41104, 0.33762, 0.00000, 1.03496, 1.00000, 1.50719, 0.53105, 0.69525, 0.07332, 1.00000  
 5.50700, 1.09069, 0.99746, 0.90780, 0.42181, 0.54925, 0.50014, 0.41104, 0.33704, 0.00000, 1.03499, 1.00000, 1.50719, 0.53107, 0.69413, 0.07316, 1.00000  
 5.50800, 1.08973, 0.99744, 0.90778, 0.42188, 0.55043, 0.50025, 0.41104, 0.33646, 0.00000, 1.03502, 1.00000, 1.50719, 0.53110, 0.69300, 0.07299, 1.00000  
 5.50900, 1.08876, 0.99742, 0.90776, 0.42195, 0.55161, 0.50036, 0.41104, 0.33587, 0.00000, 1.03506, 1.00000, 1.50719, 0.53112, 0.69186, 0.07283, 1.00000  
 5.51000, 1.08779, 0.99740, 0.90774, 0.42201, 0.55278, 0.50048, 0.41104, 0.33529, 0.00000, 1.03509, 1.00000, 1.50719, 0.53115, 0.69071, 0.07266, 1.00000  
 5.51100, 1.08680, 0.99738, 0.90772, 0.42208, 0.55396, 0.50059, 0.41104, 0.33469, 0.00000, 1.03512, 1.00000, 1.50719, 0.53118, 0.68955, 0.07249, 1.00000  
 5.51200, 1.08581, 0.99736, 0.90770, 0.42214, 0.55514, 0.50071, 0.41104, 0.33409, 0.00000, 1.03515, 1.00000, 1.50719, 0.53121, 0.68838, 0.07232, 1.00000  
 5.51300, 1.08481, 0.99734, 0.90768, 0.42220, 0.55631, 0.50083, 0.41104, 0.33349, 0.00000, 1.03519, 1.00000, 1.50719, 0.53124, 0.68721, 0.07215, 1.00000  
 5.51400, 1.08380, 0.99731, 0.90766, 0.42227, 0.55749, 0.50096, 0.41103, 0.33289, 0.00000, 1.03522, 1.00000, 1.50719, 0.53126, 0.68603, 0.07198, 1.00000  
 5.51500, 1.08278, 0.99729, 0.90764, 0.42233, 0.55866, 0.50109, 0.41103, 0.33228, 0.00000, 1.03525, 1.00000, 1.50719, 0.53129, 0.68484, 0.07181, 1.00000  
 5.51600, 1.08176, 0.99727, 0.90762, 0.42239, 0.55983, 0.50121, 0.41103, 0.33166, 0.00000, 1.03528, 1.00000, 1.50719, 0.53132, 0.68364, 0.07163, 1.00000  
 5.51700, 1.08073, 0.99725, 0.90760, 0.42245, 0.56100, 0.50135, 0.41103, 0.33105, 0.00000, 1.03531, 1.00000, 1.50719, 0.53136, 0.68243, 0.07146, 1.00000  
 5.51800, 1.07969, 0.99723, 0.90758, 0.42251, 0.56217, 0.50148, 0.41103, 0.33042, 0.00000, 1.03534, 1.00000, 1.50719, 0.53139, 0.68121, 0.07128, 1.00000  
 5.51900, 1.07864, 0.99721, 0.90756, 0.42257, 0.56334, 0.50162, 0.41103, 0.32980, 0.00000, 1.03537, 1.00000, 1.50719, 0.53142, 0.67999, 0.07110, 1.00000  
 5.52000, 1.07759, 0.99719, 0.90754, 0.42263, 0.56450, 0.50175, 0.41103, 0.32917, 0.00000, 1.03540, 1.00000, 1.50719, 0.53145, 0.67875, 0.07092, 1.00000  
 5.52100, 1.07652, 0.99717, 0.90753, 0.42269, 0.56567, 0.50189, 0.41103, 0.32854, 0.00000, 1.03543, 1.00000, 1.50719, 0.53148, 0.67751, 0.07074, 1.00000  
 5.52200, 1.07545, 0.99715, 0.90751, 0.42275, 0.56683, 0.50204, 0.41103, 0.32790, 0.00000, 1.03546, 1.00000, 1.50719, 0.53152, 0.67626, 0.07056, 1.00000  
 5.52300, 1.07438, 0.99713, 0.90749, 0.42281, 0.56799, 0.50218, 0.41103, 0.32726, 0.00000, 1.03549, 1.00000, 1.50719, 0.53155, 0.67501, 0.07038, 1.00000  
 5.52400, 1.07329, 0.99711, 0.90747, 0.42286, 0.56915, 0.50233, 0.41103, 0.32661, 0.00000, 1.03552, 1.00000, 1.50719, 0.53159, 0.67374, 0.07019, 1.00000  
 5.52500, 1.07220, 0.99709, 0.90745, 0.42292, 0.57030, 0.50248, 0.41103, 0.32597, 0.00000, 1.03555, 1.00000, 1.50719, 0.53162, 0.67247, 0.07001, 1.00000  
 5.52600, 1.07110, 0.99708, 0.90744, 0.42297, 0.57146, 0.50263, 0.41103, 0.32532, 0.00000, 1.03558, 1.00000, 1.50719, 0.53166, 0.67119, 0.06982, 1.00000  
 5.52700, 1.07000, 0.99706, 0.90742, 0.42303, 0.57261, 0.50279, 0.41103, 0.32466, 0.00000, 1.03561, 1.00000, 1.50719, 0.53170, 0.66990, 0.06963, 1.00000  
 5.52800, 1.06888, 0.99704, 0.90740, 0.42308, 0.57376, 0.50294, 0.41103, 0.32400, 0.00000, 1.03564, 1.00000, 1.50719, 0.53173, 0.66861, 0.06944, 1.00000  
 5.52900, 1.06776, 0.99702, 0.90739, 0.42314, 0.57491, 0.50310, 0.41103, 0.32334, 0.00000, 1.03567, 1.00000, 1.50719, 0.53177, 0.66730, 0.06925, 1.00000  
 5.53000, 1.06664, 0.99700, 0.90737, 0.42319, 0.57605, 0.50326, 0.41102, 0.32268, 0.00000, 1.03569, 1.00000, 1.50719, 0.53181, 0.66599, 0.06906, 1.00000  
 5.53100, 1.06550, 0.99698, 0.90735, 0.42324, 0.57719, 0.50342, 0.41102, 0.32201, 0.00000, 1.03572, 1.00000, 1.50719, 0.53185, 0.66468, 0.06887, 1.00000  
 5.53200, 1.06436, 0.99697, 0.90734, 0.42329, 0.57833, 0.50359, 0.41102, 0.32134, 0.00000, 1.03575, 1.00000, 1.50719, 0.53189, 0.66335, 0.06868, 1.00000  
 5.53300, 1.06321, 0.99695, 0.90732, 0.42334, 0.57947, 0.50376, 0.41102, 0.32066, 0.00000, 1.03577, 1.00000, 1.50719, 0.53192, 0.66202, 0.06849, 1.00000  
 5.53400, 1.06206, 0.99693, 0.90731, 0.42339, 0.58061, 0.50393, 0.41102, 0.31998, 0.00000, 1.03580, 1.00000, 1.50719, 0.53196, 0.66068, 0.06829, 1.00000  
 5.53500, 1.06090, 0.99691, 0.90729, 0.42344, 0.58174, 0.50410, 0.41102, 0.31930, 0.00000, 1.03583, 1.00000, 1.50719, 0.53201, 0.65934, 0.06809, 1.00000  
 5.53600, 1.05973, 0.99690, 0.90728, 0.42349, 0.58287, 0.50427, 0.41102, 0.31862, 0.00000, 1.03585, 1.00000, 1.50719, 0.53205, 0.65799, 0.06790, 1.00000  
 5.53700, 1.05856, 0.99688, 0.90726, 0.42353, 0.58400, 0.50445, 0.41102, 0.31793, 0.00000, 1.03588, 1.00000, 1.50719, 0.53209, 0.65663, 0.06770, 1.00000  
 5.53800, 1.05738, 0.99686, 0.90725, 0.42358, 0.58512, 0.50462, 0.41102, 0.31724, 0.00000, 1.03590, 1.00000, 1.50719, 0.53213, 0.65526, 0.06750, 1.00000  
 5.53900, 1.05619, 0.99685, 0.90723, 0.42363, 0.58624, 0.50480, 0.41102, 0.31654, 0.00000, 1.03593, 1.00000, 1.50719, 0.53217, 0.65389, 0.06730, 1.00000  
 5.54000, 1.05500, 0.99683, 0.90722, 0.42367, 0.58736, 0.50499, 0.41102, 0.31585, 0.00000, 1.03595, 1.00000, 1.50719, 0.53222, 0.65251, 0.06710, 1.00000  
 5.54100, 1.05380, 0.99681, 0.90720, 0.42371, 0.58848, 0.50517, 0.41102, 0.31515, 0.00000, 1.03597, 1.00000, 1.50719, 0.53226, 0.65113, 0.06690, 1.00000  
 5.54200, 1.05260, 0.99680, 0.90719, 0.42376, 0.58959, 0.50536, 0.41102, 0.31445, 0.00000, 1.03600, 1.00000, 1.50719, 0.53230, 0.64974, 0.06670, 1.00000  
 5.54300, 1.05139, 0.99678, 0.90718, 0.42380, 0.59070, 0.50554, 0.41102, 0.31374, 0.00000, 1.03602, 1.00000, 1.50719, 0.53235, 0.64834, 0.06649, 1.00000  
 5.54400, 1.05017, 0.99677, 0.90716, 0.42384, 0.59180, 0.50573, 0.41102, 0.31303, 0.00000, 1.03604, 1.00000, 1.50719, 0.53239, 0.64694, 0.06629, 1.00000  
 5.54500, 1.04895, 0.99675, 0.90715, 0.42388, 0.59291, 0.50593, 0.41102, 0.31232, 0.00000, 1.03606, 1.00000, 1.50719, 0.53244, 0.64553, 0.06608, 1.00000  
 5.54600, 1.04772, 0.99674, 0.90714, 0.42392, 0.59401, 0.50612, 0.41102, 0.31161, 0.00000, 1.03609, 1.00000, 1.50719, 0.53249, 0.64411, 0.06588, 1.00000  
 5.54700, 1.04649, 0.99672, 0.90713, 0.42396, 0.59510, 0.50632, 0.41102, 0.31089, 0.00000, 1.03611, 1.00000, 1.50719, 0.53253, 0.64269, 0.06567, 1.00000  
 5.54800, 1.04525, 0.99671, 0.90711, 0.42400, 0.59620, 0.50652, 0.41102, 0.31018, 0.00000, 1.03613, 1.00000, 1.50719, 0.53258, 0.64126, 0.06547, 1.00000  
 5.54900, 1.04400, 0.99669, 0.90710, 0.42404, 0.59728, 0.50672, 0.41101, 0.30946, 0.00000, 1.03615, 1.00000, 1.50719, 0.53263, 0.63983, 0.06526, 1.00000  
 5.55000, 1.04275, 0.99668, 0.90709, 0.42408, 0.59837, 0.50692, 0.41101, 0.30873, 0.00000, 1.03617, 1.00000, 1.50719, 0.53267, 0.63839, 0.06505, 1.00000  
 5.55100, 1.04150, 0.99666, 0.90708, 0.42412, 0.59945, 0.50712, 0.41101, 0.30801, 0.00000, 1.03619, 1.00000, 1.50719, 0.53272, 0.63695, 0.06484, 1.00000  
 5.55200, 1.04024, 0.99665, 0.90707, 0.42415, 0.60053, 0.50733, 0.41101, 0.30728, 0.00000, 1.03620, 1.00000, 1.50719, 0.53277, 0.63550, 0.06463, 1.00000  
 5.55300, 1.03897, 0.99663, 0.90706, 0.42419, 0.60160, 0.50754, 0.41101, 0.30655, 0.00000, 1.03622, 1.00000, 1.50719, 0.53282, 0.63404, 0.06442, 1.00000  
 5.55400, 1.03770, 0.99662, 0.90704, 0.42422, 0.60267, 0.50775, 0.41101, 0.30582, 0.00000, 1.03624, 1.00000, 1.50719, 0.53287, 0.63258, 0.06421, 1.00000  
 5.55500, 1.03642, 0.99661, 0.90703, 0.42425, 0.60374, 0.50796, 0.41101, 0.30508, 0.00000, 1.03626, 1.00000, 1.50719, 0.53292, 0.63112, 0.06399, 1.00000  
 5.55600, 1.03514, 0.99659, 0.90702, 0.42429, 0.60480, 0.50817, 0.41101, 0.30434, 0.00000, 1.03627, 1.00000, 1.50719, 0.53297, 0.62965, 0.06378, 1.00000  
 5.55700, 1.03386, 0.99658, 0.90701, 0.42432, 0.60586, 0.50839, 0.41101, 0.30361, 0.00000, 1.03629, 1.00000, 1.50719, 0.53302, 0.62817, 0.06357, 1.00000  
 5.55800, 1.03257, 0.99657, 0.90700, 0.42435, 0.60691, 0.50861, 0.41101, 0.30286, 0.00000, 1.03631, 1.00000, 1.50719, 0.53308, 0.62669, 0.06335, 1.00000  
 5.55900, 1.03127, 0.99656, 0.90699, 0.42438, 0.60796, 0.50882, 0.41101, 0.30212, 0.00000, 1.03632, 1.00000, 1.50719, 0.53313, 0.62521, 0.06314, 1.00000  
 5.56000, 1.02997, 0.99654, 0.90699, 0.42441, 0.60901, 0.50905, 0.41101, 0.30138, 0.00000, 1.03634, 1.00000, 1.50719, 0.53318, 0.62372, 0.06292, 1.00000  
 5.56100, 1.02866, 0.99653, 0.90698, 0.42444, 0.61005, 0.50927, 0.41101, 0.30063, 0.00000, 1.03635, 1.00000, 1.50719, 0.53323, 0.62223, 0.06271, 1.00000  
 5.56200, 1.02735, 0.99652, 0.90697, 0.42447, 0.61109, 0.50949, 0.41101, 0.29988, 0.00000, 1.03636, 1.00000, 1.50719, 0.53329, 0.62073, 0.06249, 1.00000  
 5.56300, 1.02604, 0.99651, 0.90696, 0.42449, 0.61212, 0.50972, 0.41101, 0.29913, 0.00000, 1.03638, 1.00000, 1.50719, 0.53334, 0.61923, 0.06227, 1.00000  
 5.56400, 1.02472, 0.99650, 0.90695, 0.42452, 0.61315, 0.50995, 0.41101, 0.29838, 0.00000, 1.03639, 1.00000, 1.50719, 0.53340, 0.61772, 0.06205, 1.00000  
 5.56500, 1.02340, 0.99649, 0.90694, 0.42455, 0.61417, 0.51018, 0.41101, 0.29762, 0.00000, 1.03640, 1.00000, 1.50719, 0.53345, 0.61621, 0.06184, 1.00000  
 5.56600, 1.02207, 0.99647, 0.90694, 0.42457, 0.61519, 0.51041, 0.41101, 0.29687, 0.00000, 1.03641, 1.00000, 1.50719, 0.53351, 0.61469, 0.06162, 1.00000  
 5.56700, 1.02074, 0.99646, 0.90693, 0.42460, 0.61620, 0.51065, 0.41101, 0.29611, 0.00000, 1.03643, 1.00000, 1.50719, 0.53356, 0.61317, 0.06140, 1.00000  
 5.56800, 1.01941, 0.99645, 0.90692, 0.42462, 0.61721, 0.51088, 0.41101, 0.29535, 0.00000, 1.03644, 1.00000, 1.50719, 0.53362, 0.61165, 0.06118, 1.00000  
 5.56900, 1.01807, 0.99644, 0.90691, 0.42464, 0.61821, 0.51112, 0.41100, 0.29459, 0.00000, 1.03645, 1.00000, 1.50719, 0.53367, 0.61012, 0.06096, 1.00000  
 5.57000, 1.01672, 0.99643, 0.90691, 0.42466, 0.61921, 0.51136, 0.41100, 0.29383, 0.00000, 1.03645, 1.00000, 1.50719, 0.53373, 0.60859, 0.06074, 1.00000  
 5.57100, 1.01538, 0.99642, 0.90690, 0.42468, 0.62021, 0.51160, 0.41100, 0.29306, 0.00000, 1.03646, 1.00000, 1.50719, 0.53379, 0.60706, 0.06051, 1.00000  
 5.57200, 1.01403, 0.99641, 0.90690, 0.42470, 0.62120, 0.51184, 0.41100, 0.29230, 0.00000, 1.03647, 1.00000, 1.50719, 0.53384, 0.60552, 0.06029, 1.00000  
 5.57300, 1.01267, 0.99640, 0.90689, 0.42472, 0.62218, 0.51208, 0.41100, 0.29153, 0.00000, 1.03648, 1.00000, 1.50719, 0.53390, 0.60398, 0.06007, 1.00000  
 5.57400, 1.01131, 0.99639, 0.90688, 0.42474, 0.62316, 0.51233, 0.41100, 0.29077, 0.00000, 1.03649, 1.00000, 1.50719, 0.53396, 0.60244, 0.05985, 1.00000  
 5.57500, 1.00995, 0.99638, 0.90688, 0.42476, 0.62414, 0.51258, 0.41100, 0.29000, 0.00000, 1.03649, 1.00000, 1.50719, 0.53402, 0.60089, 0.05963, 1.00000  
 5.57600, 1.00859, 0.99638, 0.90687, 0.42477, 0.62511, 0.51282, 0.41100, 0.28923, 0.00000, 1.03650, 1.00000, 1.50719, 0.53408, 0.59934, 0.05940, 1.00000  
 5.57700, 1.00722, 0.99637, 0.90687, 0.42479, 0.62607, 0.51307, 0.41100, 0.28846, 0.00000, 1.03650, 1.00000, 1.50719, 0.53414, 0.59778, 0.05918, 1.00000  
 5.57800, 1.00585, 0.99636, 0.90686, 0.42480, 0.62703, 0.51333, 0.41100, 0.28768, 0.00000, 1.03651, 1.00000, 1.50719, 0.53420, 0.59623, 0.05896, 1.00000  
 5.57900, 1.00447, 0.99635, 0.90686, 0.42482, 0.62798, 0.51358, 0.41100, 0.28691, 0.00000, 1.03651, 1.00000, 1.50719, 0.53426, 0.59467, 0.05873, 1.00000  
 5.58000, 1.00310, 0.99634, 0.90686, 0.42483, 0.62893, 0.51383, 0.41100, 0.28614, 0.00000, 1.03652, 1.00000, 1.50719, 0.53432, 0.59311, 0.05851, 1.00000  
 5.58100, 1.00172, 0.99633, 0.90685, 0.42484, 0.62987, 0.51409, 0.41100, 0.28536, 0.00000, 1.03652, 1.00000, 1.50719, 0.53438, 0.59154, 0.05828, 1.00000  
 5.58200, 1.00033, 0.99633, 0.90685, 0.42486, 0.63081, 0.51435, 0.41100, 0.28459, 0.00000, 1.03652, 1.00000, 1.50719, 0.53444, 0.58997, 0.05806, 1.00000  
 5.58300, 0.99895, 0.99632, 0.90684, 0.42487, 0.63174, 0.51461, 0.41100, 0.28381, 0.00000, 1.03652, 1.00000, 1.50719, 0.53451, 0.58841, 0.05783, 1.00000  
 5.58400, 0.99756, 0.99631, 0.90684, 0.42488, 0.63267, 0.51487, 0.41100, 0.28303, 0.00000, 1.03653, 1.00000, 1.50719, 0.53457, 0.58683, 0.05761, 1.00000  
 5.58500, 0.99617, 0.99630, 0.90684, 0.42489, 0.63359, 0.51513, 0.41100, 0.28225, 0.00000, 1.03653, 1.00000, 1.50719, 0.53463, 0.58526, 0.05738, 1.00000  
 5.58600, 0.99477, 0.99630, 0.90684, 0.42489, 0.63450, 0.51540, 0.41100, 0.28147, 0.00000, 1.03653, 1.00000, 1.50719, 0.53469, 0.58368, 0.05715, 1.00000  
 5.58700, 0.99337, 0.99629, 0.90683, 0.42490, 0.63541, 0.51566, 0.41100, 0.28069, 0.00000, 1.03653, 1.00000, 1.50719, 0.53476, 0.58211, 0.05693, 1.00000  
 5.58800, 0.99198, 0.99629, 0.90683, 0.42491, 0.63631, 0.51593, 0.41100, 0.27991, 0.00000, 1.03652, 1.00000, 1.50719, 0.53482, 0.58053, 0.05670, 1.00000  
 5.58900, 0.99057, 0.99628, 0.90683, 0.42491, 0.63721, 0.51620, 0.41100, 0.27913, 0.00000, 1.03652, 1.00000, 1.50719, 0.53488, 0.57894, 0.05648, 1.00000  
 5.59000, 0.98917, 0.99627, 0.90683, 0.42492, 0.63810, 0.51647, 0.41100, 0.27835, 0.00000, 1.03652, 1.00000, 1.50719, 0.53495, 0.57736, 0.05625, 1.00000  
 5.59100, 0.98776, 0.99627, 0.90683, 0.42492, 0.63898, 0.51674, 0.41100, 0.27757, 0.00000, 1.03652, 1.00000, 1.50719, 0.53501, 0.57578, 0.05602, 1.00000  
 5.59200, 0.98636, 0.99626, 0.90683, 0.42492, 0.63986, 0.51701, 0.41100, 0.27679, 0.00000, 1.03651, 1.00000, 1.50719, 0.53508, 0.57419, 0.05580, 1.00000  
 5.59300, 0.98495, 0.99626, 0.90683, 0.42493, 0.64073, 0.51728, 0.41100, 0.27600, 0.00000, 1.03651, 1.00000, 1.50719, 0.53514, 0.57260, 0.05557, 1.00000  
 5.59400, 0.98353, 0.99625, 0.90683, 0.42493, 0.64160, 0.51756, 0.41099, 0.27522, 0.00000, 1.03650, 1.00000, 1.50719, 0.53521, 0.57101, 0.05534, 1.00000  
 5.59500, 0.98212, 0.99625, 0.90683, 0.42493, 0.64246, 0.51783, 0.41099, 0.27444, 0.00000, 1.03650, 1.00000, 1.50719, 0.53527, 0.56942, 0.05511, 1.00000  
 5.59600, 0.98071, 0.99624, 0.90683, 0.42493, 0.64331, 0.51811, 0.41099, 0.27365, 0.00000, 1.03649, 1.00000, 1.50719, 0.53534, 0.56783, 0.05489, 1.00000  
 5.59700, 0.97929, 0.99624, 0.90683, 0.42493, 0.64416, 0.51839, 0.41099, 0.27287, 0.00000, 1.03649, 1.00000, 1.50719, 0.53541, 0.56624, 0.05466, 1.00000  
 5.59800, 0.97787, 0.99623, 0.90683, 0.42492, 0.64500, 0.51867, 0.41099, 0.27209, 0.00000, 1.03648, 1.00000, 1.50719, 0.53547, 0.56464, 0.05443, 1.00000  
 5.59900, 0.97645, 0.99623, 0.90683, 0.42492, 0.64584, 0.51895, 0.41099, 0.27130, 0.00000, 1.03647, 1.00000, 1.50719, 0.53554, 0.56305, 0.05420, 1.00000  
 5.60000, 0.97503, 0.99623, 0.90683, 0.42492, 0.64667, 0.51924, 0.41099, 0.27052, 0.00000, 1.03646, 1.00000, 1.50719, 0.53561, 0.56146, 0.05398, 1.00000  
 5.60100, 0.97361, 0.99622, 0.90683, 0.42491, 0.64749, 0.51952, 0.41099, 0.26974, 0.00000, 1.03645, 1.00000, 1.50719, 0.53568, 0.55986, 0.05375, 1.00000  
 5.60200, 0.97218, 0.99622, 0.90683, 0.42491, 0.64830, 0.51980, 0.41099, 0.26895, 0.00000, 1.03644, 1.00000, 1.50719, 0.53575, 0.55826, 0.05352, 1.00000  
