time,     delta,   omega,   eq_t,    tg1,     tg2,     tg3,  theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf,     pm,      p,       q,    omega_ref_tg
 3.81200, 1.09457, 1.00593, 0.91049, 0.33346, 0.54414, 0.41148, 0.32883, 0.00000, 1.04644, 1.00000, 1.50719, 0.54207, 0.68846, 0.09390, 1.00000  
 3.81300, 1.09680, 1.00591, 0.91047, 0.33313, 0.54367, 0.41148, 0.32993, 0.00000, 1.04655, 1.00000, 1.50719, 0.54196, 0.69078, 0.09455, 1.00000  
 3.81400, 1.09903, 1.00589, 0.91044, 0.33280, 0.54320, 0.41148, 0.33102, 0.00000, 1.04665, 1.00000, 1.50719, 0.54185, 0.69310, 0.09521, 1.00000  
 3.81500, 1.10124, 1.00586, 0.91042, 0.33247, 0.54273, 0.41148, 0.33211, 0.00000, 1.04676, 1.00000, 1.50719, 0.54174, 0.69541, 0.09586, 1.00000  
 3.81600, 1.10345, 1.00584, 0.91039, 0.33215, 0.54227, 0.41148, 0.33320, 0.00000, 1.04686, 1.00000, 1.50719, 0.54163, 0.69771, 0.09651, 1.00000  
 3.81700, 1.10565, 1.00582, 0.91037, 0.33183, 0.54180, 0.41148, 0.33429, 0.00000, 1.04696, 1.00000, 1.50719, 0.54151, 0.70001, 0.09715, 1.00000  
 3.81800, 1.10784, 1.00580, 0.91034, 0.33151, 0.54133, 0.41148, 0.33537, 0.00000, 1.04706, 1.00000, 1.50719, 0.54140, 0.70230, 0.09779, 1.00000  
 3.81900, 1.11002, 1.00578, 0.91031, 0.33120, 0.54087, 0.41148, 0.33645, 0.00000, 1.04715, 1.00000, 1.50719, 0.54129, 0.70458, 0.09843, 1.00000  
 3.82000, 1.11219, 1.00576, 0.91029, 0.33089, 0.54040, 0.41148, 0.33753, 0.00000, 1.04724, 1.00000, 1.50719, 0.54118, 0.70686, 0.09907, 1.00000  
 3.82100, 1.11436, 1.00573, 0.91026, 0.33058, 0.53993, 0.41148, 0.33861, 0.00000, 1.04734, 1.00000, 1.50719, 0.54107, 0.70913, 0.09970, 1.00000  
 3.82200, 1.11652, 1.00571, 0.91023, 0.33028, 0.53947, 0.41148, 0.33969, 0.00000, 1.04742, 1.00000, 1.50719, 0.54095, 0.71139, 0.10033, 1.00000  
 3.82300, 1.11867, 1.00569, 0.91020, 0.32998, 0.53900, 0.41148, 0.34076, 0.00000, 1.04751, 1.00000, 1.50719, 0.54084, 0.71364, 0.10096, 1.00000  
 3.82400, 1.12081, 1.00566, 0.91018, 0.32968, 0.53854, 0.41148, 0.34183, 0.00000, 1.04760, 1.00000, 1.50719, 0.54073, 0.71589, 0.10158, 1.00000  
 3.82500, 1.12294, 1.00564, 0.91015, 0.32938, 0.53808, 0.41148, 0.34289, 0.00000, 1.04768, 1.00000, 1.50719, 0.54062, 0.71812, 0.10220, 1.00000  
 3.82600, 1.12506, 1.00562, 0.91012, 0.32909, 0.53761, 0.41148, 0.34396, 0.00000, 1.04776, 1.00000, 1.50719, 0.54051, 0.72035, 0.10281, 1.00000  
 3.82700, 1.12717, 1.00559, 0.91009, 0.32880, 0.53715, 0.41148, 0.34501, 0.00000, 1.04784, 1.00000, 1.50719, 0.54040, 0.72257, 0.10342, 1.00000  
 3.82800, 1.12928, 1.00557, 0.91006, 0.32851, 0.53669, 0.41148, 0.34607, 0.00000, 1.04791, 1.00000, 1.50719, 0.54029, 0.72478, 0.10403, 1.00000  
 3.82900, 1.13137, 1.00554, 0.91003, 0.32823, 0.53622, 0.41148, 0.34712, 0.00000, 1.04799, 1.00000, 1.50719, 0.54018, 0.72698, 0.10464, 1.00000  
 3.83000, 1.13346, 1.00552, 0.91000, 0.32795, 0.53576, 0.41148, 0.34817, 0.00000, 1.04806, 1.00000, 1.50719, 0.54006, 0.72918, 0.10524, 1.00000  
 3.83100, 1.13553, 1.00549, 0.90996, 0.32767, 0.53530, 0.41148, 0.34922, 0.00000, 1.04813, 1.00000, 1.50719, 0.53995, 0.73136, 0.10584, 1.00000  
 3.83200, 1.13760, 1.00547, 0.90993, 0.32740, 0.53484, 0.41148, 0.35026, 0.00000, 1.04820, 1.00000, 1.50719, 0.53984, 0.73353, 0.10643, 1.00000  
 3.83300, 1.13965, 1.00544, 0.90990, 0.32712, 0.53438, 0.41148, 0.35130, 0.00000, 1.04826, 1.00000, 1.50719, 0.53973, 0.73570, 0.10702, 1.00000  
 3.83400, 1.14170, 1.00541, 0.90987, 0.32685, 0.53392, 0.41148, 0.35234, 0.00000, 1.04833, 1.00000, 1.50719, 0.53962, 0.73785, 0.10761, 1.00000  
 3.83500, 1.14373, 1.00539, 0.90983, 0.32659, 0.53346, 0.41148, 0.35337, 0.00000, 1.04839, 1.00000, 1.50719, 0.53951, 0.74000, 0.10819, 1.00000  
 3.83600, 1.14576, 1.00536, 0.90980, 0.32632, 0.53300, 0.41148, 0.35440, 0.00000, 1.04845, 1.00000, 1.50719, 0.53940, 0.74214, 0.10877, 1.00000  
 3.83700, 1.14777, 1.00533, 0.90977, 0.32606, 0.53254, 0.41148, 0.35542, 0.00000, 1.04851, 1.00000, 1.50719, 0.53929, 0.74426, 0.10935, 1.00000  
 3.83800, 1.14978, 1.00530, 0.90973, 0.32580, 0.53208, 0.41148, 0.35644, 0.00000, 1.04856, 1.00000, 1.50719, 0.53918, 0.74638, 0.10992, 1.00000  
 3.83900, 1.15177, 1.00527, 0.90970, 0.32554, 0.53162, 0.41148, 0.35746, 0.00000, 1.04861, 1.00000, 1.50719, 0.53907, 0.74848, 0.11049, 1.00000  
 3.84000, 1.15375, 1.00525, 0.90966, 0.32529, 0.53117, 0.41148, 0.35847, 0.00000, 1.04867, 1.00000, 1.50719, 0.53896, 0.75057, 0.11105, 1.00000  
 3.84100, 1.15572, 1.00522, 0.90963, 0.32504, 0.53071, 0.41148, 0.35948, 0.00000, 1.04872, 1.00000, 1.50719, 0.53885, 0.75266, 0.11161, 1.00000  
 3.84200, 1.15769, 1.00519, 0.90959, 0.32479, 0.53025, 0.41148, 0.36048, 0.00000, 1.04876, 1.00000, 1.50719, 0.53874, 0.75473, 0.11217, 1.00000  
 3.84300, 1.15964, 1.00516, 0.90955, 0.32454, 0.52980, 0.41148, 0.36148, 0.00000, 1.04881, 1.00000, 1.50719, 0.53863, 0.75679, 0.11272, 1.00000  
 3.84400, 1.16158, 1.00513, 0.90952, 0.32430, 0.52934, 0.41148, 0.36247, 0.00000, 1.04885, 1.00000, 1.50719, 0.53852, 0.75884, 0.11327, 1.00000  
 3.84500, 1.16350, 1.00510, 0.90948, 0.32406, 0.52888, 0.41148, 0.36346, 0.00000, 1.04890, 1.00000, 1.50719, 0.53841, 0.76088, 0.11381, 1.00000  
 3.84600, 1.16542, 1.00507, 0.90944, 0.32382, 0.52843, 0.41148, 0.36445, 0.00000, 1.04894, 1.00000, 1.50719, 0.53830, 0.76290, 0.11435, 1.00000  
 3.84700, 1.16733, 1.00504, 0.90940, 0.32358, 0.52797, 0.41148, 0.36543, 0.00000, 1.04897, 1.00000, 1.50719, 0.53819, 0.76492, 0.11489, 1.00000  
 3.84800, 1.16922, 1.00501, 0.90936, 0.32335, 0.52752, 0.41148, 0.36640, 0.00000, 1.04901, 1.00000, 1.50719, 0.53808, 0.76692, 0.11542, 1.00000  
 3.84900, 1.17110, 1.00498, 0.90933, 0.32311, 0.52707, 0.41148, 0.36737, 0.00000, 1.04905, 1.00000, 1.50719, 0.53797, 0.76891, 0.11594, 1.00000  
 3.85000, 1.17297, 1.00495, 0.90929, 0.32288, 0.52661, 0.41148, 0.36834, 0.00000, 1.04908, 1.00000, 1.50719, 0.53787, 0.77089, 0.11647, 1.00000  
 3.85100, 1.17483, 1.00491, 0.90925, 0.32266, 0.52616, 0.41148, 0.36930, 0.00000, 1.04911, 1.00000, 1.50719, 0.53776, 0.77285, 0.11698, 1.00000  
 3.85200, 1.17668, 1.00488, 0.90921, 0.32243, 0.52571, 0.41148, 0.37025, 0.00000, 1.04914, 1.00000, 1.50719, 0.53765, 0.77481, 0.11750, 1.00000  
 3.85300, 1.17851, 1.00485, 0.90917, 0.32221, 0.52526, 0.41148, 0.37120, 0.00000, 1.04917, 1.00000, 1.50719, 0.53754, 0.77675, 0.11801, 1.00000  
 3.85400, 1.18033, 1.00482, 0.90913, 0.32199, 0.52481, 0.41148, 0.37215, 0.00000, 1.04919, 1.00000, 1.50719, 0.53743, 0.77868, 0.11851, 1.00000  
 3.85500, 1.18214, 1.00478, 0.90908, 0.32177, 0.52436, 0.41148, 0.37309, 0.00000, 1.04922, 1.00000, 1.50719, 0.53732, 0.78059, 0.11901, 1.00000  
 3.85600, 1.18394, 1.00475, 0.90904, 0.32158, 0.52391, 0.41148, 0.37402, 0.00000, 1.04924, 1.00000, 1.50719, 0.53721, 0.78249, 0.11951, 1.00000  
 3.85700, 1.18573, 1.00472, 0.90900, 0.32140, 0.52346, 0.41148, 0.37495, 0.00000, 1.04926, 1.00000, 1.50719, 0.53711, 0.78438, 0.12000, 1.00000  
 3.85800, 1.18750, 1.00468, 0.90896, 0.32124, 0.52301, 0.41148, 0.37587, 0.00000, 1.04928, 1.00000, 1.50719, 0.53700, 0.78625, 0.12049, 1.00000  
 3.85900, 1.18926, 1.00465, 0.90892, 0.32110, 0.52256, 0.41148, 0.37679, 0.00000, 1.04930, 1.00000, 1.50719, 0.53689, 0.78812, 0.12097, 1.00000  
 3.86000, 1.19101, 1.00462, 0.90887, 0.32098, 0.52211, 0.41148, 0.37770, 0.00000, 1.04931, 1.00000, 1.50719, 0.53678, 0.78996, 0.12145, 1.00000  
 3.86100, 1.19274, 1.00458, 0.90883, 0.32088, 0.52167, 0.41148, 0.37860, 0.00000, 1.04933, 1.00000, 1.50719, 0.53668, 0.79180, 0.12193, 1.00000  
 3.86200, 1.19446, 1.00455, 0.90879, 0.32079, 0.52122, 0.41147, 0.37950, 0.00000, 1.04934, 1.00000, 1.50719, 0.53657, 0.79362, 0.12240, 1.00000  
 3.86300, 1.19617, 1.00451, 0.90874, 0.32072, 0.52078, 0.41147, 0.38039, 0.00000, 1.04935, 1.00000, 1.50719, 0.53646, 0.79542, 0.12286, 1.00000  
 3.86400, 1.19786, 1.00448, 0.90870, 0.32067, 0.52033, 0.41147, 0.38128, 0.00000, 1.04936, 1.00000, 1.50719, 0.53635, 0.79722, 0.12332, 1.00000  
 3.86500, 1.19954, 1.00444, 0.90865, 0.32064, 0.51989, 0.41147, 0.38216, 0.00000, 1.04937, 1.00000, 1.50719, 0.53625, 0.79899, 0.12378, 1.00000  
 3.86600, 1.20121, 1.00441, 0.90861, 0.32063, 0.51945, 0.41147, 0.38304, 0.00000, 1.04938, 1.00000, 1.50719, 0.53614, 0.80076, 0.12423, 1.00000  
 3.86700, 1.20287, 1.00437, 0.90856, 0.32063, 0.51901, 0.41147, 0.38390, 0.00000, 1.04938, 1.00000, 1.50719, 0.53603, 0.80250, 0.12467, 1.00000  
 3.86800, 1.20451, 1.00433, 0.90852, 0.32066, 0.51856, 0.41147, 0.38476, 0.00000, 1.04939, 1.00000, 1.50719, 0.53593, 0.80424, 0.12511, 1.00000  
 3.86900, 1.20614, 1.00430, 0.90847, 0.32070, 0.51813, 0.41147, 0.38562, 0.00000, 1.04939, 1.00000, 1.50719, 0.53582, 0.80596, 0.12555, 1.00000  
 3.87000, 1.20775, 1.00426, 0.90843, 0.32075, 0.51769, 0.41147, 0.38647, 0.00000, 1.04939, 1.00000, 1.50719, 0.53572, 0.80766, 0.12598, 1.00000  
 3.87100, 1.20935, 1.00423, 0.90838, 0.32083, 0.51725, 0.41147, 0.38731, 0.00000, 1.04939, 1.00000, 1.50719, 0.53561, 0.80935, 0.12641, 1.00000  
 3.87200, 1.21094, 1.00419, 0.90833, 0.32092, 0.51681, 0.41147, 0.38814, 0.00000, 1.04939, 1.00000, 1.50719, 0.53551, 0.81102, 0.12683, 1.00000  
 3.87300, 1.21251, 1.00415, 0.90828, 0.32104, 0.51638, 0.41147, 0.38897, 0.00000, 1.04939, 1.00000, 1.50719, 0.53540, 0.81268, 0.12725, 1.00000  
 3.87400, 1.21406, 1.00411, 0.90824, 0.32116, 0.51595, 0.41147, 0.38979, 0.00000, 1.04939, 1.00000, 1.50719, 0.53530, 0.81432, 0.12766, 1.00000  
 3.87500, 1.21561, 1.00408, 0.90819, 0.32131, 0.51551, 0.41147, 0.39061, 0.00000, 1.04938, 1.00000, 1.50719, 0.53519, 0.81595, 0.12807, 1.00000  
 3.87600, 1.21714, 1.00404, 0.90814, 0.32147, 0.51508, 0.41147, 0.39142, 0.00000, 1.04938, 1.00000, 1.50719, 0.53509, 0.81756, 0.12847, 1.00000  
 3.87700, 1.21865, 1.00400, 0.90809, 0.32165, 0.51465, 0.41147, 0.39222, 0.00000, 1.04937, 1.00000, 1.50719, 0.53499, 0.81916, 0.12887, 1.00000  
 3.87800, 1.22015, 1.00396, 0.90804, 0.32185, 0.51423, 0.41147, 0.39301, 0.00000, 1.04936, 1.00000, 1.50719, 0.53488, 0.82073, 0.12926, 1.00000  
 3.87900, 1.22164, 1.00392, 0.90799, 0.32207, 0.51380, 0.41147, 0.39379, 0.00000, 1.04935, 1.00000, 1.50719, 0.53478, 0.82230, 0.12965, 1.00000  
 3.88000, 1.22311, 1.00388, 0.90794, 0.32230, 0.51337, 0.41147, 0.39457, 0.00000, 1.04934, 1.00000, 1.50719, 0.53468, 0.82385, 0.13003, 1.00000  
 3.88100, 1.22456, 1.00384, 0.90789, 0.32255, 0.51295, 0.41147, 0.39534, 0.00000, 1.04933, 1.00000, 1.50719, 0.53458, 0.82538, 0.13041, 1.00000  
 3.88200, 1.22601, 1.00380, 0.90784, 0.32282, 0.51253, 0.41147, 0.39611, 0.00000, 1.04931, 1.00000, 1.50719, 0.53447, 0.82689, 0.13078, 1.00000  
 3.88300, 1.22743, 1.00376, 0.90779, 0.32310, 0.51211, 0.41147, 0.39686, 0.00000, 1.04930, 1.00000, 1.50719, 0.53437, 0.82839, 0.13115, 1.00000  
 3.88400, 1.22884, 1.00372, 0.90774, 0.32340, 0.51169, 0.41147, 0.39761, 0.00000, 1.04929, 1.00000, 1.50719, 0.53427, 0.82987, 0.13152, 1.00000  
 3.88500, 1.23024, 1.00368, 0.90769, 0.32372, 0.51127, 0.41147, 0.39835, 0.00000, 1.04927, 1.00000, 1.50719, 0.53417, 0.83134, 0.13187, 1.00000  
 3.88600, 1.23162, 1.00364, 0.90764, 0.32405, 0.51085, 0.41147, 0.39909, 0.00000, 1.04925, 1.00000, 1.50719, 0.53407, 0.83278, 0.13223, 1.00000  
 3.88700, 1.23299, 1.00360, 0.90759, 0.32440, 0.51044, 0.41147, 0.39981, 0.00000, 1.04924, 1.00000, 1.50719, 0.53397, 0.83422, 0.13257, 1.00000  
 3.88800, 1.23434, 1.00356, 0.90754, 0.32477, 0.51003, 0.41146, 0.40053, 0.00000, 1.04922, 1.00000, 1.50719, 0.53387, 0.83563, 0.13292, 1.00000  
 3.88900, 1.23568, 1.00352, 0.90748, 0.32516, 0.50962, 0.41146, 0.40124, 0.00000, 1.04920, 1.00000, 1.50719, 0.53377, 0.83703, 0.13325, 1.00000  
 3.89000, 1.23700, 1.00348, 0.90743, 0.32556, 0.50921, 0.41146, 0.40194, 0.00000, 1.04918, 1.00000, 1.50719, 0.53367, 0.83841, 0.13358, 1.00000  
 3.89100, 1.23830, 1.00344, 0.90738, 0.32597, 0.50880, 0.41146, 0.40264, 0.00000, 1.04916, 1.00000, 1.50719, 0.53358, 0.83977, 0.13391, 1.00000  
 3.89200, 1.23959, 1.00340, 0.90733, 0.32641, 0.50839, 0.41146, 0.40332, 0.00000, 1.04913, 1.00000, 1.50719, 0.53348, 0.84112, 0.13423, 1.00000  
 3.89300, 1.24086, 1.00336, 0.90727, 0.32686, 0.50799, 0.41146, 0.40400, 0.00000, 1.04911, 1.00000, 1.50719, 0.53338, 0.84244, 0.13455, 1.00000  
 3.89400, 1.24212, 1.00331, 0.90722, 0.32733, 0.50759, 0.41146, 0.40467, 0.00000, 1.04909, 1.00000, 1.50719, 0.53328, 0.84376, 0.13486, 1.00000  
 3.89500, 1.24336, 1.00327, 0.90717, 0.32781, 0.50719, 0.41146, 0.40533, 0.00000, 1.04906, 1.00000, 1.50719, 0.53319, 0.84505, 0.13517, 1.00000  
 3.89600, 1.24459, 1.00323, 0.90711, 0.32831, 0.50679, 0.41146, 0.40598, 0.00000, 1.04904, 1.00000, 1.50719, 0.53309, 0.84632, 0.13547, 1.00000  
 3.89700, 1.24580, 1.00319, 0.90706, 0.32882, 0.50640, 0.41146, 0.40663, 0.00000, 1.04901, 1.00000, 1.50719, 0.53300, 0.84758, 0.13576, 1.00000  
 3.89800, 1.24699, 1.00315, 0.90700, 0.32935, 0.50600, 0.41146, 0.40727, 0.00000, 1.04898, 1.00000, 1.50719, 0.53290, 0.84882, 0.13605, 1.00000  
 3.89900, 1.24817, 1.00310, 0.90695, 0.32990, 0.50561, 0.41146, 0.40789, 0.00000, 1.04896, 1.00000, 1.50719, 0.53281, 0.85004, 0.13634, 1.00000  
 3.90000, 1.24933, 1.00306, 0.90689, 0.33046, 0.50522, 0.41146, 0.40851, 0.00000, 1.04893, 1.00000, 1.50719, 0.53271, 0.85125, 0.13662, 1.00000  
 3.90100, 1.25048, 1.00302, 0.90684, 0.33104, 0.50483, 0.41146, 0.40912, 0.00000, 1.04890, 1.00000, 1.50719, 0.53262, 0.85243, 0.13689, 1.00000  
 3.90200, 1.25160, 1.00297, 0.90678, 0.33164, 0.50445, 0.41146, 0.40972, 0.00000, 1.04887, 1.00000, 1.50719, 0.53253, 0.85360, 0.13716, 1.00000  
 3.90300, 1.25272, 1.00293, 0.90673, 0.33225, 0.50407, 0.41146, 0.41032, 0.00000, 1.04884, 1.00000, 1.50719, 0.53243, 0.85475, 0.13743, 1.00000  
 3.90400, 1.25381, 1.00289, 0.90667, 0.33287, 0.50369, 0.41146, 0.41090, 0.00000, 1.04881, 1.00000, 1.50719, 0.53234, 0.85588, 0.13769, 1.00000  
 3.90500, 1.25489, 1.00284, 0.90662, 0.33351, 0.50331, 0.41146, 0.41148, 0.00000, 1.04878, 1.00000, 1.50719, 0.53225, 0.85699, 0.13794, 1.00000  
 3.90600, 1.25596, 1.00280, 0.90656, 0.33417, 0.50293, 0.41146, 0.41204, 0.00000, 1.04875, 1.00000, 1.50719, 0.53216, 0.85809, 0.13819, 1.00000  
 3.90700, 1.25700, 1.00275, 0.90650, 0.33484, 0.50256, 0.41145, 0.41260, 0.00000, 1.04872, 1.00000, 1.50719, 0.53207, 0.85916, 0.13843, 1.00000  
 3.90800, 1.25803, 1.00271, 0.90645, 0.33553, 0.50219, 0.41145, 0.41315, 0.00000, 1.04869, 1.00000, 1.50719, 0.53198, 0.86022, 0.13867, 1.00000  
 3.90900, 1.25905, 1.00267, 0.90639, 0.33623, 0.50182, 0.41145, 0.41369, 0.00000, 1.04865, 1.00000, 1.50719, 0.53189, 0.86126, 0.13890, 1.00000  
 3.91000, 1.26004, 1.00262, 0.90633, 0.33695, 0.50145, 0.41145, 0.41422, 0.00000, 1.04862, 1.00000, 1.50719, 0.53180, 0.86228, 0.13912, 1.00000  
 3.91100, 1.26102, 1.00258, 0.90628, 0.33768, 0.50109, 0.41145, 0.41474, 0.00000, 1.04859, 1.00000, 1.50719, 0.53171, 0.86328, 0.13935, 1.00000  
 3.91200, 1.26199, 1.00253, 0.90622, 0.33843, 0.50072, 0.41145, 0.41526, 0.00000, 1.04855, 1.00000, 1.50719, 0.53163, 0.86426, 0.13956, 1.00000  
 3.91300, 1.26293, 1.00249, 0.90616, 0.33919, 0.50036, 0.41145, 0.41576, 0.00000, 1.04852, 1.00000, 1.50719, 0.53154, 0.86523, 0.13977, 1.00000  
 3.91400, 1.26386, 1.00244, 0.90610, 0.33997, 0.50001, 0.41145, 0.41625, 0.00000, 1.04849, 1.00000, 1.50719, 0.53145, 0.86617, 0.13998, 1.00000  
 3.91500, 1.26477, 1.00240, 0.90604, 0.34076, 0.49965, 0.41145, 0.41674, 0.00000, 1.04845, 1.00000, 1.50719, 0.53137, 0.86710, 0.14018, 1.00000  
 3.91600, 1.26567, 1.00235, 0.90599, 0.34157, 0.49930, 0.41145, 0.41721, 0.00000, 1.04842, 1.00000, 1.50719, 0.53128, 0.86800, 0.14037, 1.00000  
 3.91700, 1.26654, 1.00230, 0.90593, 0.34239, 0.49895, 0.41145, 0.41768, 0.00000, 1.04838, 1.00000, 1.50719, 0.53120, 0.86889, 0.14056, 1.00000  
 3.91800, 1.26741, 1.00226, 0.90587, 0.34323, 0.49861, 0.41145, 0.41814, 0.00000, 1.04835, 1.00000, 1.50719, 0.53111, 0.86976, 0.14074, 1.00000  
 3.91900, 1.26825, 1.00221, 0.90581, 0.34408, 0.49826, 0.41145, 0.41858, 0.00000, 1.04831, 1.00000, 1.50719, 0.53103, 0.87061, 0.14092, 1.00000  
 3.92000, 1.26907, 1.00217, 0.90575, 0.34495, 0.49792, 0.41145, 0.41902, 0.00000, 1.04828, 1.00000, 1.50719, 0.53095, 0.87144, 0.14109, 1.00000  
 3.92100, 1.26988, 1.00212, 0.90569, 0.34582, 0.49758, 0.41145, 0.41945, 0.00000, 1.04824, 1.00000, 1.50719, 0.53087, 0.87225, 0.14126, 1.00000  
 3.92200, 1.27067, 1.00208, 0.90563, 0.34672, 0.49725, 0.41145, 0.41987, 0.00000, 1.04820, 1.00000, 1.50719, 0.53078, 0.87304, 0.14142, 1.00000  
 3.92300, 1.27145, 1.00203, 0.90557, 0.34763, 0.49691, 0.41144, 0.42028, 0.00000, 1.04817, 1.00000, 1.50719, 0.53070, 0.87381, 0.14158, 1.00000  
 3.92400, 1.27220, 1.00198, 0.90551, 0.34855, 0.49658, 0.41144, 0.42068, 0.00000, 1.04813, 1.00000, 1.50719, 0.53062, 0.87456, 0.14173, 1.00000  
 3.92500, 1.27294, 1.00194, 0.90545, 0.34948, 0.49625, 0.41144, 0.42107, 0.00000, 1.04810, 1.00000, 1.50719, 0.53054, 0.87530, 0.14187, 1.00000  
 3.92600, 1.27366, 1.00189, 0.90539, 0.35043, 0.49593, 0.41144, 0.42145, 0.00000, 1.04806, 1.00000, 1.50719, 0.53047, 0.87601, 0.14201, 1.00000  
 3.92700, 1.27437, 1.00184, 0.90533, 0.35140, 0.49561, 0.41144, 0.42182, 0.00000, 1.04802, 1.00000, 1.50719, 0.53039, 0.87670, 0.14215, 1.00000  
 3.92800, 1.27505, 1.00180, 0.90527, 0.35237, 0.49529, 0.41144, 0.42218, 0.00000, 1.04799, 1.00000, 1.50719, 0.53031, 0.87738, 0.14228, 1.00000  
 3.92900, 1.27572, 1.00175, 0.90521, 0.35336, 0.49497, 0.41144, 0.42253, 0.00000, 1.04795, 1.00000, 1.50719, 0.53023, 0.87803, 0.14240, 1.00000  
 3.93000, 1.27637, 1.00170, 0.90515, 0.35437, 0.49466, 0.41144, 0.42287, 0.00000, 1.04791, 1.00000, 1.50719, 0.53016, 0.87867, 0.14252, 1.00000  
 3.93100, 1.27700, 1.00165, 0.90509, 0.35539, 0.49435, 0.41144, 0.42320, 0.00000, 1.04788, 1.00000, 1.50719, 0.53008, 0.87928, 0.14263, 1.00000  
 3.93200, 1.27762, 1.00161, 0.90503, 0.35642, 0.49404, 0.41144, 0.42352, 0.00000, 1.04784, 1.00000, 1.50719, 0.53001, 0.87988, 0.14274, 1.00000  
 3.93300, 1.27822, 1.00156, 0.90497, 0.35746, 0.49374, 0.41144, 0.42383, 0.00000, 1.04781, 1.00000, 1.50719, 0.52993, 0.88045, 0.14284, 1.00000  
 3.93400, 1.27879, 1.00151, 0.90491, 0.35852, 0.49344, 0.41144, 0.42413, 0.00000, 1.04777, 1.00000, 1.50719, 0.52986, 0.88101, 0.14293, 1.00000  
 3.93500, 1.27936, 1.00147, 0.90485, 0.35959, 0.49314, 0.41144, 0.42442, 0.00000, 1.04773, 1.00000, 1.50719, 0.52979, 0.88154, 0.14302, 1.00000  
 3.93600, 1.27990, 1.00142, 0.90479, 0.36067, 0.49284, 0.41144, 0.42470, 0.00000, 1.04770, 1.00000, 1.50719, 0.52972, 0.88206, 0.14311, 1.00000  
 3.93700, 1.28042, 1.00137, 0.90473, 0.36177, 0.49255, 0.41143, 0.42497, 0.00000, 1.04766, 1.00000, 1.50719, 0.52965, 0.88255, 0.14319, 1.00000  
 3.93800, 1.28093, 1.00132, 0.90467, 0.36288, 0.49226, 0.41143, 0.42523, 0.00000, 1.04762, 1.00000, 1.50719, 0.52958, 0.88303, 0.14326, 1.00000  
 3.93900, 1.28142, 1.00127, 0.90461, 0.36400, 0.49198, 0.41143, 0.42548, 0.00000, 1.04759, 1.00000, 1.50719, 0.52951, 0.88349, 0.14333, 1.00000  
 3.94000, 1.28189, 1.00123, 0.90455, 0.36513, 0.49169, 0.41143, 0.42572, 0.00000, 1.04755, 1.00000, 1.50719, 0.52944, 0.88392, 0.14340, 1.00000  
 3.94100, 1.28235, 1.00118, 0.90448, 0.36628, 0.49141, 0.41143, 0.42596, 0.00000, 1.04752, 1.00000, 1.50719, 0.52937, 0.88434, 0.14345, 1.00000  
 3.94200, 1.28278, 1.00113, 0.90442, 0.36744, 0.49114, 0.41143, 0.42618, 0.00000, 1.04748, 1.00000, 1.50719, 0.52930, 0.88474, 0.14351, 1.00000  
 3.94300, 1.28320, 1.00108, 0.90436, 0.36861, 0.49086, 0.41143, 0.42639, 0.00000, 1.04745, 1.00000, 1.50719, 0.52924, 0.88511, 0.14355, 1.00000  
 3.94400, 1.28360, 1.00103, 0.90430, 0.36980, 0.49059, 0.41143, 0.42659, 0.00000, 1.04741, 1.00000, 1.50719, 0.52917, 0.88547, 0.14359, 1.00000  
 3.94500, 1.28398, 1.00099, 0.90424, 0.37099, 0.49033, 0.41143, 0.42677, 0.00000, 1.04738, 1.00000, 1.50719, 0.52911, 0.88580, 0.14363, 1.00000  
 3.94600, 1.28434, 1.00094, 0.90418, 0.37220, 0.49006, 0.41143, 0.42695, 0.00000, 1.04734, 1.00000, 1.50719, 0.52904, 0.88612, 0.14366, 1.00000  
 3.94700, 1.28469, 1.00089, 0.90411, 0.37342, 0.48980, 0.41143, 0.42712, 0.00000, 1.04731, 1.00000, 1.50719, 0.52898, 0.88642, 0.14368, 1.00000  
 3.94800, 1.28501, 1.00084, 0.90405, 0.37465, 0.48955, 0.41143, 0.42728, 0.00000, 1.04728, 1.00000, 1.50719, 0.52892, 0.88669, 0.14370, 1.00000  
 3.94900, 1.28532, 1.00079, 0.90399, 0.37590, 0.48929, 0.41143, 0.42743, 0.00000, 1.04724, 1.00000, 1.50719, 0.52886, 0.88695, 0.14372, 1.00000  
 3.95000, 1.28561, 1.00074, 0.90393, 0.37715, 0.48904, 0.41142, 0.42757, 0.00000, 1.04721, 1.00000, 1.50719, 0.52879, 0.88718, 0.14373, 1.00000  
 3.95100, 1.28588, 1.00070, 0.90387, 0.37842, 0.48879, 0.41142, 0.42770, 0.00000, 1.04717, 1.00000, 1.50719, 0.52873, 0.88740, 0.14373, 1.00000  
 3.95200, 1.28613, 1.00065, 0.90380, 0.37970, 0.48855, 0.41142, 0.42781, 0.00000, 1.04714, 1.00000, 1.50719, 0.52868, 0.88759, 0.14373, 1.00000  
 3.95300, 1.28637, 1.00060, 0.90374, 0.38099, 0.48831, 0.41142, 0.42792, 0.00000, 1.04711, 1.00000, 1.50719, 0.52862, 0.88777, 0.14372, 1.00000  
 3.95400, 1.28659, 1.00055, 0.90368, 0.38229, 0.48807, 0.41142, 0.42802, 0.00000, 1.04708, 1.00000, 1.50719, 0.52856, 0.88792, 0.14371, 1.00000  
