time,v1,v2,v3,i1,i2,i3
0,-1.8112e-11,-16971,16971,-9.4332e-12,-8838.8,8838.8
5e-05,370.03,-17153,16783,192.73,-8933.9,8741.2
0.0001,739.85,-17329,16589,385.34,-9025.7,8640.4
0.00015,1109.3,-17499,16390,577.78,-9114.3,8536.5
0.0002,1478.4,-17663,16185,769.99,-9199.5,8429.5
0.00025,1846.8,-17820,15974,961.89,-9281.5,8319.6
0.0003,2214.6,-17971,15757,1153.4,-9360.1,8206.7
0.00035,2581.5,-18116,15534,1344.5,-9435.4,8090.9
0.0004,2947.5,-18254,15306,1535.2,-9507.3,7972.1
0.00045,3312.4,-18385,15073,1725.2,-9575.8,7850.6
0.0005,3676.1,-18510,14834,1914.6,-9640.9,7726.2
0.00055,4038.5,-18629,14590,2103.4,-9702.5,7599.1
0.0006,4399.4,-18740,14341,2291.4,-9760.7,7469.3
0.00065,4758.7,-18845,14087,2478.5,-9815.4,7336.9
0.0007,5116.4,-18944,13827,2664.8,-9866.6,7201.8
0.00075,5472.2,-19035,13563,2850.1,-9914.3,7064.2
0.0008,5826,-19120,13294,3034.4,-9958.4,6924
0.00085,6177.8,-19198,13020,3217.6,-9999,6781.4
0.0009,6527.4,-19269,12742,3399.7,-10036,6636.4
0.00095,6874.6,-19333,12459,3580.5,-10070,6489
0.001,7219.4,-19391,12171,3760.1,-10099,6339.3
0.00105,7561.6,-19441,11880,3938.4,-10126,6187.4
0.0011,7901.2,-19485,11584,4115.2,-10148,6033.2
0.00115,8237.9,-19522,11284,4290.6,-10168,5876.9
0.0012,8571.7,-19551,10980,4464.4,-10183,5718.6
0.00125,8902.4,-19574,10672,4636.7,-10195,5558.2
0.0013,9230,-19590,10360,4807.3,-10203,5395.8
0.00135,9554.3,-19599,10044,4976.2,-10208,5231.5
0.0014,9875.2,-19601,9725.4,5143.3,-10209,5065.3
0.00145,10193,-19595,9402.9,5308.6,-10206,4897.3
0.0015,10506,-19583,9077.1,5472.1,-10200,4727.6
0.00155,10816,-19564,8748,5633.5,-10190,4556.3
0.0016,11123,-19538,8415.9,5793,-10176,4383.3
0.00165,11425,-19505,8080.7,5950.4,-10159,4208.7
0.0017,11723,-19466,7742.7,6105.7,-10138,4032.7
0.00175,12017,-19419,7401.9,6258.8,-10114,3855.2
0.0018,12307,-19365,7058.5,6409.8,-10086,3676.3
0.00185,12592,-19305,6712.6,6558.4,-10055,3496.1
0.0019,12873,-19237,6364.3,6704.7,-10019,3314.7
0.00195,13149,-19163,6013.7,6848.6,-9980.8,3132.2
0.002,13421,-19082,5661,6990.1,-9938.5,2948.5
0.00205,13688,-18994,5306.3,7129.1,-9892.8,2763.7
0.0021,13950,-18900,4949.8,7265.5,-9843.5,2578
0.00215,14207,-18798,4591.4,7399.4,-9790.8,2391.4
0.0022,14459,-18690,4231.4,7530.7,-9734.5,2203.9
0.00225,14706,-18576,3869.9,7659.2,-9674.8,2015.6
0.0023,14947,-18454,3507.1,7785.1,-9611.7,1826.6
0.00235,15184,-18327,3143,7908.2,-9545.2,1637
0.0024,15415,-18192,2777.7,8028.5,-9475.2,1446.7
0.00245,15640,-18052,2411.5,8145.9,-9401.9,1256
0.0025,15860,-17904,2044.5,8260.4,-9325.3,1064.8
0.00255,16074,-17751,1676.7,8372,-9245.3,873.27
0.0026,16283,-17591,1308.3,8480.7,-9162.1,681.4
0.00265,16486,-17425,939.44,8586.3,-9075.6,489.29
0.0027,16683,-17253,570.25,8688.8,-8985.8,297.01
0.00275,16874,-17074,200.86,8788.3,-8892.9,104.62
0.0028,17059,-16890,-168.6,8884.7,-8796.9,-87.813
0.00285,17237,-16699,-538,8977.9,-8697.6,-280.21
0.0029,17410,-16503,-907.21,9067.9,-8595.4,-472.51
0.00295,17577,-16301,-1276.1,9154.6,-8490,-664.64
0.003,17737,-16093,-1644.5,9238.2,-8381.6,-856.53
0.00305,17891,-15879,-2012.4,9318.4,-8270.3,-1048.1
0.0031,18039,-15660,-2379.5,9395.4,-8156,-1239.3
0.00315,18180,-15435,-2745.8,9469,-8038.9,-1430.1
0.0032,18315,-15204,-3111.1,9539.2,-7918.8,-1620.4
0.00325,18444,-14968,-3475.3,9606,-7796,-1810.1
0.0033,18565,-14727,-3838.3,9669.5,-7670.4,-1999.1
0.00335,18681,-14481,-4199.9,9729.5,-7542,-2187.5
0.0034,18789,-14229,-4560,9786,-7411,-2375
0.00345,18891,-13972,-4918.5,9839.1,-7277.3,-2561.7
0.0035,18986,-13711,-5275.3,9888.6,-7141.1,-2747.5
0.00355,19075,-13444,-5630.2,9934.7,-7002.3,-2932.4
0.0036,19156,-13173,-5983,9977.2,-6861.1,-3116.2
0.00365,19231,-12897,-6333.8,10016,-6717.4,-3298.9
0.0037,19299,-12617,-6682.3,10052,-6571.3,-3480.4
0.00375,19360,-12332,-7028.4,10083,-6422.8,-3660.6
0.0038,19415,-12042,-7372,10112,-6272.1,-3839.6
0.00385,19462,-11749,-7713.1,10136,-6119.2,-4017.2
0.0039,19502,-11451,-8051.3,10157,-5964.1,-4193.4
0.00395,19536,-11149,-8386.7,10175,-5806.9,-4368.1
0.004,19562,-10843,-8719.2,10189,-5647.6,-4541.2
0.00405,19582,-10534,-9048.5,10199,-5486.3,-4712.8
0.0041,19595,-10220,-9374.6,10206,-5323,-4882.6
0.00415,19601,-9903.1,-9697.4,10209,-5157.9,-5050.7
0.0042,19599,-9582.6,-10017,10208,-4990.9,-5217.1
0.00425,19591,-9258.6,-10333,10204,-4822.2,-5381.5
0.0043,19576,-8931.3,-10645,10196,-4651.7,-5544.1
0.00435,19554,-8600.8,-10953,10184,-4479.6,-5704.7
0.0044,19525,-8267.3,-11257,10169,-4305.9,-5863.2
0.00445,19489,-7930.9,-11558,10150,-4130.7,-6019.7
0.0045,19446,-7591.6,-11854,10128,-3954,-6174
0.00455,19396,-7249.7,-12146,10102,-3775.9,-6326.2
0.0046,19339,-6905.1,-12434,10073,-3596.4,-6476.1
0.00465,19276,-6558.1,-12717,10039,-3415.7,-6623.7
0.0047,19205,-6208.8,-12996,10003,-3233.8,-6768.9
0.00475,19128,-5857.3,-13271,9962.5,-3050.7,-6911.8
0.0048,19044,-5503.7,-13540,9918.7,-2866.5,-7052.2
0.00485,18953,-5148.1,-13805,9871.4,-2681.3,-7190
0.0049,18855,-4790.8,-14065,9820.5,-2495.2,-7325.4
0.00495,18751,-4431.7,-14319,9766.2,-2308.2,-7458.1
0.005,18640,-4071,-14569,9708.5,-2120.3,-7588.1
0.00505,18523,-3708.9,-14814,9647.2,-1931.7,-7715.5
0.0051,18399,-3345.5,-15053,9582.6,-1742.4,-7840.2
0.00515,18268,-2980.8,-15287,9514.5,-1552.5,-7962
0.0052,18131,-2615.2,-15516,9443.1,-1362.1,-8081
0.00525,17987,-2248.6,-15739,9368.3,-1171.1,-8197.2
0.0053,17837,-1881.1,-15956,9290.2,-979.77,-8310.4
0.00535,17681,-1513.1,-16168,9208.7,-788.06,-8420.7
0.0054,17518,-1144.5,-16374,9124.1,-596.08,-8528
0.00545,17349,-775.44,-16574,9036.1,-403.88,-8632.2
0.0055,17174,-406.15,-16768,8945,-211.54,-8733.4
0.00555,16993,-36.712,-16956,8850.6,-19.121,-8831.5
0.0056,16806,332.74,-17139,8753.2,173.3,-8926.5
0.00565,16613,702.07,-17315,8652.6,365.66,-9018.3
0.0057,16414,1071.2,-17485,8548.9,557.89,-9106.8
0.00575,16209,1439.9,-17649,8442.2,749.93,-9192.2
0.0058,15998,1808,-17807,8332.6,941.69,-9274.3
0.00585,15782,2175.6,-17958,8219.9,1133.1,-9353
0.0059,15560,2542.4,-18103,8104.3,1324.2,-9428.5
0.00595,15333,2908.2,-18241,7985.9,1514.7,-9500.6
0.006,15100,3273.1,-18373,7864.6,1704.7,-9569.3
0.00605,14862,3636.8,-18499,7740.5,1894.2,-9634.7
0.0061,14618,3999.1,-18617,7613.7,2082.9,-9696.6
0.00615,14370,4360.1,-18730,7484.1,2270.9,-9755
0.0062,14116,4719.5,-18835,7351.9,2458.1,-9810
0.00625,13857,5077.3,-18934,7217.1,2644.4,-9861.5
0.0063,13593,5433.2,-19026,7079.8,2829.8,-9909.6
0.00635,13325,5787.2,-19112,6939.9,3014.2,-9954
0.0064,13051,6139.1,-19190,6797.5,3197.5,-9995
0.00645,12773,6488.9,-19262,6652.7,3379.6,-10032
0.0065,12491,6836.4,-19327,6505.6,3560.6,-10066
0.00655,12204,7181.4,-19385,6356.2,3740.3,-10096
0.0066,11913,7523.9,-19436,6204.5,3918.7,-10123
0.00665,11617,7863.7,-19481,6050.6,4095.7,-10146
0.0067,11317,8200.7,-19518,5894.5,4271.2,-10166
0.00675,11014,8534.8,-19549,5736.4,4445.2,-10182
0.0068,10706,8865.9,-19572,5576.2,4617.7,-10194
0.00685,10395,9193.8,-19589,5414,4788.4,-10202
0.0069,10080,9518.4,-19598,5249.9,4957.5,-10207
0.00695,9761.1,9839.7,-19601,5083.9,5124.9,-10209
0.007,9439,10157,-19597,4916.2,5290.4,-10207
0.00705,9113.6,10472,-19585,4746.7,5454,-10201
0.0071,8784.9,10782,-19567,4575.5,5615.7,-10191
0.00715,8453,11089,-19542,4402.6,5775.4,-10178
0.0072,8118.2,11391,-19510,4228.2,5933,-10161
0.00725,7780.5,11690,-19471,4052.4,6088.6,-10141
0.0073,7440,11984,-19425,3875,6241.9,-10117
0.00735,7096.9,12275,-19372,3696.3,6393.1,-10089
0.0074,6751.3,12561,-19312,3516.3,6542,-10058
0.00745,6403.2,12842,-19245,3335,6688.5,-10024
0.0075,6052.9,13119,-19172,3152.6,6832.7,-9985.3
0.00755,5700.5,13391,-19091,2969,6974.5,-9943.5
0.0076,5346,13658,-19004,2784.4,7113.7,-9898.1
0.00765,4989.6,13921,-18910,2598.7,7250.5,-9849.2
0.0077,4631.4,14179,-18810,2412.2,7384.7,-9796.9
0.00775,4271.6,14431,-18703,2224.8,7516.2,-9741
0.0078,3910.3,14679,-18589,2036.6,7645.1,-9681.7
0.00785,3547.6,14921,-18468,1847.7,7771.2,-9618.9
0.0079,3183.6,15158,-18341,1658.1,7894.6,-9552.8
0.00795,2818.5,15389,-18208,1468,8015.2,-9483.2
0.008,2452.4,15615,-18068,1277.3,8133,-9410.3
0.00805,2085.4,15836,-17921,1086.2,8247.8,-9334
0.0081,1717.7,16051,-17768,894.64,8359.8,-9254.4
0.00815,1349.4,16260,-17609,702.8,8468.7,-9171.5
0.0082,980.56,16463,-17444,510.71,8574.7,-9085.4
0.00825,611.4,16661,-17272,318.44,8677.6,-8996
0.0083,242.03,16853,-17095,126.06,8777.4,-8903.5
0.00835,-127.43,17038,-16911,-66.371,8874.1,-8807.7
0.0084,-496.85,17218,-16721,-258.78,8967.7,-8708.9
0.00845,-866.09,17391,-16525,-451.09,9058,-8606.9
0.0085,-1235,17559,-16324,-643.24,9145.2,-8501.9
0.00855,-1603.5,17720,-16116,-835.16,9229.1,-8393.9
0.0086,-1971.4,17875,-15903,-1026.8,9309.7,-8282.9
0.00865,-2338.7,18023,-15684,-1218.1,9387,-8168.9
0.0087,-2705,18165,-15460,-1408.9,9461,-8052.1
0.00875,-3070.5,18301,-15230,-1599.2,9531.6,-7932.4
0.0088,-3434.8,18430,-14995,-1789,9598.8,-7809.8
0.00885,-3797.9,18552,-14754,-1978.1,9662.6,-7684.5
0.0089,-4159.7,18668,-14508,-2166.5,9723,-7556.5
0.00895,-4520,18777,-14257,-2354.2,9779.9,-7425.7
0.009,-4878.7,18880,-14001,-2541,9833.4,-7292.4
0.00905,-5235.6,18976,-13740,-2726.9,9883.3,-7156.4
0.0091,-5590.7,19065,-13474,-2911.8,9929.8,-7017.9
0.00915,-5943.8,19148,-13204,-3095.8,9972.7,-6876.9
0.0092,-6294.8,19223,-12928,-3278.6,10012,-6733.5
0.00925,-6643.6,19292,-12648,-3460.2,10048,-6587.7
0.0093,-6990,19354,-12364,-3640.6,10080,-6439.5
0.00935,-7333.9,19409,-12075,-3819.7,10109,-6289.1
0.0094,-7675.2,19457,-11782,-3997.5,10134,-6136.4
0.00945,-8013.8,19498,-11484,-4173.9,10155,-5981.5
0.0095,-8349.5,19533,-11183,-4348.7,10173,-5824.5
0.00955,-8682.3,19560,-10878,-4522,10187,-5665.4
0.0096,-9012,19580,-10568,-4693.7,10198,-5504.4
0.00965,-9338.4,19594,-10255,-4863.8,10205,-5341.3
0.0097,-9661.6,19600,-9938.7,-5032.1,10208,-5176.4
0.00975,-9981.3,19600,-9618.5,-5198.6,10208,-5009.6
0.0098,-10298,19592,-9294.9,-5363.3,10204,-4841.1
0.00985,-10610,19578,-8967.9,-5526.1,10197,-4670.8
0.0099,-10919,19557,-8637.8,-5686.9,10186,-4498.9
0.00995,-11224,19528,-8304.7,-5845.7,10171,-4325.4
0.01,-11525,19493,-7968.5,-6002.4,10153,-4150.3
0.01005,-11821,19451,-7629.6,-6157,10131,-3973.8
0.0101,-12114,19402,-7287.9,-6309.4,10105,-3795.8
0.01015,-12402,19346,-6943.7,-6459.5,10076,-3616.5
0.0102,-12686,19283,-6597,-6607.4,10043,-3435.9
0.01025,-12966,19213,-6247.9,-6752.9,10007,-3254.1
0.0103,-13240,19137,-5896.6,-6896,9967.1,-3071.2
0.01035,-13510,19054,-5543.2,-7036.6,9923.8,-2887.1
0.0104,-13776,18963,-5187.9,-7174.8,9876.8,-2702
0.01045,-14036,18867,-4830.7,-7310.4,9826.4,-2516
0.0105,-14291,18763,-4471.8,-7443.4,9772.5,-2329.1
0.01055,-14542,18653,-4111.3,-7573.8,9715.1,-2141.3
0.0106,-14787,18536,-3749.3,-7701.5,9654.3,-1952.8
0.01065,-15027,18413,-3386,-7826.4,9590,-1763.6
0.0107,-15261,18283,-3021.5,-7948.6,9522.3,-1573.7
0.01075,-15490,18146,-2656,-8067.9,9451.2,-1383.3
0.0108,-15714,18003,-2289.5,-8184.4,9376.8,-1192.4
0.01085,-15932,17854,-1922.1,-8297.9,9299.1,-1001.1
0.0109,-16144,17699,-1554.1,-8408.6,9218,-809.45
0.01095,-16351,17537,-1185.6,-8516.2,9133.7,-617.49
0.011,-16552,17368,-816.59,-8620.8,9046.1,-425.31
0.01105,-16747,17194,-447.32,-8722.3,8955.3,-232.98
0.0111,-16936,17014,-77.896,-8820.8,8861.3,-40.571
0.01115,-17119,16827,291.56,-8916.1,8764.2,151.86
0.0112,-17296,16635,660.91,-9008.2,8664,344.23
0.01125,-17466,16436,1030,-9097.1,8560.7,536.48
0.0113,-17631,16232,1398.8,-9182.8,8454.3,728.54
0.01135,-17789,16022,1767,-9265.3,8345,920.34
0.0114,-17941,15807,2134.7,-9344.4,8232.6,1111.8
0.01145,-18087,15585,2501.5,-9420.3,8117.4,1302.9
0.0115,-18226,15359,2867.5,-9492.7,7999.2,1493.5
0.01155,-18359,15126,3232.5,-9561.9,7878.3,1683.6
0.0116,-18485,14889,3596.3,-9627.6,7754.5,1873.1
0.01165,-18605,14646,3958.8,-9689.9,7628,2061.9
0.0117,-18717,14398,4320,-9748.7,7498.7,2250
0.01175,-18824,14144,4679.6,-9804.1,7366.8,2437.3
0.0118,-18923,13886,5037.5,-9856,7232.3,2623.7
0.01185,-19016,13623,5393.6,-9904.4,7095.2,2809.2
0.0119,-19103,13355,5747.9,-9949.3,6955.6,2993.7
0.01195,-19182,13082,6100,-9990.6,6813.5,3177.1
0.012,-19255,12804,6450,-10028,6669,3359.4
0.01205,-19320,12523,6797.8,-10063,6522.1,3540.5
0.0121,-19379,12236,7143.1,-10093,6373,3720.4
0.01215,-19431,11945,7485.9,-10120,6221.5,3898.9
0.0122,-19476,11650,7826,-10144,6067.8,4076
0.01225,-19514,11351,8163.3,-10164,5912,4251.7
0.0123,-19546,11048,8497.7,-10180,5754.1,4425.9
0.01235,-19570,10741,8829.1,-10193,5594.1,4598.5
0.0124,-19587,10430,9157.4,-10202,5432.2,4769.5
0.01245,-19598,10115,9482.4,-10207,5268.3,4938.8
0.0125,-19601,9796.9,9804.1,-10209,5102.5,5106.3
0.01255,-19597,9475.1,10122,-10207,4935,5272
0.0126,-19587,9150,10437,-10202,4765.7,5435.9
0.01265,-19569,8821.7,10748,-10192,4594.6,5597.8
0.0127,-19545,8490.2,11055,-10180,4422,5757.7
0.01275,-19514,8155.7,11358,-10163,4247.8,5915.6
0.0128,-19475,7818.3,11657,-10143,4072,6071.3
0.01285,-19430,7478.1,11952,-10120,3894.9,6225
0.0129,-19378,7135.3,12243,-10093,3716.3,6376.4
0.01295,-19319,6790,12529,-10062,3536.4,6525.5
0.013,-19253,6442.2,12811,-10028,3355.3,6672.3
0.01305,-19180,6092.1,13088,-9989.7,3173,6816.8
0.0131,-19101,5739.9,13361,-9948.3,2989.5,6958.8
0.01315,-19014,5385.6,13629,-9903.4,2805,7098.3
0.0132,-18921,5029.4,13892,-9854.9,2619.5,7235.4
0.01325,-18822,4671.5,14150,-9802.9,2433.1,7369.8
0.0133,-18715,4311.8,14403,-9747.4,2245.7,7501.7
0.01335,-18602,3950.7,14651,-9688.5,2057.6,7630.9
0.0134,-18482,3588.1,14894,-9626.1,1868.8,7757.3
0.01345,-18356,3224.3,15132,-9560.3,1679.3,7881
0.0135,-18223,2859.3,15364,-9491.2,1489.2,8002
0.01355,-18084,2493.3,15590,-9418.6,1298.6,8120
0.0136,-17938,2126.4,15812,-9342.7,1107.5,8235.2
0.01365,-17786,1758.7,16027,-9263.5,916.01,8347.5
0.0137,-17627,1390.5,16237,-9181,724.2,8456.8
0.01375,-17463,1021.7,16441,-9095.2,532.14,8563
0.0138,-17292,652.58,16639,-9006.2,339.89,8666.3
0.01385,-17115,283.22,16832,-8914,147.51,8766.4
0.0139,-16932,-86.235,17018,-8818.6,-44.914,8863.5
0.01395,-16743,-455.66,17198,-8720.1,-237.32,8957.4
0.014,-16547,-824.93,17372,-8618.5,-429.65,9048.1
0.01405,-16346,-1193.9,17540,-8513.8,-621.82,9135.6
0.0141,-16140,-1562.4,17702,-8406.1,-813.78,9219.9
0.01415,-15927,-1930.4,17858,-8295.4,-1005.4,9300.9
0.0142,-15709,-2297.7,18007,-8181.8,-1196.7,9378.5
0.01425,-15485,-2664.2,18150,-8065.3,-1387.6,9452.9
0.0143,-15256,-3029.8,18286,-7945.9,-1578,9523.9
0.01435,-15021,-3394.3,18416,-7823.6,-1767.8,9591.5
0.0144,-14781,-3757.5,18539,-7698.6,-1957,9655.7
0.01445,-14536,-4119.4,18656,-7570.9,-2145.5,9716.4
0.0145,-14286,-4479.9,18766,-7440.5,-2333.3,9773.8
0.01455,-14030,-4838.8,18869,-7307.4,-2520.2,9827.6
0.0146,-13770,-5195.9,18966,-7171.7,-2706.2,9877.9
0.01465,-13504,-5551.2,19056,-7033.5,-2891.3,9924.8
0.0147,-13234,-5904.6,19139,-6892.8,-3075.3,9968.1
0.01475,-12959,-6255.8,19215,-6749.6,-3258.2,10008
0.0148,-12680,-6604.8,19285,-6604.1,-3440,10044
0.01485,-12396,-6951.5,19347,-6456.2,-3620.6,10077
0.0149,-12107,-7295.7,19403,-6306,-3799.8,10106
0.01495,-11815,-7637.3,19452,-6153.5,-3977.8,10131
0.015,-11518,-7976.2,19494,-5998.9,-4154.3,10153
0.01505,-11217,-8312.2,19529,-5842.1,-4329.3,10171
0.0151,-10912,-8645.3,19557,-5683.3,-4502.8,10186
0.01515,-10603,-8975.4,19578,-5522.4,-4674.7,10197
0.0152,-10290,-9302.2,19593,-5359.6,-4844.9,10205
0.01525,-9974.2,-9625.8,19600,-5194.9,-5013.4,10208
0.0153,-9654.4,-9945.9,19600,-5028.3,-5180.2,10208
0.01535,-9331.1,-10262,19594,-4860,-5345,10205
0.0154,-9004.6,-10575,19580,-4689.9,-5508,10198
0.01545,-8674.8,-10885,19559,-4518.1,-5669.1,10187
0.0155,-8342,-11190,19532,-4344.8,-5828.1,10173
0.01555,-8006.2,-11491,19497,-4169.9,-5985,10155
0.0156,-7667.6,-11788,19456,-3993.5,-6139.8,10133
0.01565,-7326.2,-12082,19408,-3815.7,-6292.5,10108
0.0157,-6982.2,-12370,19353,-3636.6,-6442.9,10079
0.01575,-6635.8,-12655,19290,-3456.1,-6591,10047
0.0158,-6286.9,-12935,19222,-3274.5,-6736.8,10011
0.01585,-5935.9,-13210,19146,-3091.6,-6880.2,9971.8
0.0159,-5582.8,-13480,19063,-2907.7,-7021.1,9928.8
0.01595,-5227.6,-13746,18974,-2722.7,-7159.5,9882.3
0.016,-4870.6,-14007,18878,-2536.8,-7295.4,9832.2
0.01605,-4511.9,-14263,18775,-2350,-7428.7,9778.7
0.0161,-4151.6,-14514,18666,-2162.3,-7559.4,9721.7
0.01615,-3789.8,-14760,18550,-1973.8,-7687.4,9661.2
0.0162,-3426.6,-15000,18427,-1784.7,-7812.6,9597.3
0.01625,-3062.3,-15235,18298,-1594.9,-7935.1,9530
0.0163,-2696.8,-15465,18162,-1404.6,-8054.8,9459.3
0.01635,-2330.4,-15689,18020,-1213.7,-8171.6,9385.3
0.0164,-1963.2,-15908,17871,-1022.5,-8285.4,9307.9
0.01645,-1595.2,-16121,17716,-830.84,-8396.4,9227.2
0.0165,-1226.7,-16328,17555,-638.91,-8504.3,9143.3
0.01655,-857.77,-16530,17388,-446.76,-8609.3,9056
0.0166,-488.53,-16725,17214,-254.44,-8711.2,8965.6
0.01665,-119.11,-16915,17034,-62.036,-8810,8872
0.0167,250.35,-17099,16848,130.39,-8905.6,8775.2
0.01675,619.72,-17276,16657,322.77,-8998.1,8675.3
0.0168,988.87,-17448,16459,515.04,-9087.4,8572.4
0.01685,1357.7,-17613,16255,707.12,-9173.5,8466.3
0.0169,1726,-17772,16046,898.96,-9256.3,8357.3
0.01695,2093.7,-17925,15831,1090.5,-9335.8,8245.3
0.017,2460.7,-18071,15610,1281.6,-9412,8130.4
0.01705,2826.7,-18211,15384,1472.3,-9484.8,8012.6
0.0171,3191.8,-18344,15152,1662.4,-9554.3,7891.9
0.01715,3555.8,-18471,14915,1852,-9620.4,7768.5
0.0172,3918.5,-18592,14673,2040.9,-9683.1,7642.2
0.01725,4279.8,-18705,14426,2229,-9742.3,7513.3
0.0173,4639.5,-18812,14173,2416.4,-9798.1,7381.7
0.01735,4997.6,-18913,13915,2602.9,-9850.4,7247.5
0.0174,5354,-19006,13652,2788.5,-9899.2,7110.7
0.01745,5708.4,-19093,13385,2973.2,-9944.5,6971.3
0.0175,6060.9,-19173,13113,3156.7,-9986.2,6829.5
0.01755,6411.1,-19247,12836,3339.1,-10024,6685.3
0.0176,6759.1,-19313,12554,3520.4,-10059,6538.7
0.01765,7104.7,-19373,12268,3700.4,-10090,6389.7
0.0177,7447.8,-19426,11978,3879,-10118,6238.5
0.01775,7788.2,-19472,11683,4056.3,-10141,6085.1
0.0178,8125.8,-19510,11385,4232.2,-10162,5929.5
0.01785,8460.6,-19542,11082,4406.6,-10178,5771.8
0.0179,8792.3,-19568,10775,4579.4,-10191,5612.1
0.01795,9121,-19586,10465,4750.5,-10201,5450.4
0.018,9446.4,-19597,10150,4920,-10207,5286.7
0.01805,9768.4,-19601,9832.6,5087.7,-10209,5121.1
0.0181,10087,-19598,9511.2,5253.6,-10207,4953.8
0.01815,10402,-19588,9186.5,5417.7,-10202,4784.6
0.0182,10713,-19572,8858.5,5579.8,-10194,4613.8
0.01825,11021,-19548,8527.4,5740,-10181,4441.3
0.0183,11324,-19517,8193.2,5898.1,-10165,4267.3
0.01835,11624,-19480,7856.1,6054.1,-10146,4091.7
0.0184,11919,-19435,7516.3,6207.9,-10123,3914.7
0.01845,12210,-19384,7173.7,6359.6,-10096,3736.3
0.0185,12497,-19326,6828.6,6509,-10066,3556.6
0.01855,12780,-19261,6481.1,6656.1,-10032,3375.6
0.0186,13057,-19189,6131.3,6800.8,-9994.2,3193.4
0.01865,13331,-19110,5779.3,6943.1,-9953.1,3010.1
0.0187,13599,-19024,5425.2,7082.9,-9908.6,2825.7
0.01875,13863,-18932,5069.3,7220.2,-9860.5,2640.2
0.0188,14122,-18833,4711.5,7355,-9808.9,2453.9
0.01885,14375,-18727,4352,7487.1,-9753.8,2266.7
0.0189,14624,-18615,3991,7616.6,-9695.3,2078.7
0.01895,14867,-18496,3628.6,7743.4,-9633.3,1889.9
0.019,15105,-18370,3264.9,7867.4,-9567.9,1700.5
0.01905,15338,-18238,2900.1,7988.6,-9499.1,1510.4
0.0191,15565,-18100,2534.2,8107,-9426.9,1319.9
0.01915,15787,-17955,2167.4,8222.5,-9351.3,1128.8
0.0192,16003,-17803,1799.8,8335.1,-9272.5,937.4
0.01925,16214,-17645,1431.6,8444.7,-9190.3,745.62
0.0193,16419,-17481,1062.9,8551.3,-9104.9,553.58
0.01935,16617,-17311,693.79,8654.9,-9016.3,361.35
0.0194,16810,-17135,324.45,8755.4,-8924.4,168.98
0.01945,16997,-16952,-45.006,8852.8,-8829.4,-23.441
0.0195,17178,-16764,-414.44,8947.1,-8731.2,-215.86
0.01955,17353,-16570,-783.73,9038.2,-8630,-408.2
0.0196,17522,-16369,-1152.7,9126,-8525.6,-600.39
0.01965,17684,-16163,-1521.3,9210.7,-8418.3,-792.37
0.0197,17841,-15951,-1889.4,9292,-8307.9,-984.07
0.01975,17990,-15734,-2256.8,9370.1,-8194.6,-1175.4
0.0198,18134,-15511,-2623.4,9444.8,-8078.4,-1366.4
0.01985,18271,-15282,-2989,9516.1,-7959.3,-1556.8
0.0199,18401,-15048,-3353.6,9584.1,-7837.4,-1746.7
0.01995,18525,-14808,-3717,9648.7,-7712.7,-1936
0.02,18643,-14564,-4079.1,9709.9,-7585.3,-2124.5
0.02005,18754,-14314,-4439.8,9767.6,-7455.2,-2312.4
0.0201,18858,-14059,-4798.8,9821.8,-7322.4,-2499.4
0.02015,18955,-13799,-5156.2,9872.5,-7187,-2685.5
0.0202,19046,-13534,-5511.7,9919.8,-7049.1,-2870.7
0.02025,19130,-13265,-5865.2,9963.5,-6908.6,-3054.8
0.0203,19207,-12990,-6216.7,10004,-6765.7,-3237.9
0.02035,19277,-12711,-6566,10040,-6620.4,-3419.8
0.0204,19341,-12428,-6912.9,10073,-6472.8,-3600.5
0.02045,19397,-12140,-7257.4,10103,-6322.8,-3779.9
0.0205,19447,-11848,-7599.3,10129,-6170.7,-3958
0.02055,19490,-11551,-7938.5,10151,-6016.3,-4134.6
0.0206,19526,-11251,-8274.9,10170,-5859.7,-4309.8
0.02065,19554,-10946,-8608.3,10185,-5701.1,-4483.5
0.0207,19576,-10638,-8938.7,10196,-5540.5,-4655.6
0.02075,19591,-10326,-9265.9,10204,-5377.9,-4826
0.0208,19600,-10010,-9589.8,10208,-5213.4,-4994.7
0.02085,19601,-9690.3,-9910.3,10209,-5047,-5161.6
0.0209,19595,-9367.4,-10227,10206,-4878.9,-5326.7
0.02095,19582,-9041.2,-10541,10199,-4709,-5489.9
0.021,19562,-8711.8,-10850,10189,-4537.4,-5651.2
0.02105,19535,-8379.3,-11156,10175,-4364.2,-5810.4
0.0211,19502,-8043.8,-11458,10157,-4189.5,-5967.6
0.02115,19461,-7705.5,-11756,10136,-4013.3,-6122.7
0.0212,19414,-7364.4,-12049,10111,-3835.6,-6275.6
0.02125,19359,-7020.7,-12338,10083,-3656.6,-6426.2
0.0213,19298,-6674.6,-12623,10051,-3476.3,-6574.6
0.02135,19230,-6326,-12904,10015,-3294.8,-6720.6
0.0214,19155,-5975.2,-13179,9976.4,-3112.1,-6864.3
0.02145,19073,-5622.3,-13451,9933.8,-2928.3,-7005.5
0.0215,18984,-5267.4,-13717,9887.6,-2743.4,-7144.2
0.02155,18889,-4910.6,-13978,9838,-2557.6,-7280.4
0.0216,18787,-4552,-14235,9784.9,-2370.9,-7414
