"time","busBar1.v[1]","busBar1.v[2]","busBar1.v[3]","busBar2.v[1]","busBar2.v[2]","busBar2.v[3]","RXLoad1.i_l[1]","RXLoad1.i_l[2]","RXLoad1.i_l[3]","der(RXLoad1.i_l[1])","der(RXLoad1.i_l[2])","der(RXLoad1.i_l[3])","RXLoad1.i[3]","RXLoad1.i[2]","RXLoad1.i[1]","slack.i[1]","slack.i[2]","slack.i[3]","der(slack.i[1])","der(slack.i[2])","der(slack.i[3])"
0.0029,55048.01651075559,33935.62816295528,-88983.64467371082,54741.37628634899,34021.63625867943,-88763.01254503235,8.787953173338469,-10.27091336278007,1.48296018944162,2131.922796552749,1324.984990083116,-3456.907786636019,-9.520719051678091,-6.053355148894195,15.57407420057181,-15.57407420057181,6.053355148894195,9.520719051678091,628.4820499446014,-4551.285935143656,3922.803884680209
0.003,52791.71136981997,36530.89862503535,-89322.60999485526,52487.66554408599,36607.30238631772,-89094.96793040798,8.996775883677854,-10.13337069018029,1.13659480650245,2044.151212529487,1425.684697247056,-3469.835909776708,-9.90823592867209,-5.595275353033466,15.50351128170504,-15.50351128170504,5.595275353033466,9.90823592867209,782.074812748491,-4608.761311020862,3826.686497709973
0.0031,50483.3071833829,39090.11750060134,-89573.42468398418,50182.17211150504,39156.85706271692,-89339.02917423645,9.196717877493636,-9.985825236464967,0.7891073589713457,1954.362932810117,1524.978030816906,-3479.340963627587,-10.28597890229763,-5.131669402243862,15.41764830453971,-15.41764830453971,5.131669402243862,10.28597890229763,937.011712137722,-4659.660324326763,3722.648610295319
0.0032,48125.08206767936,41610.75914960133,-89735.84121728064,47827.12796680716,41667.74179979636,-89494.8697666089,9.387585319954081,-9.828426619703027,0.4408412997489611,1862.644882596945,1622.76534954442,-3485.410232141575,-10.65356404321908,-4.66300408253819,15.31656812575662,-15.31656812575662,4.66300408253819,10.65356404321908,1087.518332009649,-4709.459179853843,3621.940847136926
0.0033,45719.3633061866,44090.33600304849,-89809.69930923503,45424.88294853652,44137.50619106297,-89562.38913959681,9.569188835359423,-9.661329030496869,0.09214019513745965,1769.08857720618,1718.951221458067,-3488.039798664143,-11.01063531803569,-4.189737353918817,15.20037267195486,-15.20037267195486,4.189737353918817,11.01063531803569,1236.787361191264,-4754.522549426285,3517.735188575957
0.0034,43268.52505287626,46526.40101795142,-89794.92607082763,42977.82525673978,46563.72780729674,-89541.55306403572,9.741348126721395,-9.48469623335833,-0.2566518933630494,1673.787025956688,1813.441304171382,-3487.228330128039,-11.35684442196252,-3.712333282040554,15.06917770400318,-15.06917770400318,3.712333282040554,11.35684442196252,1386.942787946564,-4792.860005841819,3405.917217992838
0.0035,40774.98598921105,48916.55009225009,-89691.5360814611,40488.35291684602,48943.99695201079,-89432.34986885956,9.903892498062516,-9.29870170197302,-0.605190796089478,1576.833620820425,1906.141751178822,-3482.975371999354,-11.69184573851008,-3.231264063293998,14.92310980180376,-14.92310980180376,3.231264063293998,11.69184573851008,1535.631736502285,-4826.423796394472,3290.792059529594
0.0036,38241.20693719824,51258.42443737437,-89499.63137457255,37958.9194652194,51275.9614898537,-89234.88095507807,10.05666224495164,-9.103529759869572,-0.9531324850820496,1478.32391566289,1996.960957714184,-3475.284873377268,-12.01530781009173,-2.747005608234817,14.76231341832595,-14.76231341832595,2.747005608234817,12.01530781009173,1682.283451690277,-4855.585848318992,3173.302395974479
0.0037,35669.68843085525,53549.71290608354,-89219.40133693875,35392.02390367883,53557.32018154546,-88949.34408522808,10.19950726486053,-8.899373735590757,-1.300133529269754,1378.355235018245,2085.809301177267,-3464.164536195659,-12.3269117216534,-2.260036523002479,14.58694824465542,-14.58694824465542,2.260036523002479,12.3269117216534,1827.113641907129,-4880.302563850992,3053.188921445852
0.0038,33062.96824848469,55788.15427328961,-88851.12252177425,32790.19441353861,55785.82072675473,-88576.01514029907,10.33228635512551,-8.686434939875314,-1.645851415250177,1277.026039826702,2172.599064913014,-3449.625104739939,-12.62634915991535,-1.770837329120597,14.39718648903525,-14.39718648903525,1.770837329120597,12.62634915991535,1969.323560669196,-4900.662955709332,2931.339394286472
0.0039,30423.6189081934,57971.53946761343,-88395.15837580679,30156.0070675759,57959.26225135664,-88115.26931893108,10.45486955416444,-8.464924470557893,-1.989945083606529,1174.436656178905,2257.244535078672,-3431.681191257519,-12.91332557768889,-1.279891960059138,14.19321753774823,-14.19321753774823,1.279891960059138,12.91332557768889,2109.86638224122,-4916.859338061214,2806.992956003274
0.004,27754.24512912777,60097.71375147148,-87851.9588805992,27492.06544795086,60075.51960282055,-87567.58505077523,10.56713512702902,-8.235060237557402,-2.332074889471609,1070.688481528416,2339.662946836495,-3410.351428365059,-13.18756063956771,-0.7876817743978309,13.97524241396508,-13.97524241396508,0.7876817743978309,13.18756063956771,2249.11643351666,-4926.300821104079,2677.184387084191
0.0041,25057.48126093027,62164.57884754176,-87222.060108472,24800.9886106559,62132.47471661647,-86933.46332726676,10.66897212684437,-7.997068927040857,-2.671903199803499,965.8835159628181,2419.771811393502,-3385.655327356101,-13.44877881888615,-0.2946960282867507,13.74347484717361,-13.74347484717361,0.2946960282867507,13.44877881888615,2385.64324346187,-4932.826422104648,2547.18317936815
0.0042,22335.98868395465,64170.09500951005,-86506.08369346466,22085.4422129665,64128.13479468725,-86213.57700766178,10.76028005724999,-7.751185398798023,-3.009094658451957,860.1255744736046,2497.493518505025,-3357.619092978943,-13.69672817179845,0.1985833774028729,13.4981447943946,-13.4981447943946,-0.1985833774028729,13.69672817179845,2520.599083636812,-4931.592604912447,2410.993520226533
0.0043,19592.45318280454,66112.28303505342,-85704.73621785794,19348.09347543298,66060.4851895373,-85408.57866496812,10.84096887571409,-7.497652351122674,-3.343316524591402,753.5185329345724,2572.749606992078,-3326.268139926567,-13.93115685495935,0.6916639946877339,13.23949286027189,-13.23949286027189,-0.6916639946877339,13.93115685495935,2652.19870371266,-4928.479357684037,2276.280654248387
0.0044,16829.58229578854,67989.22621907387,-84818.80851486238,16591.65412359134,67927.65469174935,-84519.30881534159,10.91095896681685,-7.236720021274053,-3.674238945542784,646.1680004823636,2645.467201923768,-3291.635202406166,-14.15183921190744,1.184063618199006,12.96777559370834,-12.96777559370834,-1.184063618199006,14.15183921190744,2781.651773352527,-4918.832505233915,2137.180731761177
0.0045,14050.10264290669,69799.07224525484,-83849.17488816151,13818.8400939541,69727.78511410252,-83546.62520805774,10.97018123965043,-6.968645889920586,-4.00153534972983,538.1797502516316,2715.573935523374,-3253.753685775049,-14.35855500362128,1.67529441348055,12.68326059014061,-12.68326059014061,-1.67529441348055,14.35855500362128,2908.266158310807,-4904.680788587134,1996.414630128178
0.0046,11256.75723500576,71540.03501407384,-82796.79224907959,11032.38764581696,71459.09989617698,-82491.48754199302,11.01857723757263,-6.693694513332033,-4.324882724240582,429.6603468552066,2783.000618999612,-3212.660965854782,-14.55110018812401,2.164871589499821,12.38622859862432,-12.38622859862432,-2.164871589499821,14.55110018812401,3031.89431148462,-4886.044552539483,1854.15024117232
0.0047,8452.302766758632,73210.39640546708,-81662.69917222569,8235.048814385487,73119.89723740277,-81354.94605178869,11.05609919725963,-6.412137237770758,-4.643961959488858,320.7169693044642,2847.680975110724,-3168.397944415205,-14.72928585020646,2.652312832981648,12.07697301722477,-12.07697301722477,-2.652312832981648,14.72928585020646,3152.693117003787,-4862.057492747777,1709.364375684622
0.0048,5639.506896139613,74808.50797440636,-80448.01487054597,5429.582214346574,74708.53165092209,-80138.1138652684,11.08271009268421,-6.124251918808904,-4.958458173875287,211.4570528510702,2909.550919772942,-3121.007972624001,-14.89293509932178,3.137136302379782,11.75579879694205,-11.75579879694205,-3.137136302379782,14.89293509932178,3270.280356316996,-4833.586618750875,1563.306262468129
0.0049,2821.145513080001,76332.79257771556,-79153.93809079553,2618.756754692301,76223.43723640841,-78842.19399109928,11.09838367488988,-5.83032254979475,-5.268061125095111,101.9884336621485,2968.549468428883,-3070.537902090976,-15.04188682647105,3.618863884470752,11.42302294200049,-11.42302294200049,-3.618863884470752,15.04188682647105,3384.572835023576,-4800.413760555807,1415.840925715093
0.005,5.499377954830871e-12,77781.74593052026,-77781.74593052026,-194.6517136805253,77663.12291550044,-77468.47120182023,11.10310447882769,-5.530639163353079,-5.572465315474592,-7.580781740174404,3024.6185504898,-3017.037768749638,-15.17599480330354,4.097020702204825,11.0789741010987,-11.0789741010987,-4.097020702204825,15.17599480330354,3495.705752026676,-4762.057427269112,1266.351675201255
0.0051,-2821.14551308001,79153.93809079556,-76332.79257771555,-3007.868686850752,79026.16231080596,-76018.29362395553,11.09686782638576,-5.225497663595058,-5.871370162790686,-117.1425392922285,3077.7026151697,-2960.560075877484,-15.29512557071905,4.571134027827165,10.72399154289187,-10.72399154289187,-4.571134027827165,15.29512557071905,3603.310330290482,-4719.282236121066,1115.971905787849
0.0052,-5639.506896139601,80448.01487054597,-74808.50797440636,-5818.117447662195,80311.21188360632,-74493.09443594408,11.07967986996001,-4.915199094787281,-6.164480775172712,-226.588698735101,3127.749337864845,-2901.160639129742,-15.39916190359553,5.040736262684573,10.35842564091098,-10.35842564091098,-5.040736262684573,15.39916190359553,3707.333942472625,-4671.919773888146,964.5858314192473
0.0053,-8452.302766758639,81662.69917222569,-73210.39640546704,-8622.623143171093,81517.00326793719,-72894.38012476587,11.05155757067293,-4.600049779306582,-6.451507791366328,-335.8111924123094,3174.709321601734,-2838.898129189416,-15.48800119526292,5.505363848950091,9.982637346312879,-9.982637346312879,-5.505363848950091,15.48800119526292,3807.866104071906,-4620.04008706041,812.1739830162584
0.0054,-11256.75723500577,82796.7922490796,-71540.03501407382,-11418.62035987916,82642.34878652224,-71223.72842664317,11.01252867236196,-4.280360646581163,-6.732168025780777,-444.7023202900066,3218.536311857151,-2773.833991567148,-15.56155584726547,5.96455862447531,9.596997222790167,-9.596997222790167,-5.96455862447531,15.56155584726547,3904.508902622239,-4563.395712150275,658.8868095146115
0.0055,-14050.10264290672,83849.17488816152,-69799.07224525482,-14203.34893826272,83686.13697622869,-69482.78803796669,10.96263168771744,-3.956447292092538,-7.006184395624873,-553.1545869522961,3259.187022295402,-2706.032435343134,-15.61975316066206,6.417867209092835,9.201885951569164,-9.201885951569164,-6.417867209092835,15.61975316066206,3997.27728975767,-4502.157721850206,504.8804320012239
0.0056,-16829.58229578857,84818.80851486239,-67989.22621907384,-16974.06019849916,84647.33607897857,-67673.2758804801,10.90191587164965,-3.62862941759076,-7.273286454058869,-661.0609440644112,3296.621270723123,-2635.560326658738,-15.66253553015144,6.864841997158646,8.797693532992733,-8.797693532992733,-6.864841997158646,15.66253553015144,4086.143374960631,-4436.603352860186,350.459977812025
0.0057,-19592.45318280455,85704.73621785795,-66112.28303505341,-19728.02093236034,85524.99837175092,-65796.97743939102,10.83044111849168,-3.297230375569302,-7.53321074292236,-768.3149458384574,3330.802147722789,-2562.487201884348,-15.68986083871463,7.305042149854362,8.384818688860237,-8.384818688860237,-7.305042149854362,15.68986083871463,4170.869827434714,-4366.684374338121,195.8145468457076
0.0058,-22335.98868395464,86506.08369346468,-64170.09500951005,-22462.5116288187,86318.25717762549,-63855.74554880691,10.74827798875143,-2.962577398799187,-7.785700589952222,-874.8106799289931,3361.695900246726,-2486.885220317738,-15.70170210426713,7.738032995121325,7.963669109145807,-7.963669109145807,-7.738032995121325,15.70170210426713,4251.59228441201,-4292.539260148249,40.94697572209594
0.0059,-25057.48126093028,87222.060108472,-62164.57884754172,-25174.83417050513,87026.33121968285,-61851.49704917818,10.65550757489657,-2.625000736071557,-8.030506838824989,-980.4430671743823,3389.272101181334,-2408.829034006969,-15.69804779533468,8.163387431657718,7.534660363676926,-7.534660363676926,-8.163387431657718,15.69804779533468,4328.166707384751,-4214.036340546233,-114.1303668971696
0.006,-27754.24512912778,87851.95888059921,-60097.71375147146,-27862.31296543146,87648.52179223206,-59786.20882680186,10.5522213807401,-2.28483345188428,-8.267387928855797,-1085.107905672137,3413.503539179517,-2328.395633507429,-15.67890141978165,8.580685778557708,7.098215641223806,-7.098215641223806,-8.580685778557708,15.67890141978165,4400.368661996067,-4131.242735055889,-269.1259271006234
0.0061,-30423.61890819341,88395.15837580679,-57971.53946761342,-30522.29554591116,88184.21439930907,-57661.91885339999,10.43852134987528,-1.942411397628033,-8.49610995224722,-1188.701894104103,3434.366282472602,-2245.66438836858,-15.64428171093317,8.989516007244989,6.654765703687944,-6.654765703687944,-8.989516007244989,15.64428171093317,4468.159536624642,-4044.301567374493,-423.85796951476
0.0062,-33062.9682484847,88851.12252177426,-55788.15427328958,-33152.15728036139,88632.87909957379,-55480.72181921392,10.31451972195931,-1.59807265283783,-8.716447069121459,-1291.122815239298,3451.839692302478,-2160.71687706324,-15.59422250125541,9.389474342977101,6.204748158278152,-6.204748158278152,-9.389474342977101,15.59422250125541,4531.413938175057,-3953.465270245771,-577.9486681233332
0.0063,-35669.68843085526,89219.40133693877,-53549.71290608351,-35749.30141778415,88994.07338023915,-53244.77196245617,10.18033879885347,-1.252156826518825,-8.928181972334622,-1392.269537666254,3465.906534847812,-2073.636997181604,-15.52877353792836,9.78016631979181,5.748607218136429,-5.748607218136429,-9.78016631979181,15.52877353792836,4590.250794680344,-3858.788437729004,-731.4623571046732
0.0064,-38241.20693719824,89499.63137457255,-51258.42443737434,-38311.16427490069,89267.43933320382,-50956.27505830328,10.03611108643306,-0.9050053144112711,-9.131105772021764,-1492.042217807847,3476.552871247507,-1984.510653439665,-15.44799937429076,10.16120617317597,5.286793201114793,-5.286793201114793,-10.16120617317597,15.44799937429076,4644.692373666116,-3760.553639702937,-884.1387339773307
0.0065,-40774.9859892111,89691.5360814611,-48916.55009225003,-40835.21672916548,89452.70668040637,-48617.48995123945,9.881979026397943,-0.5569606270723989,-9.32501839932552,-1590.342358067272,3483.768175424221,-1893.425817356894,-15.35197996352876,10.53221788702756,4.819762076501397,-4.819762076501397,-10.53221788702756,15.35197996352876,4694.798862429579,-3658.922521362182,-1035.876340877966
0.0066,-43268.52505287628,89794.92607082763,-46526.40101795137,-43318.97130905661,89549.69651257392,-46230.72520351506,9.718094591251949,-0.2083662803609124,-9.509728310891012,-1687.073082961974,3487.545479691293,-1800.472396729232,-15.2408099476904,10.89283576665238,4.347974181038322,-4.347974181038322,-10.89283576665238,15.2408099476904,4740.069714286264,-3553.484389562102,-1186.585324427721
0.0067,-45719.36330618661,89809.69930923503,-44090.33600304847,-45759.97767875741,89558.31615960946,-43798.33848085088,9.54461974793344,0.140433827785307,-9.685053575718722,-1782.13896327294,3487.881174978112,-1705.742211705127,-15.11459966838619,11.242704426084,3.871895242302358,-3.871895242302358,-11.242704426084,15.11459966838619,4780.35282955104,-3443.946424406055,-1336.406404986805
0.0068,-48125.0820676794,89735.84121728064,-41610.75914960128,-48155.82637870565,89478.55681750485,-41322.73043880086,9.36172577664348,0.4890955154324674,-9.850821292075924,-1875.446161721742,3484.774918409381,-1609.328756687703,-14.97347382581157,11.58147859198265,3.391995233828732,-3.391995233828732,-11.58147859198265,14.97347382581157,4815.671260016527,-3330.455329474065,-1485.215930753569
0.0069,-50483.30718338291,89573.42468398418,-39090.11750060131,-50504.14419433339,89310.48167177032,-38806.33747743775,9.169592917448815,0.8372746148090449,-10.00686753225784,-1966.90225260443,3478.229170767761,-1511.326918163364,-14.81757052532863,11.90882192949131,2.908748595837239,-2.908748595837239,-11.90882192949131,14.81757052532863,4847.134870728519,-3215.144039332637,-1631.990831497151
0.007,-52791.71136982,89322.60999485526,-36530.8986250353,-52802.61181953709,89054.25464462172,-36251.64282507932,8.968411027453021,1.184627500163475,-10.15303852761648,-2056.416909701793,3468.250316063531,-1411.833406361532,-14.64704383651061,12.22441113379426,2.422632702717019,-2.422632702717019,-12.22441113379426,14.64704383651061,4874.947490578874,-3098.37985939768,-1776.567630485193
0.0071,-55048.01651075557,88983.64467371082,-33935.62816295529,-55048.96627046785,88710.13705597068,-33661.17078548934,8.758378493414519,1.530811345853246,-10.28918983926775,-2143.902000285298,3454.848531495633,-1310.94653120981,-14.46206225069204,12.52793577427936,1.934126476414374,-1.934126476414374,-12.52793577427936,14.46206225069204,4898.388117916455,-2979.177798794959,-1919.210317359289
0.0072,-57249.99590542267,88556.86323839902,-31306.8673329764,-57241.00435355509,88278.49019659456,-31037.48584302375,8.539702271814285,1.875484480188778,-10.41518675200305,-2229.271720180537,3438.03788766471,-1208.766167483561,-14.26280896394814,12.81909896736992,1.443709996580185,-1.443709996580185,-12.81909896736992,14.26280896394814,4915.651556817506,-2854.833068583986,-2060.818486180162
0.0073,-59395.47646600683,88042.6868706706,-28647.21040466381,-59376.570622411,87759.75270465827,-28383.18208223882,8.31259818222053,2.218306620171445,-10.53090480239196,-2312.442124744486,3417.835467493529,-1105.393342748714,-14.04948109357859,13.09761480669933,0.9518662868803244,-0.9518662868803244,-13.09761480669933,14.04948109357859,4925.701736852615,-2723.821829272174,-2201.87990647681
0.0074,-61482.34086222188,87441.62300052322,-25959.28213830139,-61453.53967846254,87154.4067253222,-25700.86704685895,8.077290319803005,2.558939490157709,-10.6362298099607,-2393.330439557191,3394.260048300607,-1000.929608743389,-13.82228770833164,13.36320478668525,0.4590829216464942,-0.4590829216464942,-13.36320478668525,13.82228770833164,4930.85198321013,-2590.149604860273,-2340.70237825135
0.0075,-63508.52961085884,86754.26480542941,-23245.73519457063,-63469.85016090411,86463.02988715639,-22993.17972625371,7.834010962514071,2.897046943811187,-10.73105790632524,-2471.856384172826,3367.33412604056,-895.4777418677903,-13.58145208726578,13.61560436783884,-0.03415228057321373,0.03415228057321373,-13.61560436783884,13.58145208726578,4932.612592876659,-2456.521759983772,-2476.090833073236
0.0076,-65472.04310824761,85981.29062494196,-20509.24751669441,-65423.51950146704,85686.31731326458,-20262.79781179893,7.58300022523981,3.232295319943915,-10.81529554518371,-2547.942746749554,3337.08477253532,-789.1420257858202,-13.32721262929101,13.8545660612577,-0.5273534319668446,0.5273534319668446,-13.8545660612577,13.32721262929101,4930.033604681181,-2321.402059351013,-2608.631545503424
0.0077,-67370.94360362408,85123.46329125472,-17752.51968763071,-67312.62690006751,84825.04921392084,-17512.42231385569,7.324505956783592,3.564353856581056,-10.88885981336463,-2621.514721029951,3303.542373357599,-682.0276523277394,-13.05982125723104,14.07985582524893,-1.020034568018163,1.020034568018163,-14.07985582524893,13.05982125723104,4922.1762549185,-2183.142173380515,-2739.034081836708
0.0078,-69203.35711145638,84181.62937637928,-14978.27226492296,-69135.30438076706,83880.06897160049,-14744.76459083599,7.058783352765547,3.89289489378372,-10.95167824654925,-2692.499558012132,3266.739774344444,-574.2402163324123,-12.7795416255785,14.29125055142014,-1.511708925841938,1.511708925841938,-14.29125055142014,12.7795416255785,4909.524201424355,-2042.735430064801,-2866.788771685969
0.0079,-70967.4752608422,83156.71835668063,-12189.24309583849,-70889.74872492853,82852.29955543035,-11962.55083050228,6.786094602052206,4.217594191336022,-11.00368879338821,-2760.827030690849,3226.712920863977,-465.8858901731457,-12.48664964014469,14.48854041721582,-2.001890777071165,2.001890777071165,-14.48854041721582,12.48664964014469,4892.669712588258,-1901.571359637524,-2991.098353004201
0.008,-72661.55708015269,82049.74169559623,-9388.184615443579,-72574.23183912584,81742.76140191624,-9168.529562788177,6.506708882384562,4.538131340203297,-11.04484022258784,-2826.429837839506,3183.501554186817,-357.0717163472252,-12.1814347964872,14.67153151399456,-2.49009671750707,2.49009671750707,-14.67153151399456,12.1814347964872,4871.196057600616,-1758.988553567805,-3112.207503737819
0.0081,-74283.93071516123,80861.79184544357,-6577.861130282414,-74187.09931882126,80552.56562266998,-6365.466303846946,6.220901805025637,4.854189949597338,-11.07509175462296,-2889.243548072047,3137.148946958549,-247.9053988864331,-11.86419914766183,14.84004519207709,-2.975846044415013,2.975846044415013,-14.84004519207709,11.86419914766183,4844.08603105471,-1613.028540307389,-3231.057490507017
0.0082,-75832.9950789615,79594.04116930196,-3761.046090340536,-75726.75945091725,79282.88622629092,-3556.126775375564,5.928955390955869,5.165458081444842,-11.09441347240069,-2949.206171543343,3087.700821370796,-138.4946498275268,-11.53525563463733,14.99391505164619,-3.458659417009077,3.458659417009077,-14.99391505164619,11.53525563463733,4811.367285058163,-1463.909735354792,-3347.457549939183
0.0083,-77307.22143204727,78247.7407840313,-940.5193519840914,-77191.6782862042,77934.94812182181,-743.2698356191797,5.63115774500837,5.471628545232488,-11.10278629024084,-3006.257968043873,3035.20488195145,-28.9469139076377,-11.19492717895396,15.13298575041701,-3.938058571463224,3.938058571463224,-15.13298575041701,11.19492717895396,4774.957876154314,-1315.437706046295,-3459.520170303446
0.0084,-78705.15489099357,76824.21932557102,1880.935565422485,-78580.4094277594,76510.08019467643,2070.329233086284,5.32780272968111,5.772399166366498,-11.10020189604759,-3060.342607119756,2979.712882625967,80.62972449391806,-10.8435495117807,15.25711985165696,-4.413570339875838,4.413570339875838,-15.25711985165696,10.8435495117807,4734.984617686167,-1167.936901051018,-3567.047716195513
0.0085,-80025.41586425097,75324.88163773678,4700.534226514132,-79891.60228147173,75009.72803993848,4881.874241535462,5.01918974089879,6.067473129855068,-11.08666287075384,-3111.407489392426,2921.281122620318,190.1263667721948,-10.48147184907589,15.36619974637637,-4.884727897300183,4.884727897300183,-15.36619974637637,10.48147184907589,4688.895168220329,-1016.422432204386,-3672.472735720149
0.0086,-81266.70141363589,73751.20738580929,7515.494027826544,-81123.96449544128,73435.37555720381,7688.588938232081,4.705623411284013,6.356559274253146,-11.06218268553715,-3159.402283747406,2859.967392943622,299.4348908035741,-10.10905182542573,15.46011822762552,-5.35106640220044,5.35106640220044,-15.46011822762552,10.10905182542573,4636.522133709096,-860.6229572753864,-3775.899177128115
0.0087,-82427.78654017333,72104.74959628317,10323.03694389008,-82276.25197983618,71788.52148653878,10487.73049329263,4.387413155279679,6.639372282200812,-11.02678543748048,-3204.278538653999,2795.830062572519,408.4484760812949,-9.726653558146678,15.5387757722676,-5.812122214121495,5.812122214121495,-15.5387757722676,9.726653558146678,4581.547625089161,-707.8442228458479,-3873.703402853087
0.0088,-83507.52539302289,70387.13312421742,13120.39226880539,-83347.32299131178,70070.7815888825,13276.54140243627,4.06487309620124,6.915633114776103,-10.98050621097733,-3245.991788502653,2728.932057904068,517.0597305988574,-9.33465397100589,15.60209364232352,-6.267439671316748,6.267439671316748,-15.60209364232352,9.33465397100589,4524.6214767995,-559.4712402135812,-3965.15023566624
0.0089,-84504.85240029525,68600.05304969965,15904.79935059551,-84336.15937064329,68283.92830336509,16052.23106728582,3.738321482236288,7.185069084008942,-10.92339056624522,-3284.502380712283,2659.342407224427,625.1599734881524,-8.933444566168461,15.6500188736823,-6.716574307512878,6.716574307512878,-15.6500188736823,8.933444566168461,4460.742670700179,-405.5989363870333,-4055.143733310143
0.009,-85418.78332064299,66745.2730050066,18673.51031563632,-85241.79709392531,66429.74780184859,18812.04929206708,3.408080599584529,7.447414318039748,-10.85549491762426,-3319.772771021497,2587.130673645994,732.6420973751281,-8.52342269133495,15.68250702074825,-7.159084329414475,7.159084329414475,-15.68250702074825,8.52342269133495,4388.433674730293,-243.4166668839279,-4145.017009092443
0.0091,-86248.41621458794,64824.62343411207,21423.79278047579,-86063.28732311126,64509.96156988785,21553.32575321077,3.07447632397375,7.702409881161016,-10.77688620513475,-3351.766006587692,2512.363901049415,839.4021055377846,-8.104986318373085,15.69951255511405,-7.594526236742518,7.594526236742518,-15.69951255511405,8.104986318373085,4314.934246836655,-87.18739049391417,-4227.746857978006
0.0092,-86992.93233462657,62839.99978625973,24152.93254836677,-86799.81206514245,62526.44942333979,24273.36264180575,2.737837864307566,7.949804129835843,-10.68764199414339,-3380.450230373878,2435.115299546504,945.3349308274941,-7.678547451770775,15.70101686826639,-8.022469416495214,8.022469416495214,-15.70101686826639,7.678547451770775,4241.264471916848,61.01108533018736,-4302.27555683605
0.0093,-87651.59693323495,60793.36064538343,26858.23628785144,-87450.69404743983,60481.26745756404,26969.42658988322,2.398497446236976,8.189352896317185,-10.58785034255413,-3405.799065753292,2355.464944518379,1050.334121235202,-7.24453299670084,15.68703068031273,-8.442497683610934,8.442497683610934,-15.68703068031273,7.24453299670084,4161.043639806545,213.8653202212701,-4374.9089590501
0.0094,-88223.75998797575,58686.72579722154,29537.03419075412,-88015.29370935085,58376.43935232682,29638.85435702304,2.056789964099627,8.420819789356752,-10.47760975345634,-3427.787604803857,2273.491648909091,1154.295955894728,-6.803371610023735,15.65756846939727,-8.854196859373616,8.854196859373616,-15.65756846939727,6.803371610023735,4073.988979845257,371.9184190495665,-4445.907399012642
0.0095,-88708.85684299204,56522.17423603205,32186.68260695992,-88493.02433966835,56213.98378356965,32279.04055609577,1.713052640858499,8.643976371529416,-10.35702901238787,-3446.392997844357,2189.274030786919,1257.118967057324,-6.355495059152863,15.61265204717854,-9.257156988026004,9.257156988026004,-15.61265204717854,6.355495059152863,3984.028062537307,527.3966168187882,-4511.424679727664
0.0096,-89106.40876625438,54301.84211287643,34804.56665337786,-88883.41796927166,53996.04158238309,34887.37638688772,1.367624722551254,8.858602432877841,-10.22622715542906,-3461.59701964729,2102.895465596822,1358.701554050435,-5.901345785153725,15.55232659598318,-9.650980810829527,9.650980810829527,-15.55232659598318,5.901345785153725,3890.795095631336,681.0247744488223,-4571.819870179519
0.0097,-89416.02342201152,52027.92062749618,37388.10279451525,-89186.0923279711,51724.80779949267,37461.28452847855,1.020847100337805,9.064486156818905,-10.08533325715668,-3473.384782561177,2014.441440387151,1458.943342174031,-5.441372365196528,15.47665241295436,-10.03528004775778,10.03528004775778,-15.47665241295436,5.441372365196528,3793.991503066977,833.4593714604948,-4627.450874499952
0.0098,-89637.39525797848,49702.65386586363,39934.74139211477,-89400.7484907052,49402.52336878461,39998.22512192201,0.673062009074117,9.261424366225091,-9.934486375299176,-3481.744644840845,1923.999229142625,1557.745415698275,-4.97602871555678,15.38570412268599,-10.409675407129,10.409675407129,-15.38570412268599,4.97602871555678,3693.741729574549,984.4849628530185,-4678.226692231507
0.0099,-89770.3058068797,47328.33658553958,42441.96922134003,-89527.18462759226,47031.49986705885,42495.68476053367,0.3246126659496429,9.449222709080571,-9.773835375030181,-3486.668746148192,1831.658857061918,1655.009889086284,-4.50577528074915,15.27957393226968,-10.77379865152047,10.77379865152047,-15.27957393226968,4.50577528074915,3588.842020002341,1136.524389142674,-4725.36640909951
0.01,-89814.62390204988,44907.31195102489,44907.31195102489,-89565.26894895165,44614.06347780395,44951.20547114661,-0.02415705332833071,9.627695838444534,-9.60353878511617,-3488.151953886204,1737.510918206498,1750.641035679663,-4.031075296957501,15.15836486461858,-11.12728956766118,11.12728956766118,-15.15836486461858,4.031075296957501,3480.308495330755,1287.640695664356,-4767.949191122887
0.0101,-89770.3058068797,42441.96922134006,47328.33658553955,-89514.95853430236,42152.58900339773,47362.36953090457,-0.3729029586575117,9.796667640286985,-9.423764681629443,-3486.192596501147,1641.647900118151,1844.544696382993,-3.552396557963589,15.02219520269166,-11.46979864472805,11.46979864472805,-15.02219520269166,3.552396557963589,3368.94266258263,1436.264256590974,-4805.206919171665
0.0102,-89637.39525797848,39934.74139211473,49702.65386586366,-89376.30818885597,39649.51627163883,49726.79191721754,-0.7212808819152446,9.955971332771437,-9.234690450856162,-3480.792808401906,1544.164822777308,1936.627985624614,-3.070212114011013,14.87120062264402,-11.80098850863292,11.80098850863292,-14.87120062264402,3.070212114011013,3254.183563066284,1583.63427342201,-4837.817836424803
