"time","resistor.i","resistor.v","inductor.i","inductor.v","voltageSource.i","voltageSource.v"
0.0059,0.7194266027221456,3.597133013610728,0.7194266027221456,-6.38704407400302,-0.7194266027221456,-2.789911060392292
0.006,0.6871416039264859,3.43570801963243,0.6871416039264859,-6.525877963381905,-0.6871416039264859,-3.090169943749475
0.0061,0.6541784889691518,3.270892444845759,0.6541784889691518,-6.658271647298674,-0.6541784889691518,-3.387379202452915
0.0062,0.6205697825721908,3.102848912860954,0.6205697825721908,-6.784094439707733,-0.6205697825721908,-3.68124552684678
0.0063,0.5863486276145722,2.931743138072861,0.5863486276145722,-6.903222044420668,-0.5863486276145722,-3.971478906347807
0.0064,0.5515488238578152,2.757744119289076,0.5515488238578152,-7.015537034939803,-0.5515488238578152,-4.257792915650727
0.0065,0.5162047242286758,2.581023621143379,0.5162047242286758,-7.120928618538846,-0.5162047242286758,-4.539904997395467
0.0066,0.480351164908163,2.401755824540815,0.480351164908163,-7.219292565557969,-0.480351164908163,-4.817536741017154
0.0067,0.4440235641853479,2.22011782092674,0.4440235641853479,-7.310531978430452,-0.4440235641853479,-5.090414157503713
0.0068,0.4072577925264781,2.036288962632391,0.4072577925264781,-7.394556912422355,-0.4072577925264781,-5.358267949789965
0.0069,0.3700900835425593,1.850450417712797,0.3700900835425593,-7.471284196234103,-0.3700900835425593,-5.620833778521307
0.007,0.3325571473922059,1.66278573696103,0.3325571473922059,-7.54063825988576,-0.3325571473922059,-5.87785252292473
0.0071,0.294696038219125,1.473480191095625,0.294696038219125,-7.602550727625391,-0.294696038219125,-6.129070536529766
0.0072,0.2565440930417187,1.282720465208593,0.2565440930417187,-7.656960362695491,-0.2565440930417187,-6.374239897486897
0.0073,0.218138970555062,1.09069485277531,0.218138970555062,-7.703813506011827,-0.218138970555062,-6.613118653236517
0.0074,0.1795185825479767,0.8975929127398836,0.1795185825479767,-7.743063972026771,-0.1795185825479767,-6.845471059286887
0.0075,0.1407210328645244,0.7036051643226222,0.1407210328645244,-7.774672976188096,-0.1407210328645244,-7.071067811865475
0.0076,0.1017846043726664,0.5089230218633318,0.1017846043726664,-7.798609296077449,-0.1017846043726664,-7.289686274214117
0.0077,0.06274773246552542,0.3137386623276271,0.06274773246552542,-7.814849358632223,-0.06274773246552542,-7.501110696304596
0.0078,0.0236489398632806,0.118244699316403,0.0236489398632806,-7.823377127074294,-0.0236489398632806,-7.705132427757891
0.0079,-0.01547319727647207,-0.07736598638236036,-0.01547319727647207,-7.824184137374544,0.01547319727647207,-7.901550123756904
0.008,-0.05458006097958225,-0.2729003048979112,-0.05458006097958225,-7.817269638851561,0.05458006097958225,-8.090169943749473
0.0081,-0.09363305529267908,-0.4681652764633954,-0.09363305529267908,-7.802640466282222,0.09363305529267908,-8.270805742745617
0.0082,-0.1325936494622784,-0.6629682473113923,-0.1325936494622784,-7.780311007708761,0.1325936494622784,-8.443279255020153
0.0083,-0.1714233873349431,-0.8571169366747156,-0.1714233873349431,-7.750303333364721,0.1714233873349431,-8.607420270039437
0.0084,-0.2100839465165003,-1.050419732582502,-0.2100839465165003,-7.712647067856135,0.2100839465165003,-8.763066800438637
0.0085,-0.2485371779174041,-1.242685889587021,-0.2485371779174041,-7.66737935229666,0.2485371779174041,-8.910065241883681
0.0086,-0.2867451311558286,-1.433725655779143,-0.2867451311558286,-7.614544868881054,0.2867451311558286,-9.048270524660197
0.0087,-0.3246701011614585,-1.623350505807293,-0.3246701011614585,-7.554195751032519,0.3246701011614585,-9.177546256839811
0.0088,-0.3622746561321264,-1.811373280660632,-0.3622746561321264,-7.486391578221882,0.3622746561321264,-9.297764858882514
0.0089,-0.3995216875120844,-1.997608437560422,-0.3995216875120844,-7.411199251981832,0.3995216875120844,-9.408807689542254
0.009,-0.4363744419086388,-2.181872209543194,-0.4363744419086388,-7.328692953408341,0.4363744419086388,-9.510565162951535
0.0091,-0.4727965438645633,-2.363982719322816,-0.4727965438645633,-7.238954137446614,0.4727965438645633,-9.60293685676943
0.0092,-0.5087520474424791,-2.543760237212396,-0.5087520474424791,-7.142071374073915,0.5087520474424791,-9.685831611286311
0.0093,-0.544205478161049,-2.721027390805245,-0.544205478161049,-7.038140228582227,0.544205478161049,-9.759167619387473
0.0094,-0.5791218448921964,-2.895609224460982,-0.5791218448921964,-6.927263282825905,0.5791218448921964,-9.822872507286887
0.0095,-0.6134666782205889,-3.067333391102944,-0.6134666782205889,-6.809550014848432,0.6134666782205889,-9.876883405951377
0.0096,-0.6472060979077938,-3.236030489538969,-0.6472060979077938,-6.685116523605808,0.6472060979077938,-9.921147013144777
0.0097,-0.6803068104460365,-3.401534052230182,-0.6803068104460365,-6.554085593800618,0.6803068104460365,-9.955619646030801
0.0098,-0.7127361265011494,-3.563680632505747,-0.7127361265011494,-6.416586651776969,0.7127361265011494,-9.980267284282716
0.0099,-0.7444620610173494,-3.722310305086747,-0.7444620610173494,-6.272755298570569,0.7444620610173494,-9.995065603657316
0.01,-0.7754533153887629,-3.877266576943815,-0.7754533153887629,-6.122733423056186,0.7754533153887629,-10
0.0101,-0.8056792691925156,-4.028396345962578,-0.8056792691925156,-5.966669257694738,0.8056792691925156,-9.995065603657316
0.0102,-0.8351101163886727,-4.175550581943364,-0.8351101163886727,-5.804716702339352,0.8351101163886727,-9.980267284282716
0.0103,-0.8637168283579537,-4.318584141789769,-0.8637168283579537,-5.637035504241032,0.8637168283579537,-9.955619646030801
0.0104,-0.8914711362470299,-4.45735568123515,-0.8914711362470299,-5.463791331909629,0.8914711362470299,-9.921147013144779
0.0105,-0.9183456660511192,-4.591728330255596,-0.9183456660511192,-5.285155075695781,0.9183456660511192,-9.876883405951377
0.0106,-0.94431391563512,-4.7215695781756,-0.94431391563512,-5.101302929111286,0.94431391563512,-9.822872507286887
0.0107,-0.9693502337718116,-4.846751168859058,-0.9693502337718116,-4.912416450528417,0.9693502337718116,-9.759167619387474
0.0108,-0.9934299066726932,-4.967149533363465,-0.9934299066726932,-4.718682077922845,0.9934299066726932,-9.685831611286311
0.0109,-1.016529197856811,-5.082645989284057,-1.016529197856811,-4.520290867485373,1.016529197856811,-9.60293685676943
0.011,-1.038625302461191,-5.193126512305955,-1.038625302461191,-4.317438650645581,1.038625302461191,-9.510565162951536
0.0111,-1.059696386315554,-5.298481931577768,-1.059696386315554,-4.110325757964485,1.059696386315554,-9.408807689542254
0.0112,-1.079721688471233,-5.398608442356164,-1.079721688471233,-3.899156416526351,1.079721688471233,-9.297764858882514
0.0113,-1.098681452553266,-5.493407262766331,-1.098681452553266,-3.684138994073482,1.098681452553266,-9.177546256839813
0.0114,-1.116556919517583,-5.582784597587914,-1.116556919517583,-3.46548592707228,1.116556919517583,-9.048270524660195
0.0115,-1.133330487080182,-5.666652435400909,-1.133330487080182,-3.24341280648277,1.133330487080182,-8.910065241883679
0.0116,-1.148985621598139,-5.744928107990695,-1.148985621598139,-3.018138692447941,1.148985621598139,-8.763066800438637
0.0117,-1.163506808323728,-5.817534041618639,-1.163506808323728,-2.789886228420799,1.163506808323728,-8.607420270039437
0.0118,-1.17687975853179,-5.884398792658949,-1.17687975853179,-2.558880462361202,1.17687975853179,-8.443279255020151
0.0119,-1.189091301576093,-5.945456507880466,-1.189091301576093,-2.32534923486515,1.189091301576093,-8.270805742745615
0.012,-1.200129322393547,-6.000646611967736,-1.200129322393547,-2.089523331781737,1.200129322393547,-8.090169943749473
0.0121,-1.20998295681762,-6.049914784088099,-1.20998295681762,-1.851635339668804,1.20998295681762,-7.901550123756903
0.0122,-1.218642509800941,-6.093212549004706,-1.218642509800941,-1.611919878753184,1.218642509800941,-7.70513242775789
0.0123,-1.226099398035279,-6.130496990176393,-1.226099398035279,-1.3706137061282,1.226099398035279,-7.501110696304593
0.0124,-1.232346256048375,-6.161731280241876,-1.232346256048375,-1.12795499397224,1.232346256048375,-7.289686274214116
0.0125,-1.237376957291302,-6.186884786456512,-1.237376957291302,-0.8841830254089613,1.237376957291302,-7.071067811865474
0.0126,-1.241186523371864,-6.205932616859318,-1.241186523371864,-0.6395384424275683,1.241186523371864,-6.845471059286886
0.0127,-1.24377115831916,-6.218855791595797,-1.24377115831916,-0.3942628616407218,1.24377115831916,-6.613118653236519
0.0128,-1.24512835623486,-6.225641781174298,-1.24512835623486,-0.1485981163125967,1.24512835623486,-6.374239897486895
0.0129,-1.245256784264493,-6.226283921322464,-1.245256784264493,0.09721338479269903,1.245256784264493,-6.129070536529765
0.013,-1.244156255549828,-6.22078127774914,-1.244156255549828,0.3429287548244071,1.244156255549828,-5.877852522924733
0.0131,-1.241827904872423,-6.209139524362113,-1.241827904872423,0.5883057458408114,1.241827904872423,-5.620833778521302
0.0132,-1.238274052958551,-6.191370264792754,-1.238274052958551,0.8331023150027903,1.238274052958551,-5.358267949789964
0.0133,-1.23349812966615,-6.167490648330749,-1.23349812966615,1.077076490827038,1.23349812966615,-5.090414157503711
0.0134,-1.227504898319056,-6.137524491595277,-1.227504898319056,1.319987750578124,1.227504898319056,-4.817536741017153
0.0135,-1.220300304668183,-6.101501523340914,-1.220300304668183,1.561596525945445,1.220300304668183,-4.539904997395469
0.0136,-1.211891383023955,-6.059456915119776,-1.211891383023955,1.801663999469047,1.211891383023955,-4.25779291565073
0.0137,-1.202286468627657,-6.011432343138284,-1.202286468627657,2.039953436790481,1.202286468627657,-3.971478906347803
0.0138,-1.191495071548704,-5.957475357743522,-1.191495071548704,2.276229830896743,1.191495071548704,-3.681245526846778
0.0139,-1.179527798739259,-5.897638993696292,-1.179527798739259,2.510259791243378,1.179527798739259,-3.387379202452914
0.014,-1.166396456368161,-5.831982281840808,-1.166396456368161,2.741812338091332,1.166396456368161,-3.090169943749475
0.0141,-1.15211404324078,-5.760570216203899,-1.15211404324078,2.970659155811603,1.15211404324078,-2.789911060392296
0.0142,-1.136694638391704,-5.68347319195852,-1.136694638391704,3.196574320309976,1.136694638391704,-2.486898871648545
0.0143,-1.12015342379376,-5.600767118968802,-1.12015342379376,3.419334705003378,1.12015342379376,-2.181432413965424
0.0144,-1.102506768401365,-5.512533842006825,-1.102506768401365,3.638720696149578,1.102506768401365,-1.873813145857246
0.0145,-1.083772092256684,-5.418860461283423,-1.083772092256684,3.854515810881112,1.083772092256684,-1.56434465040231
0.0146,-1.063967827271299,-5.319839136356497,-1.063967827271299,4.066506800713451,1.063967827271299,-1.253332335643046
0.0147,-1.043113564484638,-5.215567822423192,-1.043113564484638,4.274484689238044,1.043113564484638,-0.9410831331851486
0.0148,-1.021229904718598,-5.106149523592992,-1.021229904718598,4.47824432829986,1.021229904718598,-0.627905195293132
0.0149,-0.9983383740705628,-4.991691870352814,-0.9983383740705628,4.677584279571531,0.9983383740705628,-0.314107590781283
0.015,-0.9744616095058176,-4.872308047529089,-0.9744616095058176,4.872308047529087,0.9744616095058176,-1.836909530733566e-15
0.0151,-0.9496232022918348,-4.748116011459175,-0.9496232022918348,5.062223602240462,0.9496232022918348,0.3141075907812882
0.0152,-0.9238475958285094,-4.619237979142547,-0.9238475958285094,5.247143174435684,0.9238475958285094,0.6279051952931372
0.0153,-0.8971602628096875,-4.485801314048437,-0.8971602628096875,5.426884447233582,0.8971602628096875,0.9410831331851449
0.0154,-0.8695875657306034,-4.347937828653016,-0.8695875657306034,5.601270164296059,0.8695875657306034,1.253332335643042
0.0155,-0.8411566779675125,-4.205783389837563,-0.8411566779675125,5.77012804023987,0.8411566779675125,1.564344650402307
0.0156,-0.8118956563726986,-4.059478281863493,-0.8118956563726986,5.933291427720736,0.8118956563726986,1.873813145857243
0.0157,-0.7818334094191493,-3.909167047095746,-0.7818334094191493,6.090599461061166,0.7818334094191493,2.18143241396542
0.0158,-0.7509995909663754,-3.754997954831877,-0.7509995909663754,6.241896826480426,0.7509995909663754,2.486898871648549
0.0159,-0.7194246046582167,-3.597123023291084,-0.7194246046582167,6.387034083683376,0.7194246046582167,2.789911060392292
0.016,-0.6871396448968201,-3.435698224484101,-0.6871396448968201,6.525868168233573,0.6871396448968201,3.090169943749472
0.0161,-0.6541765755844943,-3.270882877922471,-0.6541765755844943,6.658262080375382,0.6541765755844943,3.387379202452911
0.0162,-0.6205678870891589,-3.102839435445794,-0.6205678870891589,6.784084962292569,0.6205678870891589,3.681245526846774
0.0163,-0.586346780178518,-2.93173390089259,-0.586346780178518,6.90321280724039,0.586346780178518,3.9714789063478
0.0164,-0.5515470398684114,-2.757735199342057,-0.5515470398684114,7.015528114992791,0.5515470398684114,4.257792915650734
0.0165,-0.5162029627623361,-2.581014813811681,-0.5162029627623361,7.120919811207155,0.5162029627623361,4.539904997395475
0.0166,-0.4803494593730888,-2.401747296865444,-0.4803494593730888,7.219284037882601,0.4803494593730888,4.817536741017157
0.0167,-0.4440219301633457,-2.220109650816728,-0.4440219301633457,7.310523808320444,0.4440219301633457,5.090414157503716
0.0168,-0.4072561820654785,-2.036280910327393,-0.4072561820654785,7.39454886011736,0.4072561820654785,5.358267949789967
0.0169,-0.3700885217774495,-1.850442608887247,-0.3700885217774495,7.471276387408546,0.3700885217774495,5.620833778521298
0.017,-0.3325556429086134,-1.662778214543067,-0.3325556429086134,7.540630737467804,0.3325556429086134,5.877852522924737
0.0171,-0.2946945643257924,-1.473472821628962,-0.2946945643257924,7.602543358158732,0.2946945643257924,6.12907053652977
0.0172,-0.2565426509304965,-1.282713254652482,-0.2565426509304965,7.656953152139383,0.2565426509304965,6.3742398974869
0.0173,-0.2181375696380135,-1.090687848190067,-0.2181375696380135,7.703806501426587,0.2181375696380135,6.613118653236519
0.0174,-0.1795172144738362,-0.8975860723691809,-0.1795172144738362,7.743057131656068,0.1795172144738362,6.845471059286886
0.0175,-0.1407196877532877,-0.7035984387664385,-0.1407196877532877,7.774666250631919,0.1407196877532877,7.07106781186548
0.0176,-0.1017832924904606,-0.5089164624523028,-0.1017832924904606,7.798602736666421,0.1017832924904606,7.289686274214119
0.0177,-0.06274645491123723,-0.3137322745561861,-0.06274645491123723,7.814842970860783,0.06274645491123723,7.501110696304597
0.0178,-0.02364768488257784,-0.1182384244128892,-0.02364768488257784,7.823370852170783,0.02364768488257784,7.705132427757894
0.0179,0.01547442040076707,0.07737210200383536,0.01547442040076707,7.824178021753068,-0.01547442040076707,7.901550123756903
0.018,0.05458124870244183,0.2729062435122092,0.05458124870244183,7.817263700237263,-0.05458124870244183,8.090169943749473
0.0181,0.09363421839959059,0.4681710919979529,0.09363421839959059,7.802634650747668,-0.09363421839959059,8.270805742745621
0.0182,0.1325947818228546,0.662973909114273,0.1325947818228546,7.78030534590588,-0.1325947818228546,8.443279255020153
0.0183,0.171424487211022,0.8571224360551102,0.171424487211022,7.750297833984327,-0.171424487211022,8.607420270039437
0.0184,0.2100850196455351,1.050425098227675,0.2100850196455351,7.712641702210961,-0.2100850196455351,8.763066800438637
0.0185,0.2485382235825426,1.242691117912713,0.2485382235825426,7.667374123970966,-0.2485382235825426,8.910065241883679
0.0186,0.2867461510160724,1.433730755080362,0.2867461510160724,7.614539769579831,-0.2867461510160724,9.048270524660193
0.0187,0.3246710932621523,1.623355466310761,0.3246710932621523,7.554190790529052,-0.3246710932621523,9.177546256839813
0.0188,0.3622756237906576,1.811378118953288,0.3622756237906576,7.486386739929227,-0.3622756237906576,9.297764858882514
0.0189,0.399522634948568,1.99761317474284,0.399522634948568,7.411194514799414,-0.399522634948568,9.408807689542254
0.019,0.4363753620005924,2.181876810002962,0.4363753620005924,7.328688352948573,-0.4363753620005924,9.510565162951535
0.0191,0.4727974276195452,2.363987138097726,0.4727974276195452,7.238949718671704,-0.4727974276195452,9.60293685676943
0.0192,0.5087528922141484,2.543764461070742,0.5087528922141484,7.142067150215567,-0.5087528922141484,9.685831611286309
0.0193,0.5442062760556345,2.721031380278172,0.5442062760556345,7.038136239109302,-0.5442062760556345,9.759167619387474
0.0194,0.5791225981634761,2.89561299081738,0.5791225981634761,6.927259516469507,-0.5791225981634761,9.822872507286887
0.0195,0.6134673463653519,3.06733673182676,0.6134673463653519,6.809546674124617,-0.6134673463653519,9.876883405951377
0.0196,0.6472066527843541,3.236033263921771,0.6472066527843541,6.685113749223007,-0.6472066527843541,9.921147013144777
0.0197,0.6803072279945497,3.401536139972748,0.6803072279945497,6.554083506058053,-0.6803072279945497,9.955619646030801
0.0198,0.7127364230605495,3.563682115302748,0.7127364230605495,6.416585168979968,-0.7127364230605495,9.980267284282716
0.0199,0.7444622024189006,3.722311012094503,0.7444622024189006,6.272754591562814,-0.7444622024189006,9.995065603657316
0.02,0.7754532117367021,3.877266058683511,0.7754532117367021,6.12273394131649,-0.7754532117367021,10
0.0201,0.8056789192598645,4.028394596299322,0.8056789192598645,5.966671007357994,-0.8056789192598645,9.995065603657316
0.0202,0.8351095255493561,4.175547627746781,0.8351095255493561,5.804719656535935,-0.8351095255493561,9.980267284282716
0.0203,0.8637160362872206,4.318580181436103,0.8637160362872206,5.637039464594698,-0.8637160362872206,9.955619646030801
0.0204,0.8914700483951422,4.457350241975711,0.8914700483951422,5.463796771169066,-0.8914700483951422,9.921147013144777
0.0205,0.9183442831310976,4.591721415655488,0.9183442831310976,5.285161990295888,-0.9183442831310976,9.876883405951377
0.0206,0.9443122718403661,4.72156135920183,0.9443122718403661,5.101311148085056,-0.9443122718403661,9.822872507286887
0.0207,0.969348459481571,4.846742297407855,0.969348459481571,4.912425321979618,-0.969348459481571,9.759167619387473
0.0208,0.9934280806813091,4.967140403406545,0.9934280806813091,4.718691207879766,-0.9934280806813091,9.685831611286311
0.0209,1.016527167459358,5.082635837296792,1.016527167459358,4.520301019472639,-1.016527167459358,9.60293685676943
0.021,1.038623094262542,5.193115471312709,1.038623094262542,4.317449691638825,-1.038623094262542,9.510565162951535
0.0211,1.059694098010205,5.298470490051024,1.059694098010205,4.11033719949123,-1.059694098010205,9.408807689542254
0.0212,1.079719454091489,5.398597270457444,1.079719454091489,3.899167588425069,-1.079719454091489,9.297764858882513
0.0213,1.098679156071032,5.493395780355161,1.098679156071032,3.68415047648465,-1.098679156071032,9.177546256839811
0.0214,1.1165545832449,5.582772916224502,1.1165545832449,3.465497608435695,-1.1165545832449,9.048270524660197
0.0215,1.133328172495282,5.666640862476409,1.133328172495282,3.243424379407272,-1.133328172495282,8.910065241883681
0.0216,1.148983441757808,5.744917208789039,1.148983441757808,3.018149591649594,-1.148983441757808,8.763066800438633
0.0217,1.163504731744455,5.817523658722275,1.163504731744455,2.789896611317161,-1.163504731744455,8.607420270039436
0.0218,1.176877721255871,5.884388606279353,1.176877721255871,2.558890648740798,-1.176877721255871,8.443279255020151
0.0219,1.189089301513139,5.945446507565693,1.189089301513139,2.325359235179926,-1.189089301513139,8.270805742745619
0.022,1.200127477856242,6.00063738928121,1.200127477856242,2.089532554468266,-1.200127477856242,8.090169943749476
0.0221,1.209981219847318,6.04990609923659,1.209981219847318,1.851644024520311,-1.209981219847318,7.901550123756901
0.0222,1.218640761761129,6.093203808805647,1.218640761761129,1.611928618952243,-1.218640761761129,7.70513242775789
0.0223,1.226097657988301,6.130488289941503,1.226097657988301,1.370622406363093,-1.226097657988301,7.501110696304595
0.0224,1.232344612404171,6.161723062020857,1.232344612404171,1.127963212193259,-1.232344612404171,7.289686274214116
0.0225,1.237375360956922,6.186876804784611,1.237375360956922,0.8841910070808661,-1.237375360956922,7.071067811865477
0.0226,1.241184851898769,6.205924259493846,1.241184851898769,0.6395467997930444,-1.241184851898769,6.845471059286891
0.0227,1.243769453560411,6.218847267802056,1.243769453560411,0.3942713854344611,-1.243769453560411,6.613118653236517
0.0228,1.245126686749939,6.225633433749696,1.245126686749939,0.1486064637372007,-1.245126686749939,6.374239897486897
0.0229,1.245255145385384,6.226275726926921,1.245255145385384,-0.09720519039715469,-1.245255145385384,6.129070536529766
0.023,1.244154555868823,6.220772779344113,1.244154555868823,-0.3429202564193794,-1.244154555868823,5.877852522924734
0.0231,1.24182615424694,6.2091307712347,1.24182615424694,-0.5882969927133894,-1.24182615424694,5.620833778521311
0.0232,1.238272303332253,6.191361516661265,1.238272303332253,-0.8330935668712929,-1.238272303332253,5.358267949789973
0.0233,1.233496478940973,6.167482394704863,1.233496478940973,-1.077068237201151,-1.233496478940973,5.090414157503712
0.0234,1.227503205093955,6.137516025469774,1.227503205093955,-1.319979284452621,-1.227503205093955,4.817536741017154
0.0235,1.220298548156582,6.101492740782913,1.220298548156582,-1.561587743387443,-1.220298548156582,4.53990499739547
0.0236,1.211889672107167,6.059448360535836,1.211889672107167,-1.801655444885106,-1.211889672107167,4.257792915650731
0.0237,1.202284873991341,6.011424369956703,1.202284873991341,-2.039945463608891,-1.202284873991341,3.971478906347812
0.0238,1.19149342061065,5.957467103053248,1.19149342061065,-2.276221576206477,-1.19149342061065,3.681245526846771
0.0239,1.179526111418193,5.897630557090964,1.179526111418193,-2.510251354638057,-1.179526111418193,3.387379202452907
0.024,1.16639480674899,5.831974033744948,1.16639480674899,-2.74180408999548,-1.16639480674899,3.090169943749468
0.0241,1.152112491939759,5.760562459698795,1.152112491939759,-2.970651399306506,-1.152112491939759,2.789911060392289
0.0242,1.136693022002896,5.683465110014479,1.136693022002896,-3.196566238365933,-1.136693022002896,2.486898871648546
0.0243,1.120151772413626,5.600758862068128,1.120151772413626,-3.419326448102703,-1.120151772413626,2.181432413965425
0.0244,1.102505118302192,5.512525591510961,1.102505118302192,-3.638712445653722,-1.102505118302192,1.873813145857239
0.0245,1.083770529558644,5.418852647793222,1.083770529558644,-3.854507997390919,-1.083770529558644,1.564344650402303
0.0246,1.063966220292175,5.319831101460876,1.063966220292175,-4.066498765817838,-1.063966220292175,1.253332335643038
0.0247,1.043111904522647,5.215559522613235,1.043111904522647,-4.274476389428094,-1.043111904522647,0.9410831331851409
0.0248,1.021228211074997,5.106141055374986,1.021228211074997,-4.478235860081853,-1.021228211074997,0.6279051952931332
0.0249,0.9983368131369956,4.991684065684979,0.9983368131369956,-4.677576474903694,-0.9983368131369956,0.3141075907812843
0.025,0.9744600088104014,4.872300044052007,0.9744600088104014,-4.872300044052014,-0.9744600088104014,-5.820268312445309e-15
0.0251,0.9496215299113426,4.748107649556713,0.9496215299113426,-5.062215240338,-0.9496215299113426,-0.3141075907812869
0.0252,0.9238459298029398,4.619229649014699,0.9238459298029398,-5.247134844307834,-0.9238459298029398,-0.6279051952931359
0.0253,0.8971587160264631,4.485793580132316,0.8971587160264631,-5.426876713317459,-0.8971587160264631,-0.9410831331851437
0.0254,0.869585990962472,4.34792995481236,0.869585990962472,-5.601262290455402,-0.869585990962472,-1.253332335643041
0.0255,0.8411550685756665,4.205775342878332,0.8411550685756665,-5.770119993280629,-0.8411550685756665,-1.564344650402297
0.0256,0.8118940579167203,4.059470289583602,0.8118940579167203,-5.933283435440852,-0.8118940579167203,-1.87381314585725
0.0257,0.7818318957205088,3.909159478602544,0.7818318957205088,-6.090591892567971,-0.7818318957205088,-2.181432413965428
0.0258,0.7509980778654118,3.754990389327059,0.7509980778654118,-6.241889260975608,-0.7509980778654118,-2.486898871648548
0.0259,0.7194230750169159,3.59711537508458,0.7194230750169159,-6.387026435476871,-0.7194230750169159,-2.789911060392291
0.026,0.6871381104359996,3.435690552179998,0.6871381104359996,-6.525860495929469,-0.6871381104359996,-3.090169943749471
0.0261,0.6541750978127508,3.270875489063754,0.6541750978127508,-6.65825469151668,-0.6541750978127508,-3.387379202452926
0.0262,0.6205664449188991,3.102832224594496,0.6205664449188991,-6.784077751441286,-0.6205664449188991,-3.68124552684679
0.0263,0.5863453149305111,2.931726574652556,0.5863453149305111,-6.90320548100037,-0.5863453149305111,-3.971478906347814
0.0264,0.5515455499794683,2.757727749897341,0.5515455499794683,-7.015520665548074,-0.5515455499794683,-4.257792915650733
0.0265,0.5162015382976067,2.581007691488034,0.5162015382976067,-7.120912688883506,-0.5162015382976067,-4.539904997395473
0.0266,0.4803480786012954,2.401740393006477,0.4803480786012954,-7.219277134023633,-0.4803480786012954,-4.817536741017156
0.0267,0.4440205151587112,2.220102575793556,0.4440205151587112,-7.31051673329727,-0.4440205151587112,-5.090414157503714
0.0268,0.4072547701533676,2.036273850766838,0.4072547701533676,-7.394541800556805,-0.4072547701533676,-5.358267949789966
0.0269,0.3700871627005691,1.850435813502846,0.3700871627005691,-7.47126959202415,-0.3700871627005691,-5.620833778521305
0.027,0.3325543258333181,1.662771629166591,0.3325543258333181,-7.54062415209132,-0.3325543258333181,-5.877852522924729
0.0271,0.2946932412726147,1.473466206363073,0.2946932412726147,-7.602536742892834,-0.2946932412726147,-6.129070536529761
0.0272,0.2565413385142275,1.282706692571137,0.2565413385142275,-7.65694659005803,-0.2565413385142275,-6.374239897486892
0.0273,0.2181362947688758,1.090681473844379,0.2181362947688758,-7.703800127080905,-0.2181362947688758,-6.613118653236526
0.0274,0.1795159898890913,0.8975799494454564,0.1795159898890913,-7.743051008732348,-0.1795159898890913,-6.845471059286892
0.0275,0.140718474594546,0.7035923729727299,0.140718474594546,-7.774660184838209,-0.140718474594546,-7.071067811865479
0.0276,0.1017820912581991,0.5089104562909953,0.1017820912581991,-7.798596730505113,-0.1017820912581991,-7.289686274214118
0.0277,0.0627452827489554,0.313726413744777,0.0627452827489554,-7.814837110049374,-0.0627452827489554,-7.501110696304597
0.0278,0.02364656842732736,0.1182328421366368,0.02364656842732736,-7.823365269894529,-0.02364656842732736,-7.705132427757892
0.0279,-0.01547552080672463,-0.07737760403362315,-0.01547552080672463,-7.824172519723279,0.01547552080672463,-7.901550123756903
0.028,-0.05458233617351949,-0.2729116808675975,-0.05458233617351949,-7.817258262881875,0.05458233617351949,-8.090169943749473
0.0281,-0.0936352738837461,-0.4681763694187305,-0.0936352738837461,-7.802629373326885,0.0936352738837461,-8.270805742745615
0.0282,-0.1325957941721635,-0.6629789708608174,-0.1325957941721635,-7.78030028415933,0.1325957941721635,-8.443279255020148
0.0283,-0.1714254987419173,-0.8571274937095863,-0.1714254987419173,-7.750292776329846,0.1714254987419173,-8.607420270039432
0.0284,-0.2100860454160359,-1.05043022708018,-0.2100860454160359,-7.712636573358461,0.2100860454160359,-8.76306680043864
0.0285,-0.2485392862086387,-1.242696431043194,-0.2485392862086387,-7.667368810840487,0.2485392862086387,-8.910065241883681
0.0286,-0.2867472718537084,-1.433736359268542,-0.2867472718537084,-7.614534165391655,0.2867472718537084,-9.048270524660197
0.0287,-0.3246722506730731,-1.623361253365365,-0.3246722506730731,-7.554185003474448,0.3246722506730731,-9.177546256839813
0.0288,-0.3622768017918334,-1.811384008959167,-0.3622768017918334,-7.486380849923347,0.3622768017918334,-9.297764858882514
0.0289,-0.3995237988019676,-1.997618994009838,-0.3995237988019676,-7.411188695532416,0.3995237988019676,-9.408807689542254
0.029,-0.4363764703458343,-2.181882351729171,-0.4363764703458343,-7.328682811222363,0.4363764703458343,-9.510565162951535
0.0291,-0.4727985062878173,-2.363992531439087,-0.4727985062878173,-7.238944325330344,0.4727985062878173,-9.60293685676943
0.0292,-0.5087539477491745,-2.543769738745873,-0.5087539477491745,-7.142061872540436,0.5087539477491745,-9.685831611286309
0.0293,-0.5442073346668573,-2.721036673334287,-0.5442073346668573,-7.038130946053186,0.5442073346668573,-9.759167619387473
0.0294,-0.579123716329111,-2.895618581645555,-0.579123716329111,-6.92725392564133,0.579123716329111,-9.822872507286885
0.0295,-0.6134685030612538,-3.067342515306269,-0.6134685030612538,-6.809540890645106,0.6134685030612538,-9.876883405951375
0.0296,-0.6472078701890065,-3.236039350945032,-0.6472078701890065,-6.685107662199746,0.6472078701890065,-9.921147013144779
0.0297,-0.6803085356958427,-3.401542678479213,-0.6803085356958427,-6.554076967551588,0.6803085356958427,-9.955619646030801
0.0298,-0.7127378567627779,-3.563689283813889,-0.7127378567627779,-6.416578000468826,0.7127378567627779,-9.980267284282716
